,21,31,51,52,61,81,91,111,112,121
0,110.0,19.0,53.0,55.0,10.0,56.0,25.0,77.0,42.0,23.0
1,92.0,23.0,62.0,69.0,6.0,38.0,48.0,75.0,52.0,15.0
2,110.0,20.0,48.0,72.0,10.0,51.0,25.0,82.0,56.0,23.0
3,99.0,15.0,51.0,57.0,13.0,58.0,43.0,80.0,64.0,27.0
4,123.0,21.0,41.0,65.0,8.0,59.0,28.0,64.0,54.0,29.0
5,94.0,18.0,65.0,62.0,21.0,64.0,39.0,92.0,59.0,33.0
6,110.0,30.0,53.0,80.0,13.0,55.0,38.0,86.0,68.0,25.0
7,109.0,30.0,63.0,95.0,10.0,51.0,45.0,90.0,71.0,31.0
8,96.0,26.0,71.0,101.0,22.0,71.0,34.0,85.0,72.0,24.0
9,102.0,28.0,71.0,97.0,15.0,73.0,39.0,89.0,76.0,29.0
10,82.0,20.0,66.0,86.0,12.0,75.0,39.0,108.0,97.0,24.0
11,100.0,24.0,62.0,91.0,13.0,62.0,47.0,87.0,80.0,32.0
12,93.0,25.0,81.0,120.0,10.0,66.0,33.0,99.0,88.0,32.0
13,106.0,32.0,71.0,92.0,13.0,71.0,39.0,111.0,107.0,38.0
14,110.0,23.0,56.0,95.0,15.0,68.0,41.0,110.0,122.0,25.0
15,99.0,22.0,69.0,99.0,13.0,50.0,38.0,114.0,120.0,39.0
16,87.0,22.0,98.0,141.0,14.0,66.0,37.0,115.0,121.0,35.0
17,90.0,23.0,76.0,100.0,11.0,67.0,30.0,112.0,128.0,28.0
18,94.0,20.0,71.0,99.0,13.0,44.0,28.0,119.0,139.0,37.0
19,90.0,30.0,65.0,90.0,15.0,72.0,25.0,112.0,105.0,30.0
20,84.0,10.0,77.0,94.0,17.0,59.0,30.0,111.0,96.0,41.0
21,110.0,22.0,56.0,68.0,13.0,61.0,25.0,83.0,81.0,33.0
22,105.0,23.0,48.0,65.0,5.0,49.0,27.0,73.0,68.0,27.0
23,80.0,15.0,43.0,66.0,8.0,47.0,29.0,72.0,49.0,21.0
24,78.0,15.0,45.0,66.0,8.0,47.0,28.0,72.0,49.0,20.0
25,69.0,15.0,40.0,60.0,8.0,42.0,26.0,67.0,45.0,20.0
26,106.0,20.0,45.0,52.0,7.0,36.0,15.0,46.0,29.0,27.0
27,62.0,13.0,37.0,50.0,6.0,38.0,24.0,62.0,37.0,18.0
28,76.0,23.0,42.0,41.0,3.0,41.0,18.0,50.0,34.0,20.0
29,69.0,15.0,38.0,42.0,4.0,63.0,16.0,52.0,25.0,16.0
30,59.0,10.0,30.0,42.0,5.0,36.0,19.0,49.0,28.0,16.0
31,67.0,16.0,28.0,32.0,7.0,34.0,12.0,49.0,26.0,20.0
32,71.0,13.0,25.0,30.0,9.0,25.0,14.0,37.0,26.0,14.0
33,50.5,9.0,29.0,34.0,4.0,30.0,17.0,44.0,22.0,14.5
34,66.0,6.0,27.0,28.0,3.0,40.0,14.0,37.0,19.0,17.0
35,46.0,9.0,23.0,31.0,4.0,28.0,16.0,44.0,22.0,14.0
36,45.0,8.0,23.0,28.0,4.0,28.0,15.0,42.0,20.0,12.0
37,51.0,10.0,12.0,17.0,5.0,22.0,8.0,34.0,15.0,10.0
38,23.0,2.0,10.0,11.0,2.0,20.0,15.0,39.0,12.0,15.0
39,30.0,5.0,17.5,22.0,2.0,19.5,11.0,35.0,14.0,9.0
40,27.0,4.0,15.0,21.5,2.0,18.0,8.0,31.5,14.0,9.0
41,27.0,3.0,8.0,16.0,5.0,8.0,7.0,25.0,7.0,7.0
42,17.0,4.0,10.0,13.0,1.0,11.0,6.0,22.5,7.0,6.0
43,16.0,3.0,8.5,12.0,1.5,9.0,5.0,20.0,6.0,6.0
44,9.0,2.0,5.0,8.0,0.0,10.0,3.0,11.0,2.0,3.0
45,10.0,2.0,6.0,9.0,1.0,6.0,3.0,15.0,5.0,4.0
46,9.0,2.0,7.0,11.0,1.0,6.0,4.0,12.0,4.0,3.0
47,7.0,2.0,5.0,8.0,1.0,5.0,3.0,13.0,4.0,3.0
48,7.0,1.0,4.0,7.0,0.0,3.0,2.0,10.0,3.0,2.0
49,6.0,1.0,4.0,5.0,0.0,3.0,2.0,9.0,2.0,3.0
50,5.5,1.0,3.0,5.0,0.0,3.0,2.0,9.0,2.0,2.0
51,8.0,1.0,6.0,1.0,0.0,3.0,0.0,4.0,2.0,3.0
52,4.0,1.0,3.0,4.0,0.0,3.0,2.0,8.0,2.0,2.0
53,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,3.0,2.0
54,3.0,0.0,4.0,3.0,1.0,3.0,2.0,4.0,3.0,0.0
55,3.0,1.0,2.0,4.0,0.0,2.0,1.0,5.0,1.0,1.0
56,2.0,0.0,2.0,4.0,0.0,2.0,1.0,6.0,2.0,1.0
57,0.0,2.0,4.0,5.0,0.0,2.0,1.0,10.0,0.0,1.0
58,2.0,0.0,2.0,4.0,0.0,2.0,0.0,6.0,4.0,3.0
59,6.0,1.0,1.0,9.0,0.0,5.0,2.0,3.0,1.0,0.0
60,3.0,0.0,4.0,4.0,0.0,6.0,2.0,7.0,2.0,0.0
61,6.0,2.0,5.0,5.0,0.0,3.0,3.0,11.0,4.0,1.0
62,7.0,3.0,6.0,13.0,0.0,7.0,2.0,15.0,7.0,2.0
63,16.0,0.0,8.0,15.0,0.0,8.0,5.0,21.0,7.0,1.0
64,7.0,2.0,5.0,12.0,2.0,13.0,8.0,58.0,20.0,7.0
65,12.0,3.0,13.0,14.0,2.0,17.0,15.0,55.0,31.0,7.0
66,18.0,5.0,11.0,29.0,2.0,23.0,13.0,36.0,23.0,10.0
67,30.0,5.0,22.0,39.0,3.0,25.0,14.0,58.0,39.0,8.0
68,37.0,5.0,26.0,33.0,3.0,26.0,17.0,78.0,68.0,6.0
69,58.0,13.0,22.0,31.0,3.0,37.0,19.0,70.0,67.0,5.0
70,88.0,6.0,38.0,64.0,9.0,25.0,21.0,48.0,40.0,6.0
71,105.0,12.0,51.0,71.0,11.0,46.0,37.0,62.0,52.0,13.0
72,123.0,15.0,57.0,77.0,17.0,38.0,38.0,65.0,56.0,21.0
73,121.0,12.0,74.0,109.0,14.0,60.0,47.0,71.0,64.0,21.0
74,123.0,21.0,89.0,131.0,16.0,44.0,50.0,71.0,63.0,20.0
75,115.0,24.0,83.0,135.0,11.0,60.0,54.0,69.0,72.0,14.0
76,102.0,20.0,110.0,143.0,14.0,46.0,56.0,96.0,87.0,22.0
77,115.0,25.0,104.0,130.0,20.0,46.0,41.0,69.0,65.0,16.0
78,101.0,18.0,71.0,105.0,13.0,59.0,39.0,86.0,74.0,13.0
79,114.0,21.0,58.0,74.0,10.0,38.0,24.0,62.0,54.0,11.0
80,105.0,17.0,46.0,63.0,12.0,38.0,30.0,52.0,39.0,13.0
81,107.0,15.0,43.0,62.0,4.0,45.0,31.0,61.0,35.0,14.0
82,91.0,17.0,34.0,49.0,6.0,36.0,27.0,57.0,45.0,11.0
83,69.0,16.0,49.0,56.0,3.0,42.0,16.0,72.0,30.0,6.0
84,92.0,12.0,34.0,42.0,6.0,40.0,32.0,58.0,37.0,15.0
85,109.0,17.0,46.0,59.0,7.0,31.0,23.0,64.0,32.0,20.0
86,94.0,17.0,37.0,42.0,4.0,34.0,19.0,79.0,38.0,13.0
87,72.0,21.0,42.0,56.0,6.0,54.0,25.0,67.0,40.0,10.0
88,93.0,16.0,39.0,39.0,9.0,44.0,40.0,65.0,39.0,22.0
89,94.0,16.0,47.0,59.0,8.0,44.0,32.0,72.0,52.0,12.0
90,112.0,14.0,45.0,60.0,8.0,58.0,31.0,65.0,52.0,18.0
91,85.0,19.0,41.0,57.0,7.0,44.0,35.0,61.0,32.0,23.0
92,85.0,15.0,50.0,59.0,10.0,56.0,38.0,68.0,38.0,15.0
93,101.0,19.0,48.0,61.0,7.0,46.0,44.0,85.0,62.0,27.0
94,99.0,17.0,48.0,64.0,14.0,49.0,37.0,61.0,41.0,30.0
95,94.0,19.0,57.0,64.0,13.0,49.0,33.0,76.0,56.0,16.0
96,88.0,16.0,53.0,76.0,8.0,43.0,32.0,61.0,45.0,19.0
97,104.0,17.0,54.0,71.0,10.0,44.0,26.0,81.0,55.0,23.0
98,108.0,16.0,54.0,74.0,9.0,49.0,30.0,73.0,57.0,21.0
99,88.0,18.0,53.0,60.0,13.0,61.0,33.0,66.0,62.0,28.0
100,129.0,19.0,60.0,64.0,7.0,47.0,31.0,78.0,46.0,28.0
101,98.0,24.0,67.0,82.0,13.0,54.0,39.0,89.0,77.0,21.0
102,95.0,29.0,54.0,72.0,15.0,72.0,33.0,82.0,58.0,25.0
103,79.0,28.0,78.0,88.0,11.0,62.0,34.0,87.0,75.0,25.0
104,107.0,35.0,65.0,81.0,12.0,56.0,33.0,93.0,69.0,16.0
105,105.0,26.0,50.0,84.0,7.0,64.0,41.0,101.0,100.0,25.0
106,91.0,17.0,62.0,87.0,9.0,63.0,36.0,95.0,101.0,22.0
