,22,51,52,82,111,112
314,64.0,28.0,8.0,90.0,37.0,30.0
315,74.0,19.0,4.0,71.0,38.0,26.0
316,59.0,13.0,6.0,52.0,38.0,19.0
317,58.0,20.0,3.0,63.0,30.0,26.0
318,57.0,14.0,3.0,63.0,29.0,7.0
319,59.0,10.0,2.0,68.0,24.0,14.0
320,55.0,15.0,3.0,51.0,26.0,11.0
321,63.0,8.0,6.0,47.0,33.0,21.0
322,40.0,15.0,1.0,55.0,31.0,15.0
323,50.0,11.0,3.0,55.0,30.0,17.0
324,43.0,13.0,2.0,56.0,28.0,15.0
325,39.0,12.0,2.0,47.0,30.0,17.0
326,39.0,11.0,1.0,57.0,27.0,10.0
327,36.0,8.0,1.0,35.0,30.0,18.0
328,19.0,7.0,1.0,26.0,19.0,5.0
329,23.0,5.0,3.0,18.0,15.0,6.0
330,19.0,2.0,0.0,23.0,13.0,9.0
331,27.0,7.0,1.0,25.0,11.0,5.0
332,22.0,6.0,0.0,25.0,9.0,6.0
333,15.0,0.0,0.0,18.0,9.0,3.0
334,13.0,4.0,0.0,15.0,4.0,3.0
335,12.0,2.0,0.0,13.0,10.0,3.0
336,8.0,3.0,1.0,11.0,5.0,3.0
337,4.0,2.0,0.0,11.0,1.0,1.0
338,3.0,0.0,0.0,5.0,5.0,1.0
339,3.0,0.0,0.0,8.0,4.0,1.0
340,6.0,0.0,0.0,5.0,8.0,1.0
341,6.0,3.0,0.0,4.0,0.0,1.0
342,6.0,2.0,0.0,5.0,3.0,1.0
343,2.0,1.0,0.0,6.0,2.0,2.0
344,4.0,0.0,0.0,5.0,2.0,0.0
345,4.0,2.0,1.0,6.0,0.0,1.0
346,3.0,1.0,1.0,3.0,5.0,0.0
347,2.0,0.0,0.0,3.0,1.0,0.0
348,2.0,1.0,0.0,3.0,0.0,0.0
349,7.0,2.0,0.0,2.0,2.0,0.0
350,5.0,2.0,0.0,3.0,3.0,0.0
351,7.0,2.0,1.0,3.0,1.0,0.0
352,8.0,3.0,2.0,10.0,4.0,0.0
353,10.0,6.0,0.0,7.0,3.0,0.0
354,9.0,8.0,0.0,8.0,2.0,2.0
355,16.0,13.0,1.0,13.0,8.0,3.0
356,28.0,20.0,1.0,12.0,8.0,3.0
357,33.0,20.0,5.0,27.0,18.0,6.0
358,39.0,32.0,9.0,34.0,13.0,4.0
359,38.0,43.0,10.0,39.0,17.0,1.0
360,69.0,55.0,24.0,44.0,30.0,12.0
361,69.0,53.0,36.0,70.0,17.0,17.0
362,108.0,57.0,35.0,87.0,26.0,14.0
363,132.0,58.0,36.0,92.0,33.0,22.0
364,140.0,55.0,44.0,132.0,38.0,33.0
365,124.0,76.0,67.0,130.0,31.0,38.0
366,133.0,74.0,70.0,140.0,36.0,27.0
367,113.0,53.0,48.0,128.0,31.0,36.0
368,119.0,42.0,18.0,129.0,32.0,26.0
369,88.0,32.0,12.0,82.0,57.0,28.0
370,85.0,33.0,18.0,98.0,42.0,35.0
371,88.0,36.0,8.0,120.0,37.0,22.0
372,86.0,35.0,13.0,96.0,41.5,31.0
373,86.5,34.5,14.0,99.5,43.0,33.0
374,102.0,28.0,11.0,103.0,43.0,43.0
375,93.0,33.0,7.0,119.0,37.0,31.0
376,109.0,24.0,6.0,84.0,42.0,30.0
377,100.0,29.0,4.0,102.0,43.0,46.0
378,110.0,37.0,18.0,96.0,40.0,36.0
379,88.0,31.0,11.0,117.0,44.0,41.0
380,96.0,25.0,13.0,118.0,43.0,49.0
381,119.0,42.0,28.0,139.0,58.0,50.0
382,117.0,37.0,11.0,128.0,48.0,45.0
383,100.0,23.0,11.0,109.0,53.0,49.0
384,114.0,34.0,9.0,106.0,49.0,49.0
385,122.0,31.0,10.0,110.0,40.0,42.0
386,117.0,40.0,23.0,131.0,44.0,35.0
387,100.0,30.0,14.0,115.0,47.0,48.0
388,129.0,29.0,15.0,106.0,43.0,45.0
389,149.0,27.0,16.0,116.0,51.0,52.0
390,141.0,43.0,22.0,122.0,50.0,46.0
391,131.0,45.0,19.0,140.0,53.0,48.0
392,123.0,39.0,16.0,151.0,45.0,47.0
393,128.0,23.0,15.0,154.0,54.0,52.0
394,122.0,32.0,17.0,122.0,52.0,58.0
395,101.0,33.0,9.0,103.0,61.0,53.0
396,106.0,35.0,18.0,119.0,75.0,62.0
397,151.0,34.0,10.0,127.0,61.0,57.0
398,116.0,33.0,18.0,116.0,61.0,61.0
399,119.0,36.0,17.0,128.0,67.0,71.0
400,127.0,43.0,18.0,134.0,64.0,56.0
401,126.0,27.0,12.0,140.0,64.0,65.0
402,127.0,31.0,10.0,106.0,59.0,59.0
403,114.0,55.0,15.0,131.0,46.0,58.0
404,126.0,31.0,16.0,116.0,56.0,56.0
405,106.0,31.0,9.0,108.0,55.0,51.0
406,92.0,27.0,7.0,80.0,44.0,39.0
407,76.0,21.0,7.0,75.0,47.0,33.0
408,92.0,27.0,4.0,86.0,49.0,38.0
409,62.0,19.0,5.0,84.0,43.0,33.0
410,82.0,21.0,2.0,89.0,27.0,20.0
411,56.0,20.0,3.0,77.0,42.0,26.0
412,62.0,26.0,7.0,64.0,41.0,16.0
413,54.0,12.0,0.0,59.0,30.0,17.0
414,65.0,20.0,2.0,47.0,19.0,17.0
415,58.0,19.0,3.0,44.0,28.0,13.0
416,39.0,8.0,2.0,56.0,34.0,16.0
417,46.0,11.0,2.0,38.0,26.0,8.0
418,41.0,9.0,2.0,42.0,21.0,8.0
419,34.0,10.0,4.0,45.0,24.0,11.0
420,48.0,12.0,3.0,61.5,25.5,13.0
421,46.0,13.0,2.0,54.0,27.0,14.0
422,41.0,14.0,3.0,48.0,22.0,15.0
423,35.0,8.0,0.0,52.0,32.0,8.0
424,34.0,16.0,0.0,50.0,26.0,6.0
425,41.0,11.0,1.0,31.0,28.0,18.0
426,47.0,9.0,3.0,39.0,33.0,14.0
427,43.0,10.0,0.0,36.0,19.0,5.0
428,34.0,8.0,1.0,29.0,24.0,8.0
429,28.0,4.0,0.0,25.0,16.0,5.0
430,17.0,8.0,2.0,25.0,21.0,3.0
431,24.0,5.0,1.0,27.0,9.0,5.0
432,25.0,5.0,1.0,25.0,9.0,1.0
433,12.0,6.0,1.0,23.0,8.0,5.0
434,13.0,3.0,2.0,19.0,9.0,1.0
435,17.0,2.0,0.0,15.0,5.0,1.0
436,14.0,2.0,0.0,14.0,6.0,2.0
437,23.0,4.0,1.0,13.0,6.0,0.0
438,13.0,1.0,0.0,13.0,10.0,0.0
439,11.0,2.0,0.0,14.5,5.0,1.5
440,10.0,1.0,0.0,21.0,1.0,1.0
441,5.0,1.0,0.0,11.0,0.0,0.0
442,12.0,2.0,0.0,5.0,0.0,0.0
443,9.0,2.0,1.0,20.0,1.0,2.0
444,13.0,1.0,1.0,5.0,2.0,0.0
445,11.0,0.0,0.0,7.0,3.0,1.0
446,11.0,1.0,0.0,9.0,3.0,0.0
447,13.0,1.0,2.0,5.0,2.0,1.0
448,7.0,1.0,0.0,12.0,5.0,0.0
449,10.0,5.0,1.0,8.0,3.0,0.0
450,8.0,5.0,0.0,11.0,4.0,0.0
451,6.0,5.0,0.0,3.0,4.0,2.0
452,16.0,5.0,0.0,7.0,4.0,0.0
453,21.0,3.0,1.0,8.0,12.0,1.0
454,24.0,8.0,0.0,12.0,10.0,2.0
455,20.0,11.0,3.0,22.0,7.0,3.0
456,25.0,8.0,0.0,15.0,8.0,2.0
457,24.0,12.0,1.0,23.0,8.0,4.0
458,31.0,10.0,1.0,26.0,8.0,5.0
459,37.0,13.0,3.0,31.0,8.0,6.0
460,23.0,12.0,3.0,23.0,13.0,3.0
461,49.0,11.0,3.0,31.0,19.0,8.0
462,52.0,23.0,6.0,57.0,20.0,14.0
463,45.0,14.0,4.0,53.0,24.0,19.0
464,56.0,22.0,2.0,45.0,21.0,15.0
465,48.0,23.0,6.0,61.0,21.0,16.0
466,54.0,40.0,13.0,74.0,38.0,23.0
467,65.0,19.0,7.0,86.0,29.0,20.0
468,72.0,29.5,9.0,79.5,35.0,24.0
