41,81,111,11
22.0,8.0,7.0,19.0
19.0,6.0,5.0,16.0
17.0,5.0,5.0,14.0
15.0,4.0,6.0,12.0
14.0,4.0,4.0,10.0
13.0,4.0,4.0,10.0
10.0,3.0,3.0,9.0
9.0,2.0,2.0,8.0
9.0,3.0,2.0,7.0
7.0,2.0,2.0,6.0
6.0,2.0,2.0,5.0
5.0,1.0,2.0,5.0
5.0,2.0,2.0,5.0
5.0,2.0,1.0,4.0
5.0,1.0,1.0,4.0
4.0,1.0,1.0,4.0
4.0,1.0,2.0,4.0
4.0,1.0,1.0,4.0
5.0,1.0,2.0,5.0
4.5,1.0,2.0,5.0
6.0,2.0,2.0,7.0
10.0,3.0,3.0,14.0
15.0,3.0,5.0,18.0
17.0,7.0,6.0,23.0
25.0,9.0,7.0,40.0
32.0,12.5,11.0,77.0
46.0,19.0,17.0,114.0
56.0,28.0,29.0,145.0
63.0,32.0,30.0,133.0
74.0,35.0,38.0,158.0
82.0,38.0,53.0,182.5
93.0,45.0,64.0,200.0
103.0,49.0,69.0,202.0
109.0,57.0,77.0,196.0
107.0,68.0,88.0,198.0
106.0,73.0,87.0,192.0
102.0,75.0,87.0,189.0
94.5,71.0,71.0,193.5
92.0,67.0,70.0,187.0
88.0,64.0,69.0,189.0
87.0,54.0,56.0,172.5
89.0,56.0,54.0,158.0
92.0,52.0,54.0,157.0
100.0,57.0,56.0,155.0
103.0,51.0,53.0,140.0
106.0,54.0,53.0,137.0
108.0,51.0,56.5,142.5
110.0,53.0,58.0,150.0
114.0,53.0,59.0,144.0
117.0,56.0,58.0,146.0
120.0,53.0,60.0,155.0
119.0,57.0,58.0,161.0
121.0,52.0,59.5,150.5
120.0,55.0,57.0,145.0
123.0,52.0,58.0,153.0
128.0,55.0,59.0,152.0
133.0,50.0,61.0,138.0
137.0,52.0,59.5,141.0
145.0,48.0,64.0,147.0
148.0,50.0,66.0,145.0
153.0,48.0,74.0,130.0
153.5,49.0,78.0,139.0
166.0,46.0,87.0,134.0
169.0,47.0,84.0,139.0
180.0,48.0,84.5,133.0
176.0,50.0,78.0,137.0
176.5,53.0,82.0,138.0
169.0,53.0,80.0,153.0
174.0,56.0,86.0,156.0
178.0,56.0,84.0,175.0
174.0,58.0,82.0,180.0
161.0,57.0,80.0,190.0
152.0,56.0,79.0,193.0
142.0,56.0,73.0,179.0
128.5,52.0,67.0,167.0
119.0,47.0,57.0,145.0
110.0,41.0,50.0,126.0
101.0,39.0,47.0,115.0
93.0,35.0,44.0,102.0
86.5,33.0,39.0,85.0
89.0,29.0,36.0,76.0
85.0,29.0,33.0,69.0
83.0,26.0,30.5,64.0
86.5,25.0,28.5,59.0
98.0,26.0,26.0,60.0
90.0,27.0,27.0,59.0
81.0,23.0,26.0,54.0
74.0,23.0,27.0,50.0
70.0,26.0,28.5,53.5
68.5,22.0,23.0,51.0
64.0,23.0,21.0,48.0
59.0,19.0,21.0,42.0
53.0,18.0,18.0,38.0
47.0,15.0,15.0,35.0
39.0,13.0,13.0,32.0
34.0,11.0,11.0,28.0
28.0,9.0,9.0,25.0
24.0,7.0,7.0,21.0
21.0,6.0,7.0,19.0
21.5,5.0,8.0,17.0
19.0,5.0,6.0,15.0
16.0,4.0,5.0,14.0
14.0,4.0,4.0,13.0
13.0,3.0,4.0,12.0
12.0,4.0,3.0,10.0
11.0,3.0,3.0,10.0
10.0,2.0,3.0,10.0
10.0,2.0,3.0,9.0
10.0,2.0,3.0,9.0
9.0,2.0,2.0,8.0
9.0,2.0,3.0,8.0
10.0,1.0,2.0,9.0
11.0,2.0,3.0,8.0
11.0,2.0,3.0,9.0
10.0,2.0,3.0,9.0
9.0,2.0,3.0,9.0
9.0,2.0,3.0,9.0
12.0,3.0,4.0,15.0
18.0,3.0,5.0,19.0
17.0,7.0,6.0,24.0
25.0,8.0,7.0,37.0
31.0,12.0,11.0,70.0
41.5,16.5,16.0,97.0
49.0,25.0,26.0,110.0
54.0,25.0,24.0,97.0
64.0,28.0,32.0,120.0
71.0,35.0,44.0,140.0
81.0,40.0,54.0,159.0
95.0,44.0,58.0,162.0
99.0,52.0,64.5,179.0
100.0,61.0,74.0,188.0
100.0,66.0,82.0,193.0
96.0,64.5,71.0,189.0
90.0,59.0,61.0,178.0
85.0,54.0,58.5,170.5
85.0,54.0,58.0,164.0
88.0,49.0,54.0,139.0
88.5,50.0,51.0,131.0
92.0,47.0,53.0,137.0
98.0,52.0,54.0,136.0
103.0,48.5,53.0,125.0
104.0,50.0,53.0,124.0
108.0,49.0,58.0,131.0
113.0,53.0,57.0,138.0
118.0,51.0,61.0,134.0
120.0,55.0,61.0,134.0
122.0,53.0,61.0,139.0
123.0,53.0,60.0,140.0
122.5,52.0,60.0,129.0
122.0,51.0,59.0,132.0
129.0,51.0,59.0,137.0
132.0,52.0,59.0,135.0
138.0,50.0,61.5,130.0
138.0,50.0,61.0,132.0
148.0,48.0,66.0,138.0
149.0,49.0,66.0,136.0
156.0,47.0,70.0,125.0
151.0,48.0,75.0,128.0
158.0,46.0,79.5,132.0
158.0,45.0,77.0,131.0
162.5,49.0,78.0,129.0
160.0,49.0,73.0,132.0
160.0,49.0,71.0,134.5
154.0,50.0,68.0,139.0
167.0,54.0,75.0,142.0
164.0,54.0,71.0,160.0
161.0,52.0,70.0,166.0
143.0,51.0,68.0,165.0
141.0,48.0,67.0,155.0
129.5,50.0,60.0,142.0
115.0,47.0,55.0,132.5
106.5,43.0,49.0,122.0
99.0,38.0,46.0,109.0
85.5,36.0,43.5,101.0
84.0,33.0,41.0,93.0
76.0,32.0,39.0,80.0
75.0,30.0,33.5,72.0
67.0,27.0,32.0,66.0
66.0,26.0,28.0,63.0
63.0,25.0,27.0,60.0
63.5,25.0,26.0,59.0
63.0,24.0,26.0,56.0
65.0,23.0,24.0,54.0
61.0,22.0,23.0,52.0
61.0,24.0,24.0,54.0
63.0,23.0,22.0,53.0
64.0,22.0,22.0,54.0
64.0,21.0,23.0,49.5
60.5,21.0,21.0,48.0
58.0,19.0,18.0,44.0
52.0,16.0,16.0,44.0
49.0,16.0,16.0,41.0
43.0,15.0,15.0,38.0
41.0,13.0,13.0,34.0
37.0,11.0,12.0,32.0
34.0,9.0,12.0,30.0
34.0,9.0,11.0,28.0
31.0,8.0,9.0,26.0
28.0,7.0,8.0,26.0
26.0,6.0,7.0,23.0
25.0,7.0,6.0,21.0
22.0,6.0,7.0,20.0
20.0,5.0,6.0,20.0
20.0,4.0,6.0,19.0
19.0,4.0,5.0,17.0
19.0,4.0,5.0,16.0
16.0,4.0,5.0,15.0
16.0,3.0,5.0,15.0
17.0,3.0,4.0,14.0
16.0,3.0,5.0,13.0
15.0,3.0,4.0,14.0
16.0,3.0,5.0,13.0
16.0,3.0,5.0,11.0
14.0,3.0,4.0,12.0
