2.0,5.0,5.0,8.0,9.0,2.0,8.0
2.0,6.0,5.0,8.0,9.0,3.0,8.0
2.0,6.0,5.0,7.0,10.0,2.0,7.0
2.0,6.0,6.0,7.0,10.0,2.0,7.0
2.0,7.0,5.0,7.0,10.5,2.0,7.0
4.0,8.0,4.0,8.0,11.0,2.0,8.0
3.0,10.0,5.0,9.0,13.0,3.0,8.0
3.0,12.0,5.0,12.0,15.0,2.0,11.0
4.0,20.0,7.0,19.0,22.0,2.0,18.0
5.0,24.0,8.0,24.0,27.0,3.0,22.0
6.0,27.0,8.0,22.0,29.0,4.0,21.0
5.0,21.0,9.0,22.0,25.0,3.0,21.0
7.0,24.0,11.0,19.0,30.0,4.0,19.0
8.0,30.0,12.0,23.0,35.0,4.0,23.0
7.0,32.0,15.0,26.0,40.0,5.0,26.0
9.0,42.0,16.0,32.0,48.0,7.0,34.0
12.0,55.0,22.0,44.0,63.0,9.0,45.0
16.0,64.0,26.0,56.0,70.0,11.0,62.0
16.0,72.0,30.5,63.0,83.0,15.0,66.0
21.0,92.0,36.0,81.5,100.5,16.0,85.5
25.0,113.0,43.0,102.0,124.0,22.0,107.0
31.0,120.0,50.0,115.0,136.0,24.0,123.0
27.0,122.5,54.0,114.0,139.0,22.0,118.5
29.5,133.0,57.0,126.0,151.0,23.0,132.0
33.0,133.0,61.0,127.0,156.5,25.0,132.5
36.0,145.0,65.0,154.0,167.0,27.0,159.0
35.0,151.0,69.0,157.0,176.0,27.0,160.0
35.0,161.0,74.0,167.5,181.0,27.0,171.0
38.5,178.5,82.0,183.0,206.0,31.0,185.0
42.5,189.0,88.0,203.0,215.5,34.0,204.0
43.0,190.0,90.0,207.0,220.0,37.0,212.0
47.0,198.0,94.0,215.0,226.0,37.0,219.0
46.0,203.0,96.0,213.0,234.0,40.0,223.0
47.0,210.5,100.0,234.0,246.0,40.0,237.0
49.0,206.0,99.0,237.5,239.0,40.0,240.0
50.0,214.0,102.5,242.0,246.0,40.0,242.0
50.0,219.0,104.0,243.0,252.0,42.0,248.0
52.0,221.0,103.0,258.0,254.0,41.5,262.0
51.0,215.0,106.0,257.0,248.0,43.0,258.0
52.0,217.5,103.0,248.0,248.5,44.0,255.0
52.5,215.5,106.0,250.0,249.5,43.0,255.5
51.0,209.5,107.0,254.0,247.0,45.0,260.0
48.0,200.0,111.0,253.5,244.0,43.0,256.0
50.0,196.0,109.0,252.0,235.5,43.0,254.0
48.0,195.0,115.0,244.5,240.0,44.0,247.0
47.0,189.0,116.0,248.0,237.0,44.0,252.0
46.0,187.0,120.0,251.5,243.0,44.0,253.0
46.0,184.0,117.0,237.0,234.0,43.0,236.0
46.0,183.0,118.0,233.0,236.0,43.0,233.0
44.0,178.0,116.0,236.0,230.0,44.0,236.0
43.0,168.0,120.0,237.0,226.0,44.0,232.5
44.0,161.0,111.0,231.0,209.0,42.0,231.0
41.0,148.0,96.0,211.0,191.0,38.0,208.0
41.0,142.0,95.0,207.0,179.0,36.0,199.0
40.0,133.0,89.0,187.0,170.0,33.0,182.0
38.0,117.0,81.0,165.5,151.0,32.0,161.0
33.0,105.0,73.5,158.0,137.0,31.0,153.0
33.0,100.5,70.0,148.0,130.0,29.0,144.0
31.0,96.0,69.0,135.0,126.0,29.0,136.0
30.0,94.5,69.0,130.0,126.0,27.5,129.0
30.0,92.0,66.0,130.0,122.0,28.0,128.0
27.0,93.0,64.0,127.0,121.0,26.0,126.0
27.0,87.0,63.0,128.0,120.0,27.0,127.0
26.0,81.0,60.0,119.5,110.0,25.0,118.0
24.0,78.0,54.0,117.5,107.0,23.0,117.0
22.5,72.5,51.0,115.0,97.0,22.0,112.5
21.0,68.0,50.0,108.0,94.0,21.0,104.0
20.0,62.0,44.0,102.0,83.0,20.0,100.0
19.0,55.0,44.0,96.5,76.0,19.0,95.0
17.5,50.0,38.0,90.0,68.0,18.0,85.0
16.0,47.0,36.0,82.5,64.0,17.0,79.0
15.0,43.0,33.0,76.5,57.0,15.0,72.0
13.0,36.0,30.0,71.0,51.0,13.0,68.0
12.0,31.0,25.0,61.0,42.0,12.0,56.0
11.0,28.0,25.0,59.0,39.0,11.0,55.0
10.0,23.0,19.0,49.0,31.0,9.0,45.0
8.0,18.0,17.0,42.0,25.0,8.0,39.0
7.0,13.0,13.0,32.0,17.0,7.0,30.0
6.0,11.0,14.0,28.0,15.0,7.0,25.0
5.0,8.5,10.0,21.0,12.0,6.0,19.0
4.0,7.0,7.0,18.0,10.0,5.0,16.0
3.0,7.0,7.0,14.0,9.0,4.0,13.0
3.0,6.0,6.0,12.0,9.0,4.0,11.0
2.0,5.0,5.0,10.0,7.0,4.0,10.0
2.0,4.0,4.0,8.0,6.0,3.0,8.0
2.0,3.0,4.0,7.0,4.0,3.0,7.0
2.0,3.0,4.0,6.0,4.0,3.0,6.0
2.0,3.0,3.0,5.0,4.0,3.0,5.0
1.0,3.0,3.0,5.0,4.0,2.0,4.0
1.0,2.0,3.0,4.0,4.0,2.0,4.0
1.0,2.0,3.0,5.0,3.0,3.0,4.0
1.0,2.0,3.0,5.0,4.0,3.0,5.0
1.0,2.0,3.0,4.0,4.0,2.0,4.0
0.0,2.0,3.0,4.0,4.0,1.0,4.0
1.0,4.0,2.0,4.0,5.0,1.0,4.0
2.0,5.0,3.0,4.0,6.0,1.0,3.0
2.0,7.0,4.0,4.0,10.0,1.0,4.0
2.0,9.0,5.0,5.0,13.0,2.0,5.0
4.0,12.0,7.0,6.0,18.0,2.0,6.0
4.0,19.0,9.0,7.0,27.0,3.0,7.0
4.0,27.0,12.0,11.5,37.0,3.0,11.0
6.0,45.0,19.0,16.0,58.5,4.0,15.0
8.0,63.0,29.0,27.0,86.0,6.0,24.0
11.0,93.0,34.0,44.0,119.0,9.0,40.0
17.0,150.5,46.0,79.0,179.0,13.0,73.0
23.0,200.5,54.0,99.0,236.0,14.5,92.0
30.0,236.0,67.0,107.0,283.0,20.0,103.0
32.0,265.5,76.0,138.5,319.0,27.0,137.0
40.0,301.0,90.5,172.0,355.0,35.0,175.0
49.0,321.0,88.0,229.0,367.5,51.0,244.5
59.0,304.0,99.0,227.0,352.0,55.0,251.0
67.0,295.0,107.0,223.0,353.5,70.0,257.0
55.0,306.0,116.5,212.0,372.0,58.0,233.0
59.0,307.0,105.0,191.0,369.0,44.5,202.0
51.0,248.0,88.0,171.0,290.0,40.0,177.0
45.0,217.0,84.0,167.0,252.0,38.0,173.0
43.0,204.0,81.5,168.0,238.0,38.0,172.5
45.0,194.5,82.0,177.0,226.5,39.0,178.0
43.0,172.5,81.0,165.0,204.5,36.0,172.0
42.0,168.0,80.0,163.0,203.0,35.0,168.0
42.0,169.0,81.0,169.0,201.5,39.0,175.0
43.0,165.5,82.0,181.0,196.0,39.0,182.0
41.0,160.0,84.0,174.0,189.0,37.0,176.0
43.5,166.0,86.0,177.0,195.0,40.5,184.0
45.0,169.0,87.0,181.0,197.0,43.0,189.0
46.0,173.0,88.0,190.0,203.0,44.0,197.0
45.0,173.0,88.5,194.0,204.5,44.5,199.0
46.0,176.0,90.0,205.0,209.0,44.0,211.0
45.0,182.0,91.0,212.0,212.0,46.0,215.0
47.0,185.0,87.0,218.5,216.0,48.0,221.0
46.0,182.0,91.0,211.0,210.0,49.0,215.0
46.0,183.0,89.0,215.5,214.5,45.0,219.0
49.0,193.5,92.0,215.0,223.0,46.0,219.5
49.0,189.0,93.0,221.0,217.0,47.0,226.0
49.0,185.0,95.0,230.0,216.0,50.0,234.0
52.0,189.5,95.5,246.0,222.5,52.0,257.0
53.5,191.0,104.0,279.0,230.0,60.0,294.5
58.5,197.0,103.5,313.0,233.0,60.0,330.0
57.0,217.0,112.0,262.0,263.0,60.0,277.0
52.0,222.0,115.0,264.0,272.0,57.0,275.0
53.5,212.0,111.5,280.0,261.0,59.0,284.5
55.0,198.0,106.0,300.0,237.0,59.0,305.0
54.0,194.0,109.0,322.0,238.0,59.0,323.0
56.0,199.0,105.0,341.0,240.0,57.0,345.0
54.0,199.0,104.0,350.0,240.0,58.0,356.0
53.0,207.0,96.0,357.0,243.0,54.0,361.0
55.0,212.5,101.0,386.5,249.5,64.0,389.0
58.0,197.0,100.0,416.5,229.0,60.0,426.5
57.5,178.5,99.0,411.0,218.0,60.0,413.5
56.0,173.5,87.0,409.5,202.0,53.0,406.0
55.0,173.0,81.0,377.0,198.0,53.0,377.0
51.0,162.0,76.0,348.0,186.0,45.0,338.0
46.0,140.5,73.0,292.5,164.0,40.0,285.5
44.0,126.0,70.0,262.0,150.0,37.0,257.0
39.0,125.0,67.0,234.0,144.0,35.0,227.0
41.0,133.0,64.0,213.0,149.0,34.0,212.0
38.0,127.0,65.0,187.5,147.0,32.0,186.0
37.0,112.0,61.0,170.0,131.0,30.0,170.0
32.0,92.0,55.0,138.0,112.0,29.0,136.0
29.5,84.5,53.0,127.5,99.0,25.0,129.0
26.0,77.0,51.0,117.0,95.0,22.0,117.0
24.0,73.0,47.0,113.0,88.0,22.0,113.0
23.0,68.0,52.0,101.0,89.5,20.0,100.0
22.0,67.0,46.5,102.5,87.5,20.0,101.0
20.0,61.0,46.0,103.0,79.5,18.0,100.0
19.0,52.5,44.0,97.0,72.0,18.0,95.0
18.0,52.0,50.5,97.0,80.0,19.0,96.0
16.0,54.0,49.5,95.0,79.0,16.5,92.0
15.0,44.0,41.0,87.0,66.0,13.0,82.5
14.0,35.0,32.0,74.5,50.0,12.0,71.0
11.0,33.0,34.0,69.0,51.0,12.0,64.0
9.0,27.0,28.0,56.0,42.0,10.0,52.0
9.0,20.0,24.0,48.0,32.0,8.0,44.0
7.0,15.0,17.0,37.0,23.0,7.0,34.0
6.0,12.0,16.0,31.0,19.0,6.0,28.0
5.0,9.0,11.0,22.0,14.0,6.0,20.5
4.0,7.0,8.0,17.0,11.0,4.0,16.0
3.0,6.0,6.0,14.0,8.0,4.0,13.0
3.0,5.0,5.0,11.0,7.0,4.0,11.0
2.0,4.0,5.0,10.0,6.0,3.0,9.0
2.0,3.0,5.0,8.0,5.0,3.0,8.0
2.0,3.0,4.0,7.0,4.0,3.0,6.5
2.0,2.0,4.0,6.0,4.0,2.0,6.0
2.0,3.0,3.0,5.0,4.0,2.0,5.0
1.0,3.0,3.0,4.0,4.0,2.0,4.0
1.0,2.0,2.5,4.0,3.0,1.0,4.0
1.0,2.0,3.0,4.0,3.0,2.0,4.0
1.0,2.0,3.0,4.0,3.0,2.0,4.0
1.0,2.0,3.0,3.0,3.0,1.0,3.0
1.0,3.0,3.0,3.0,4.0,1.0,3.0
1.0,4.0,3.0,3.0,5.0,1.0,3.0
1.0,4.0,2.0,3.0,6.0,1.0,3.0
3.0,6.0,3.0,4.0,9.0,1.0,4.0
