41,111,11
82.0,42.0,70.0
64.0,30.0,56.0
56.0,25.0,45.0
44.0,20.0,38.0
39.0,19.0,31.0
33.0,17.0,26.0
29.0,15.0,22.0
24.0,14.0,19.0
23.0,13.0,17.0
19.0,11.0,15.0
17.0,8.0,14.0
15.0,8.0,12.0
19.0,8.0,11.0
21.0,10.0,11.0
16.0,10.0,12.0
13.0,8.0,13.0
15.0,10.0,13.0
19.0,12.0,15.0
26.0,14.0,20.0
27.0,17.0,23.0
45.0,22.0,30.0
66.5,34.0,60.0
83.0,43.0,91.0
109.0,60.0,118.0
172.0,86.0,191.0
234.0,139.0,357.5
308.5,196.0,545.0
361.0,240.0,603.0
433.5,273.0,590.0
492.0,305.0,639.0
527.0,353.0,618.0
547.0,358.0,608.0
546.0,354.0,595.0
557.0,361.0,564.0
542.0,402.0,555.0
515.0,397.0,544.0
481.0,343.0,528.5
453.0,321.0,511.0
422.0,304.0,521.0
402.0,282.0,514.0
390.0,262.0,489.0
399.0,257.0,472.0
401.5,258.5,482.0
399.0,253.0,482.0
414.0,249.0,444.0
431.0,252.0,443.0
434.5,259.0,459.0
436.0,260.0,476.5
449.5,268.5,458.0
468.0,277.0,476.0
472.0,279.0,498.0
458.0,268.0,508.0
462.0,270.0,481.0
470.0,271.0,496.0
463.0,271.0,504.0
472.0,273.0,492.0
495.0,286.0,460.0
531.0,295.0,485.0
531.5,306.5,503.0
553.0,310.5,485.0
569.0,339.5,450.5
584.0,354.5,474.0
595.0,374.0,494.5
602.0,389.0,501.0
600.0,396.5,491.0
604.0,395.0,519.0
590.0,383.0,526.0
586.0,373.0,546.0
595.0,371.0,555.0
622.5,379.5,564.0
608.5,350.0,572.0
583.5,328.0,575.5
526.0,316.0,595.0
503.0,312.5,582.5
434.0,281.0,574.0
393.5,254.0,549.5
364.5,227.5,503.0
354.5,210.0,461.0
333.5,190.5,399.5
318.0,173.0,348.0
302.0,155.0,287.0
299.0,136.5,271.0
279.0,131.0,246.5
283.0,126.0,240.5
296.0,118.0,233.5
303.0,123.5,234.5
284.0,118.0,224.0
274.0,116.0,223.0
289.0,123.0,219.0
295.0,120.0,223.0
280.0,119.0,204.5
274.0,106.0,183.0
288.0,128.5,165.5
219.0,104.5,152.0
162.0,76.0,126.0
126.0,64.0,102.5
102.0,51.0,83.0
82.0,38.0,67.0
68.0,30.0,56.0
55.0,26.0,46.0
48.0,22.0,38.0
40.0,20.0,33.0
35.0,18.0,28.0
30.0,15.0,24.0
28.0,15.0,20.0
25.5,13.0,18.0
24.0,12.0,16.0
21.0,10.0,14.0
25.0,10.0,13.0
29.0,14.0,13.0
22.0,12.0,14.0
19.0,12.0,13.0
22.0,13.0,13.0
29.0,16.0,17.0
30.0,17.0,23.0
30.0,21.0,26.0
50.0,23.0,30.0
71.0,33.0,57.0
80.0,42.0,86.0
93.0,57.0,112.0
150.0,72.0,172.0
203.0,122.0,323.0
253.0,171.0,471.5
278.0,198.0,499.0
351.0,222.0,466.0
416.0,257.0,528.0
466.0,311.5,567.0
505.5,312.5,589.0
507.0,322.0,574.0
524.0,328.0,551.0
528.0,368.0,544.0
492.0,358.5,535.0
456.5,312.0,524.0
434.0,281.5,498.5
420.0,272.0,504.0
413.0,267.0,487.5
402.5,260.5,445.0
423.0,258.0,446.0
424.0,265.0,472.0
431.0,265.0,480.0
437.0,257.0,449.0
456.5,267.0,461.5
469.0,269.0,479.5
456.5,274.0,491.5
478.0,283.5,475.5
485.0,285.0,489.0
485.5,291.5,509.5
476.5,286.5,518.0
480.5,284.0,497.0
492.0,283.0,510.0
485.0,284.0,519.0
490.0,286.0,525.0
506.0,294.0,509.0
535.0,306.0,524.0
550.0,306.0,541.0
565.5,305.5,530.0
570.0,337.0,502.0
562.0,350.0,511.0
579.5,364.0,527.0
574.0,357.5,525.5
579.0,370.5,507.0
581.0,363.0,528.5
552.0,352.5,540.0
548.5,342.0,553.5
561.0,344.0,551.0
593.0,338.0,567.0
572.0,317.0,585.0
539.0,296.0,585.0
497.0,286.0,567.0
492.0,280.0,558.0
426.0,254.0,537.0
380.0,228.0,526.0
352.0,208.0,475.0
339.0,193.0,443.0
307.0,180.0,396.0
297.5,166.0,351.5
287.5,149.0,307.0
272.5,138.0,291.5
251.5,128.0,269.0
247.0,121.5,254.0
248.0,115.0,248.0
244.0,114.0,241.0
238.0,115.0,228.0
235.0,107.0,225.0
259.0,115.0,217.0
278.0,113.0,217.0
285.0,117.0,207.0
293.0,114.0,195.0
335.0,137.0,187.0
292.0,133.5,178.0
235.0,105.0,161.0
196.0,92.0,149.0
175.5,79.0,129.5
151.5,64.0,112.0
132.0,54.0,98.5
