323.0,99.0,223.0,65.0,12.5,18.0
310.0,102.0,227.0,68.0,10.0,18.0
318.5,108.5,239.0,69.0,11.0,17.0
325.0,115.0,241.0,71.0,12.0,19.5
328.0,128.0,244.0,76.0,12.0,20.0
305.0,121.0,254.0,81.0,13.0,19.0
313.0,123.0,255.0,79.0,16.0,22.0
315.0,121.0,255.0,75.0,15.0,21.0
322.0,120.0,246.0,75.0,16.0,20.0
322.0,113.0,247.0,78.0,12.0,19.0
323.0,107.0,236.0,76.0,11.0,19.5
333.0,105.0,224.0,74.5,12.0,18.5
341.0,107.0,216.0,77.0,15.0,19.0
345.0,111.0,213.5,77.0,15.0,20.0
358.0,115.0,229.0,76.0,11.0,21.0
355.0,112.0,212.0,75.5,12.0,20.0
361.0,104.0,207.0,72.0,13.0,20.0
377.0,94.0,204.0,74.0,14.0,21.0
366.0,87.0,199.0,72.0,9.0,19.0
360.0,73.0,177.0,64.0,9.0,17.0
363.0,68.0,167.0,63.0,9.0,16.0
348.0,59.0,158.0,56.0,9.0,16.0
326.0,58.0,158.0,52.0,7.0,15.0
283.0,56.0,152.0,49.0,8.0,13.0
254.0,52.0,141.0,45.0,7.0,13.0
207.0,46.0,136.0,36.0,6.0,11.0
184.0,45.0,126.0,31.0,5.0,10.0
171.0,40.0,115.0,27.0,4.0,9.0
167.0,38.5,117.0,24.0,4.0,9.0
158.0,37.0,119.5,22.0,5.0,7.0
162.5,37.0,118.0,21.5,4.0,7.0
153.0,39.5,113.5,22.0,4.0,7.0
153.0,36.0,115.0,21.0,4.0,7.5
155.0,43.0,120.0,21.0,4.0,9.0
155.0,38.0,122.0,19.0,4.0,7.0
142.0,39.0,115.0,18.0,4.0,7.0
129.0,36.0,139.0,16.0,2.0,5.0
115.0,28.0,175.0,15.0,2.0,6.0
108.0,22.0,116.0,13.0,2.0,4.0
91.0,16.0,72.0,12.0,1.0,4.0
71.0,11.0,56.0,8.0,2.0,3.0
59.0,9.0,48.0,6.0,1.0,2.0
48.0,9.0,39.0,4.0,1.0,2.0
43.0,6.0,31.0,4.0,1.0,2.0
33.0,5.0,28.0,2.0,0.0,1.0
31.0,4.0,24.0,2.0,0.0,1.0
23.0,4.0,22.0,1.0,0.0,1.0
20.0,3.0,18.0,1.0,0.0,1.0
17.0,2.0,16.0,1.0,0.0,0.0
15.0,2.0,16.0,1.0,0.0,0.0
13.0,2.0,15.0,1.0,0.0,0.0
12.0,2.0,15.0,1.0,0.0,0.0
11.0,2.0,13.0,1.0,0.0,0.0
9.0,2.0,24.0,1.0,0.0,0.0
9.0,2.0,22.0,0.0,0.0,0.0
10.0,2.0,14.0,0.0,0.0,0.0
11.0,2.0,10.0,0.0,0.0,0.0
9.0,1.0,9.0,0.0,0.0,0.0
11.0,2.0,8.0,0.0,0.0,0.0
13.0,2.0,11.0,0.0,0.0,0.0
19.0,3.0,12.0,1.0,0.0,0.0
19.0,5.0,21.0,1.0,0.0,0.0
25.0,7.0,27.0,2.0,1.0,1.0
40.0,10.0,39.0,3.0,0.0,1.0
57.0,13.0,46.0,4.0,1.0,1.0
77.0,17.0,70.0,4.0,1.0,1.0
142.0,21.0,86.0,5.5,1.0,3.0
201.0,39.0,113.0,10.0,3.0,5.0
228.0,47.0,137.0,14.5,4.0,6.0
203.0,54.0,166.0,15.0,4.0,9.0
237.0,72.0,201.0,22.0,5.0,11.0
271.0,87.0,236.0,32.0,7.0,13.0
295.5,108.0,257.0,44.0,8.0,16.0
307.5,120.0,269.0,50.0,11.0,21.0
298.0,140.0,275.0,61.0,14.0,27.5
313.0,135.0,285.0,69.0,21.0,29.5
327.0,133.0,282.0,66.0,12.0,25.0
302.0,129.0,259.0,65.5,14.0,21.0
302.0,106.0,245.0,66.5,7.0,19.0
310.0,99.5,239.0,66.5,11.5,16.5
320.0,99.0,233.0,69.0,11.5,17.0
304.0,97.0,226.0,65.0,9.5,17.0
306.0,96.0,226.5,62.0,11.0,18.0
306.5,97.0,219.0,62.0,10.5,18.0
328.0,98.0,226.0,64.0,10.0,18.0
320.0,99.0,222.0,63.0,11.5,18.0
312.5,102.5,229.0,66.0,10.5,17.0
317.0,105.0,228.0,66.0,12.0,17.5
325.0,107.0,231.0,71.0,8.0,19.0
313.5,110.5,240.0,71.0,9.5,17.0
320.0,108.5,244.5,72.0,12.0,19.0
330.0,105.0,240.0,73.0,12.5,19.0
332.0,102.0,243.0,71.0,12.0,18.0
324.0,107.0,237.5,66.0,14.0,18.0
328.0,103.0,240.5,65.0,12.0,16.0
336.5,105.0,239.0,66.0,12.0,17.0
340.0,105.0,244.5,68.0,9.0,19.0
338.0,110.0,239.0,70.0,15.0,16.0
337.0,116.0,249.0,72.0,13.0,17.0
345.0,120.0,254.0,73.0,13.0,20.0
352.0,131.0,255.0,76.0,14.0,19.0
333.0,123.0,260.0,81.0,17.0,21.0
342.0,124.0,257.0,82.0,16.0,21.0
339.5,125.5,261.0,76.0,18.0,19.0
338.0,119.0,256.0,78.0,15.0,21.5
341.0,112.0,249.0,78.0,15.0,19.0
346.0,105.0,246.0,74.0,11.0,18.0
340.0,104.0,225.0,77.0,12.0,17.5
350.0,104.0,225.0,74.0,13.0,19.5
350.0,108.0,236.0,74.0,16.0,20.0
361.0,115.0,243.0,76.0,12.0,20.0
365.5,104.0,227.5,73.0,11.0,20.0
368.5,99.0,215.5,73.0,10.0,19.0
372.0,92.5,215.0,68.5,9.0,19.0
363.5,85.0,219.0,65.5,11.0,18.0
356.5,70.0,189.5,60.0,8.0,17.0
364.0,60.0,175.0,55.0,7.0,16.0
345.0,59.0,167.0,47.0,8.0,15.5
318.0,52.0,160.0,48.0,8.0,15.0
282.0,50.0,152.5,39.5,9.0,13.0
254.0,48.0,142.0,36.0,6.0,12.0
222.5,43.5,129.0,31.0,8.0,11.0
201.0,40.0,125.0,27.0,4.0,10.0
186.0,37.0,114.0,22.0,4.0,10.0
168.0,34.0,115.0,20.0,4.0,9.0
165.0,34.0,116.0,19.0,4.0,9.0
157.0,32.0,111.0,18.0,4.0,9.0
156.0,33.5,108.0,18.0,5.0,8.0
152.0,32.0,111.0,17.0,4.0,7.0
147.0,36.0,121.0,18.0,4.0,8.0
147.0,38.0,128.0,18.0,6.5,7.5
144.0,36.0,135.0,16.0,3.5,8.0
137.5,38.0,147.5,16.0,4.0,7.0
135.0,34.0,202.0,14.0,4.0,8.0
130.0,30.0,159.0,13.0,2.0,6.0
119.0,25.0,105.0,12.0,3.0,5.5
108.5,22.0,94.5,10.0,4.0,5.0
98.0,17.0,83.0,8.0,2.0,4.0
83.5,16.0,71.0,7.0,3.0,4.0
76.0,14.0,63.0,6.0,1.5,3.0
66.0,11.0,55.0,5.0,2.0,3.0
58.0,11.0,51.0,4.0,1.0,2.0
50.0,9.0,48.0,3.0,1.0,2.0
43.0,8.0,42.0,3.0,1.0,2.0
37.0,6.0,39.0,3.0,0.0,1.0
34.0,5.0,38.0,2.0,0.0,1.0
29.0,5.0,34.0,2.0,0.0,1.0
26.0,4.0,32.0,1.0,0.0,1.0
23.0,3.0,31.0,1.0,0.0,0.0
19.0,3.0,42.0,1.0,0.0,0.0
18.0,3.0,38.0,1.0,0.0,0.0
18.0,3.0,22.0,1.0,0.5,0.0
17.0,2.0,17.0,1.0,0.0,1.0
15.0,2.0,15.0,1.0,0.0,1.0
15.0,3.0,15.0,1.0,0.0,0.0
17.0,3.0,15.0,1.0,0.0,1.0
17.0,3.0,15.0,1.0,0.0,1.0
15.0,4.0,17.0,1.0,0.0,0.0
19.0,4.0,18.0,1.0,0.0,0.0
25.0,5.0,19.0,2.0,0.0,1.0
32.0,6.0,20.0,2.0,0.0,0.0
28.5,6.0,26.5,2.0,0.0,0.0
37.0,10.0,28.0,3.0,0.0,1.0
55.0,16.0,32.0,4.0,0.0,1.0
64.0,16.0,37.0,4.0,0.0,1.0
59.0,15.0,40.0,5.5,1.0,1.0
62.0,17.0,48.0,7.0,1.0,2.0
64.0,20.0,60.0,8.0,2.0,3.0
81.0,31.5,73.0,15.0,2.0,4.0
81.0,31.0,85.0,16.0,2.0,4.0
101.0,35.0,95.0,18.0,3.0,5.0
127.5,40.5,112.0,22.0,4.0,6.0
144.0,49.0,129.5,28.0,4.0,9.0
142.0,49.0,137.0,31.0,4.0,9.0
166.0,55.0,152.0,33.0,5.0,10.0
189.0,59.0,169.0,38.0,5.0,11.0
215.5,64.0,181.5,49.0,6.0,14.0
212.5,66.0,182.0,49.0,6.0,12.0
245.0,69.0,197.5,53.0,7.0,14.0
263.0,71.0,196.0,57.0,7.5,15.0
288.5,76.0,201.5,59.0,8.0,14.0
282.5,75.0,200.0,56.0,8.0,15.0
308.0,79.0,205.0,60.0,7.0,16.0
318.0,76.0,211.0,66.0,8.0,15.0
334.0,76.0,216.0,68.0,9.0,15.0
338.5,79.0,215.0,67.0,10.0,16.0
337.5,81.0,224.0,68.0,10.0,15.0
341.5,81.0,222.0,66.0,10.0,16.0
349.0,82.0,225.0,64.0,9.0,15.0
341.0,83.5,228.5,62.0,9.0,14.0
345.0,85.0,234.0,64.5,10.0,15.5
347.0,85.0,233.0,65.0,11.0,17.0
351.0,88.0,228.0,66.5,9.0,15.0
352.0,83.0,233.0,66.5,10.0,16.0
348.0,86.0,238.0,68.0,10.0,17.0
349.0,83.5,229.5,64.5,14.0,17.0
348.0,90.0,236.5,65.0,11.0,17.0
342.0,89.0,244.0,63.0,11.0,16.0
340.5,90.5,237.5,64.0,10.0,15.0
341.0,85.0,238.0,61.0,14.0,16.0
340.5,84.0,234.0,63.0,10.0,16.0
338.0,83.0,242.0,60.0,10.0,16.0
342.0,84.0,247.0,56.0,10.0,15.0
335.0,77.0,243.5,57.5,10.0,16.0
337.0,79.0,239.5,54.0,10.0,14.0
339.0,81.0,244.0,55.0,14.0,16.0
342.0,80.5,246.0,52.0,10.0,15.0
336.0,72.5,229.0,50.0,9.0,14.0
332.0,69.0,215.0,45.0,9.0,15.0
324.0,63.5,234.0,44.0,9.0,15.0
314.5,59.0,207.5,41.5,10.0,13.0
307.0,55.0,173.0,36.0,8.0,12.0
290.0,48.0,162.0,33.0,6.0,12.5
267.0,47.0,169.0,30.0,7.0,12.0
249.0,45.0,169.0,30.0,6.0,11.5
230.0,44.0,162.0,27.0,4.0,10.0
215.0,42.0,155.0,24.0,5.0,10.0
198.0,40.0,153.0,20.0,5.0,9.0
194.0,38.0,146.0,19.0,3.0,8.0
188.0,39.0,139.0,19.0,4.0,8.0
181.0,35.0,137.0,17.0,5.0,7.0
170.0,37.0,132.0,18.0,5.0,7.0
163.0,34.0,122.0,16.0,6.0,8.0
159.0,33.0,118.0,16.0,4.0,6.0
154.0,34.0,124.0,15.0,4.0,7.0
153.0,35.0,134.0,15.0,5.0,7.0
157.0,35.0,150.0,15.0,5.0,7.0
154.0,38.5,205.5,14.5,4.5,6.0
148.0,39.0,176.0,13.0,3.0,6.0
137.0,33.0,153.0,15.0,3.0,7.0
138.0,29.0,130.0,13.0,5.0,7.0
129.0,27.0,115.0,12.0,3.0,6.0
119.0,23.0,105.0,10.0,3.0,5.0
112.0,20.0,95.5,9.0,2.0,5.0
99.0,17.5,84.5,7.0,3.0,4.0
91.0,16.0,78.0,6.0,2.0,3.0
81.5,13.0,71.0,6.0,1.0,3.0
73.0,12.0,65.0,5.0,2.0,2.0
64.0,9.0,60.0,4.0,1.0,2.0
55.0,9.0,55.0,3.0,1.0,3.0
47.0,7.0,52.0,2.0,0.0,2.0
41.5,6.0,47.5,2.0,0.5,1.0
33.0,5.0,45.0,2.0,0.0,1.0
32.0,5.0,39.0,2.0,1.0,1.0
28.0,4.5,39.0,1.0,0.0,1.0
22.0,4.0,50.0,1.0,0.0,1.0
21.0,4.0,50.0,1.0,0.0,0.0
20.0,3.0,29.0,1.0,0.0,1.0
19.0,3.0,22.0,1.0,0.0,0.0
16.0,3.0,18.0,1.0,0.0,0.0
16.0,2.0,16.0,1.0,0.0,0.0
15.0,2.0,15.0,1.0,0.0,0.0
15.0,2.0,14.0,1.0,0.0,0.0
13.0,3.0,14.0,0.0,0.0,0.0
15.0,3.0,14.0,1.0,0.0,0.0
19.0,3.0,14.5,2.0,0.0,0.0
25.0,3.0,15.0,2.0,0.0,0.0
21.0,4.0,17.0,2.0,0.0,0.0
25.0,5.0,16.0,2.0,0.0,0.0
34.0,10.0,18.0,3.0,0.0,0.0
38.0,9.0,20.0,3.0,0.0,0.0
35.0,9.0,25.0,5.0,0.0,1.0
33.0,9.0,26.0,4.0,1.0,1.0
32.0,9.0,27.0,4.0,1.0,1.0
38.0,12.0,30.0,6.0,1.0,1.0
36.0,13.0,36.0,6.0,1.0,2.0
48.0,17.0,43.0,7.5,1.5,3.0
61.0,18.5,52.0,10.0,2.0,3.0
75.0,22.0,61.0,12.0,2.0,5.0
77.0,24.0,68.0,12.0,2.0,5.0
107.0,32.0,85.0,17.0,2.0,5.0
137.0,38.0,96.0,25.0,4.0,6.0
176.0,46.0,120.0,29.0,6.0,9.0
171.0,43.0,126.0,30.0,4.5,8.0
209.0,46.0,138.0,29.0,5.0,8.0
232.0,48.0,143.0,33.0,5.0,10.0
302.5,54.0,156.0,38.0,4.0,11.0
318.0,55.0,161.0,36.0,6.5,11.0
312.0,59.0,175.5,40.0,5.5,11.0
316.0,58.5,185.5,42.0,6.5,13.0
320.0,64.0,202.5,48.0,9.0,13.0
324.0,67.5,205.0,45.0,9.0,12.0
326.0,71.0,216.0,49.0,8.0,12.0
347.0,69.0,214.0,50.0,9.5,13.0
354.0,70.0,227.0,54.0,8.5,14.0
348.0,72.0,229.5,51.0,9.0,13.5
354.0,73.0,228.0,52.0,9.5,13.0
354.0,71.0,233.0,54.0,8.0,14.0
356.5,72.0,234.0,50.0,8.5,14.5
359.0,76.0,238.0,52.0,11.5,13.0
350.0,74.0,244.0,50.0,10.0,13.5
353.0,74.0,247.5,52.0,11.0,13.0
350.0,79.0,257.5,53.0,8.0,14.0
346.0,77.0,285.0,50.0,14.0,15.0
345.0,76.0,272.0,49.0,8.5,15.0
327.0,76.0,262.0,50.0,10.5,13.0
321.0,74.0,268.0,49.0,10.0,14.0
308.0,77.0,278.0,48.0,10.5,14.0
296.0,77.0,275.0,45.0,11.0,14.0
299.0,72.0,267.0,46.0,9.0,13.5
306.0,72.0,262.0,47.0,9.0,14.0
294.0,73.0,264.0,45.0,12.5,14.0
294.0,76.0,261.0,43.0,10.0,16.0
294.0,70.0,246.5,40.0,9.0,14.0
281.0,65.0,220.0,38.0,8.5,13.0
264.0,60.0,219.0,37.0,10.0,13.0
258.0,55.0,196.0,32.0,7.0,12.0
237.0,51.0,180.0,28.0,9.0,11.0
225.0,45.0,184.0,25.0,8.0,10.0
204.0,45.0,217.5,24.0,6.0,9.0
197.0,41.0,188.0,22.0,5.5,8.5
192.0,41.0,167.0,22.0,5.0,9.0
189.0,40.0,166.0,21.0,4.5,9.0
178.0,41.0,159.0,21.0,4.0,8.0
181.0,39.0,150.0,20.0,4.5,8.0
177.0,38.5,138.0,19.0,5.5,8.0
164.0,37.0,130.0,17.0,3.0,7.0
158.0,35.0,122.0,17.0,3.0,7.0
154.0,30.0,115.0,15.0,4.0,7.0
148.0,30.0,104.0,16.0,4.0,6.0
140.0,25.0,96.0,13.0,4.0,5.0
134.0,25.0,94.0,12.0,4.0,5.0
119.0,24.0,83.0,10.0,3.0,5.0
104.0,22.0,75.0,9.0,2.0,4.0
88.0,21.0,73.0,9.0,2.0,3.5
76.0,17.0,63.0,8.0,2.0,3.0
70.0,14.0,52.0,6.0,1.5,2.0
59.0,10.0,40.0,6.0,1.0,2.0
48.0,9.0,36.0,4.0,0.0,1.0
41.0,5.0,34.0,3.0,0.5,1.0
33.0,4.0,26.0,2.0,1.0,1.0
28.0,4.0,23.0,2.0,0.0,1.0
26.0,3.0,21.0,1.0,0.0,1.0
20.0,3.0,20.0,1.0,0.0,0.0
17.0,2.0,18.0,1.0,0.0,0.0
15.0,2.0,16.0,1.0,0.0,0.0
12.0,2.0,14.0,1.0,0.0,0.0
11.0,2.0,14.0,0.0,0.0,0.0
9.0,1.0,12.0,1.0,0.0,0.0
8.0,1.0,11.0,1.0,0.0,0.0
7.0,1.0,12.0,0.0,0.0,0.0
7.0,1.0,21.5,0.0,0.0,0.0
6.5,1.0,19.0,0.0,0.0,0.0
7.0,1.0,11.0,0.0,0.0,0.0
6.0,1.0,8.0,0.0,0.0,0.0
6.0,1.0,7.0,0.0,0.0,0.0
7.0,2.0,6.0,0.0,0.0,0.0
9.0,2.0,10.0,0.0,0.0,0.0
15.0,3.0,13.0,1.0,0.0,0.0
18.0,5.0,21.0,1.0,0.0,0.0
23.0,6.0,26.0,1.0,0.0,1.0
41.0,10.0,43.0,3.0,1.0,1.0
62.0,18.0,57.0,5.0,1.0,1.0
81.0,20.0,85.0,6.0,1.0,2.0
148.0,30.0,106.0,6.0,2.0,4.0
226.0,49.0,146.5,11.0,3.0,6.0
245.0,61.0,176.0,17.0,5.0,8.0
241.0,71.0,205.0,17.0,5.5,12.0
263.0,84.0,234.5,24.0,9.5,14.0
281.0,99.0,260.0,35.0,9.0,16.0
301.0,118.0,277.0,45.0,11.0,20.0
305.0,132.0,284.0,55.0,16.0,24.0
305.0,136.0,282.0,62.5,20.0,31.0
309.0,133.0,282.0,68.0,22.0,32.0
312.0,135.0,279.0,67.0,16.0,28.0
300.0,128.0,256.0,64.0,14.5,21.0
288.0,101.0,232.0,66.0,11.5,19.0
299.5,92.0,212.0,60.0,13.5,18.0
295.0,86.0,203.0,61.0,11.0,17.0
280.0,83.0,193.0,57.0,14.0,15.0
275.5,81.0,192.0,59.0,10.5,15.0
288.0,81.0,193.0,54.0,11.0,15.0
298.0,86.0,192.0,54.0,11.0,15.0
272.0,84.5,190.0,56.0,11.0,13.0
277.0,88.0,195.0,58.5,9.0,14.0
272.5,87.0,196.5,56.0,11.0,16.0
284.0,90.0,197.5,61.0,10.0,15.0
271.0,89.0,203.0,63.0,8.5,16.0
288.0,91.0,206.0,60.0,11.0,18.0
291.5,86.0,203.0,62.0,12.0,17.0
296.5,85.0,202.0,60.0,11.0,16.0
278.5,85.5,202.0,57.0,14.0,16.0
288.0,87.0,198.0,58.0,8.0,16.0
293.0,84.0,203.5,60.0,10.0,16.5
304.0,89.0,203.0,65.0,11.0,16.0
282.0,92.0,209.0,64.0,11.0,16.0
298.5,97.0,211.0,66.5,10.0,15.0
310.5,102.0,222.0,70.5,11.0,17.0
318.0,115.0,225.0,72.0,14.0,19.0
286.5,115.5,247.5,77.0,15.0,19.0
287.0,110.0,253.0,77.5,15.0,20.0
304.0,109.0,253.0,75.0,16.0,19.0
310.0,111.0,251.0,74.5,14.0,20.0
304.5,108.0,237.0,77.0,12.0,19.0
322.0,98.0,223.0,75.0,10.0,17.0
321.0,99.0,212.0,78.0,9.0,16.0
341.0,101.0,207.0,74.0,11.0,18.0
342.0,109.5,212.0,71.0,16.0,20.0
352.0,116.0,222.5,73.5,15.0,21.0
361.0,109.5,204.5,74.0,13.0,19.0
359.5,103.0,200.5,74.0,12.0,20.0
367.0,91.0,189.5,73.0,8.0,18.0
358.5,87.0,190.0,68.0,9.0,18.0
340.5,71.0,164.0,58.0,8.0,16.5
320.0,61.5,151.0,53.0,10.0,15.0
279.0,53.0,139.5,47.0,9.0,13.0
260.0,50.5,139.0,45.5,8.0,13.0
243.5,47.0,127.0,48.5,8.0,11.0
218.5,45.0,122.0,50.5,9.0,12.0
180.0,46.0,115.5,37.0,5.0,10.0
166.0,39.0,108.5,31.0,6.0,8.0
155.0,36.0,96.0,25.0,5.0,8.0
147.0,34.0,96.5,24.0,4.0,7.0
139.0,32.0,96.0,23.0,5.0,7.0
133.0,32.0,100.0,22.0,5.0,6.0
134.5,33.0,95.5,22.0,3.0,6.0
132.0,33.0,91.0,23.0,4.0,6.0
130.5,37.0,90.0,21.0,6.0,6.5
125.0,28.0,95.5,21.0,4.0,6.0
113.0,27.0,82.0,16.0,3.0,4.0
96.0,25.0,70.5,14.0,2.0,4.0
83.0,18.0,67.5,13.0,2.0,3.0
69.5,13.0,55.5,9.0,1.0,2.0
62.0,10.0,44.0,8.0,2.0,2.0
48.0,9.0,36.0,5.0,1.0,2.0
39.5,6.0,31.0,4.0,0.0,2.0
33.0,5.0,26.0,3.0,0.0,1.0
25.0,3.0,19.0,2.0,0.0,1.0
21.0,3.0,18.0,1.0,0.0,0.0
18.0,3.0,17.0,1.0,0.0,0.0
15.0,2.5,15.0,1.0,0.0,0.0
13.0,2.0,13.0,1.0,0.0,0.0
11.0,2.0,12.0,1.0,0.0,0.0
10.0,1.0,12.0,1.0,0.0,0.0
8.0,1.0,12.0,1.0,0.0,0.0
7.0,1.0,10.0,0.0,0.0,0.0
6.0,1.0,9.0,0.0,0.0,0.0
6.0,1.0,19.0,0.0,0.0,0.0
7.0,1.0,16.0,0.0,0.0,0.0
7.0,1.0,9.0,0.0,0.0,0.0
7.0,1.0,8.0,0.0,0.0,0.0
5.0,1.0,6.0,0.0,0.0,0.0
6.0,1.0,6.0,0.0,0.0,0.0
10.0,1.5,9.0,0.0,0.0,0.0
15.0,3.0,11.0,0.0,0.0,0.0
17.0,5.0,19.0,1.0,0.0,0.0
24.0,7.0,24.0,2.0,1.0,0.0
38.0,10.0,43.0,4.0,1.0,1.0
59.0,18.0,54.0,5.0,0.0,1.0
82.0,21.0,85.0,5.0,1.0,2.0
151.0,29.0,106.0,6.0,1.0,4.0
231.0,50.0,147.0,12.0,2.0,6.0
257.0,63.0,177.0,17.0,6.0,9.0
254.0,72.0,217.0,18.0,7.0,10.0
272.0,93.0,239.0,26.0,7.0,17.0
287.0,104.0,275.0,38.0,11.0,17.0
314.0,124.0,287.0,50.0,10.0,20.0
302.0,132.0,292.0,58.0,14.0,24.0
316.0,139.0,283.0,63.0,22.0,30.0
306.0,134.0,287.0,69.0,25.0,35.0
313.0,135.0,280.0,70.0,20.0,30.0
299.0,133.0,273.0,68.0,14.0,24.0
289.0,115.0,251.0,63.5,12.0,21.0
301.0,96.0,224.0,66.0,14.0,18.0
317.0,92.0,216.0,66.0,10.5,18.5
308.0,92.5,202.0,66.0,9.0,18.0
297.5,94.0,204.5,61.5,10.0,17.0
304.0,89.0,200.0,62.0,10.5,16.0
318.0,90.0,201.0,64.0,10.0,18.0
307.0,91.0,194.0,63.0,10.0,16.0
290.0,95.0,197.0,64.0,10.0,16.0
296.0,96.0,205.0,64.0,10.0,18.0
300.0,98.0,205.0,68.0,8.0,16.0
289.0,94.0,208.0,67.0,8.0,16.0
291.0,100.0,218.0,67.0,9.0,18.0
310.0,97.0,212.0,67.0,12.0,16.0
302.5,94.0,208.0,64.5,10.0,15.0
298.0,94.0,211.0,65.0,10.0,16.0
300.0,93.0,210.5,63.0,8.5,16.0
303.0,91.0,212.0,64.0,10.5,17.0
309.0,93.0,212.0,63.0,8.0,16.0
299.0,100.0,220.0,67.0,9.0,16.0
302.0,106.0,231.5,65.0,11.5,17.0
312.5,112.0,231.0,72.5,14.0,19.0
317.0,126.0,241.0,74.0,15.0,20.0
291.5,116.5,254.0,78.0,16.0,20.0
303.0,116.0,254.0,78.0,12.5,19.5
311.5,117.5,253.0,75.0,13.0,19.0
313.0,114.0,252.0,76.0,13.5,21.0
317.0,113.0,241.0,76.0,12.0,18.0
317.0,102.0,227.0,74.0,11.5,20.0
327.5,105.0,215.0,76.5,13.5,19.0
339.0,102.0,212.0,76.0,14.5,18.0
339.0,110.0,216.0,75.0,14.5,20.0
345.0,114.0,225.0,72.0,11.5,20.0
352.0,111.0,210.0,75.0,12.5,20.0
360.0,105.0,199.0,74.0,13.0,19.0
366.0,95.0,202.0,75.0,11.0,20.0
366.0,86.0,196.0,75.0,11.5,19.0
360.0,73.0,169.0,64.0,10.5,17.0
346.0,65.0,157.0,62.0,8.0,17.0
324.0,60.5,153.0,50.5,9.0,15.5
294.5,56.0,150.0,52.0,7.5,16.0
251.0,55.5,138.5,47.0,7.5,12.0
227.0,52.0,133.0,44.0,9.0,12.0
185.0,47.0,124.0,36.0,6.0,11.0
173.0,44.0,113.0,32.0,4.5,9.0
157.5,39.0,109.5,27.0,5.0,8.0
152.0,36.0,105.0,23.0,5.0,8.0
143.0,35.0,108.0,22.0,4.0,8.0
148.0,33.0,110.0,23.5,5.0,9.0
145.0,35.0,105.0,25.0,3.0,8.0
147.0,37.0,104.0,25.0,5.0,9.0
143.0,39.0,108.0,24.0,5.0,8.0
141.0,34.0,102.5,23.0,4.0,7.0
130.0,32.0,93.0,22.0,2.5,6.0
112.5,30.0,102.0,19.0,1.5,5.0
96.5,23.5,136.0,15.0,1.5,4.5
83.0,16.0,80.0,12.0,1.5,3.0
70.0,12.0,54.0,10.0,1.5,3.0
54.5,9.5,43.0,7.0,1.0,2.0
46.0,8.0,39.0,5.0,1.0,2.0
36.0,6.0,27.0,4.0,0.0,1.0
30.0,4.0,22.0,3.0,1.0,1.0
25.0,4.0,20.0,2.0,0.0,1.0
20.0,3.0,17.0,1.0,0.0,0.0
17.5,3.0,15.0,1.0,0.0,0.0
