28.0,163.0,70.0,246.0,19.0,228.0,41.0,254.0,218.0,261.0
27.0,153.0,69.0,228.5,17.0,218.5,41.0,236.0,208.0,248.0
26.0,148.0,69.0,226.0,16.0,209.0,39.0,230.0,199.0,244.0
24.0,143.0,65.0,197.0,16.0,200.0,37.0,200.0,188.5,219.0
23.0,139.0,65.0,182.5,17.0,200.0,36.5,189.0,189.5,204.0
21.0,137.0,61.0,167.0,14.0,192.0,34.0,172.0,183.0,189.0
20.0,128.0,59.0,159.0,13.0,178.5,30.0,161.0,173.5,178.5
19.0,124.0,57.0,154.0,12.0,170.0,28.0,156.0,164.0,172.0
18.0,120.0,49.5,147.0,12.0,165.0,28.0,149.0,159.0,165.0
17.0,117.0,51.0,136.5,12.0,160.0,29.0,137.0,155.0,152.5
17.5,108.5,49.0,130.5,12.0,151.5,27.0,135.0,144.0,147.0
16.0,104.0,47.0,128.0,11.0,147.0,26.0,130.0,142.0,142.0
17.0,115.0,44.5,124.0,10.0,158.0,26.0,127.0,152.0,138.0
16.0,113.0,49.0,123.0,11.0,156.0,26.0,126.0,152.0,142.0
17.0,114.0,47.0,124.0,10.0,159.0,25.0,126.0,151.0,142.0
16.0,121.0,47.0,122.0,10.0,162.0,24.0,125.0,158.0,140.0
16.0,113.0,48.0,120.0,9.0,155.0,24.0,121.0,152.0,137.5
16.0,112.0,48.0,119.0,10.0,151.0,24.0,122.0,147.0,138.0
15.0,99.0,45.0,115.0,7.0,137.0,22.0,116.0,129.0,132.0
13.0,88.0,36.0,109.0,5.0,118.0,19.0,111.0,113.0,121.0
14.0,78.0,34.0,99.0,5.0,104.0,17.0,100.0,101.0,111.0
12.0,70.0,30.0,89.0,5.0,95.0,15.0,90.0,90.0,99.5
12.0,59.0,28.0,80.0,4.0,81.0,13.0,81.0,73.0,88.0
11.0,52.0,26.0,69.0,3.0,70.0,12.0,70.5,66.0,78.0
11.0,43.0,23.5,61.0,3.0,60.0,11.0,62.5,56.0,69.0
11.0,39.0,23.0,51.0,3.0,52.0,9.0,53.0,48.0,59.0
11.0,33.0,22.0,46.0,3.0,46.0,8.0,47.0,43.0,53.5
10.0,29.0,20.0,38.0,2.0,40.0,7.0,40.0,36.0,46.0
9.0,24.0,17.0,33.5,2.0,32.5,6.0,34.0,29.0,40.0
9.0,21.0,15.0,28.0,2.0,30.0,5.0,29.0,26.0,33.0
8.0,18.0,13.0,23.0,2.0,24.0,4.0,24.0,22.0,28.0
9.0,17.0,13.0,20.0,2.0,23.0,4.0,21.0,20.0,24.0
9.0,14.0,12.0,18.0,1.0,20.0,3.0,19.0,18.5,22.0
8.0,12.0,11.0,18.0,1.0,17.0,3.0,19.0,15.0,22.0
7.0,12.0,11.0,16.0,1.0,17.0,3.0,16.0,14.0,20.0
7.0,11.0,8.0,13.0,1.0,15.0,3.0,14.0,14.0,16.0
7.0,9.0,8.0,12.0,1.0,13.0,3.0,13.0,11.0,15.0
6.0,10.0,7.0,10.0,1.0,14.0,2.0,11.0,12.0,12.0
7.0,9.0,7.0,10.0,1.0,13.0,2.0,10.0,12.0,12.0
5.0,10.0,6.0,9.0,1.0,13.5,3.0,10.0,11.5,11.0
5.0,11.0,5.0,10.0,0.0,14.0,3.0,10.0,12.0,11.0
4.0,11.0,5.0,9.0,0.0,16.0,4.0,9.0,14.0,10.0
4.0,11.0,4.0,10.0,1.0,16.0,4.0,10.0,14.0,11.0
3.0,12.0,4.0,13.0,1.0,17.0,4.0,13.0,15.0,13.0
4.0,14.0,4.0,15.0,1.0,20.0,5.0,15.5,18.0,14.0
3.0,16.0,6.0,15.0,1.0,24.0,5.0,15.0,22.0,15.0
3.0,19.0,5.0,20.0,1.0,25.0,4.0,21.0,24.0,20.0
3.0,27.0,5.5,33.0,2.0,35.0,6.0,33.0,32.0,29.0
4.0,34.0,7.0,37.0,2.0,44.0,7.0,39.0,39.0,34.0
3.0,39.0,8.0,31.0,2.0,52.0,10.0,32.0,47.0,30.0
4.0,34.0,8.0,28.0,3.0,46.0,8.0,29.0,42.0,31.0
4.0,34.0,8.0,29.0,3.0,49.0,10.0,29.0,46.0,32.0
5.0,41.0,9.0,33.0,4.0,57.5,12.0,33.0,56.0,35.0
4.0,47.0,10.0,35.0,6.0,67.0,14.0,36.0,63.0,36.0
6.0,56.0,11.0,47.0,7.0,79.0,19.0,48.0,77.0,48.0
8.0,71.0,14.0,62.0,9.0,99.0,23.0,64.0,94.0,60.0
10.0,81.0,19.0,80.0,11.0,116.0,28.0,81.0,112.0,78.0
10.0,92.0,21.0,82.0,13.0,133.5,32.0,85.0,129.5,86.0
12.0,111.0,23.0,109.0,15.0,159.5,35.0,112.0,156.0,111.0
17.0,128.0,26.5,139.0,18.0,181.0,40.0,145.0,174.0,141.0
19.0,145.0,33.0,160.0,20.0,199.0,42.0,165.0,193.0,163.0
20.0,143.5,32.0,154.5,21.5,200.5,44.0,159.0,193.5,157.0
22.0,161.0,35.0,179.0,23.0,224.0,45.0,185.5,215.0,178.0
24.0,169.0,41.5,193.0,24.0,233.0,48.0,196.5,226.0,194.0
28.0,179.5,46.0,233.0,26.0,247.0,50.0,239.0,236.0,232.0
