41,71,101,11
16.0,22.0,25.0,25.0
15.0,18.0,22.0,22.0
11.0,14.0,19.5,16.0
11.0,11.0,17.0,13.0
7.0,9.0,15.0,10.0
6.0,9.0,15.0,9.0
5.0,6.0,13.0,7.0
4.0,6.0,11.0,6.0
4.0,5.0,13.0,6.0
3.0,5.0,9.0,5.0
3.0,3.0,7.0,5.0
3.0,4.0,6.0,4.0
3.0,4.0,6.0,4.0
3.0,5.0,6.0,4.0
2.0,4.0,6.0,4.0
3.0,4.0,5.0,4.0
3.0,4.0,6.5,5.0
3.0,4.0,6.0,6.0
5.0,6.0,8.0,8.0
7.0,8.0,10.0,10.0
13.0,16.0,21.0,9.0
13.0,21.0,34.0,13.0
18.0,35.0,42.0,19.0
23.0,36.0,38.0,22.0
33.0,43.0,46.0,32.0
44.0,60.0,77.0,42.0
64.0,82.0,99.0,61.0
74.5,92.0,88.0,86.5
97.0,102.0,93.0,105.0
119.0,117.0,109.5,139.0
130.0,138.0,120.0,157.0
146.0,145.5,133.0,191.0
160.5,157.0,137.0,219.0
171.0,172.0,150.0,222.0
177.0,195.5,159.0,208.0
142.0,168.0,157.0,198.0
117.0,135.0,126.0,166.0
118.0,130.0,122.5,165.0
115.0,132.0,124.0,157.0
124.0,135.0,127.0,168.0
117.0,137.0,124.0,157.0
116.0,130.0,128.0,161.5
117.5,138.0,132.0,160.0
120.0,141.5,139.0,167.0
118.0,135.0,133.0,162.0
120.0,142.0,140.0,167.0
127.0,143.0,141.0,171.0
135.0,144.0,152.0,180.0
128.0,156.0,147.0,178.0
131.0,153.0,155.0,177.0
133.0,150.0,150.5,181.0
141.0,153.0,159.0,188.0
142.5,152.5,154.5,183.0
141.0,163.5,161.5,185.0
135.0,156.5,157.0,188.0
138.0,157.0,162.0,189.0
137.0,155.0,157.0,192.0
145.5,159.0,169.0,201.5
146.0,165.0,169.0,209.0
149.0,165.0,182.5,219.0
158.0,176.0,174.5,220.0
158.0,195.0,187.0,219.0
151.5,192.0,202.5,214.5
154.0,183.0,211.0,220.0
148.0,181.0,194.0,227.0
149.0,183.0,204.0,242.0
146.0,179.0,193.0,258.0
151.0,175.0,202.5,261.0
146.0,172.0,204.0,255.0
145.0,177.5,207.5,258.5
140.5,164.5,183.5,241.0
131.5,159.0,174.5,222.0
125.0,160.0,161.0,197.0
122.0,140.5,156.0,184.0
119.0,130.5,139.0,173.0
124.0,135.5,133.0,170.0
112.0,130.0,125.0,153.5
107.0,133.0,124.5,147.0
109.0,123.5,121.0,145.0
97.5,109.0,113.0,132.0
83.5,107.0,104.0,116.0
75.0,102.5,100.0,106.0
70.0,87.0,88.0,99.0
68.0,82.0,83.0,93.0
62.0,81.0,82.0,88.0
62.0,79.0,82.5,86.0
59.0,74.0,74.0,79.5
57.5,71.5,68.0,74.0
57.0,72.5,65.5,71.5
58.0,70.5,64.0,76.0
53.0,65.0,59.0,71.0
48.0,58.0,58.0,60.0
43.0,64.0,55.0,55.0
38.0,50.0,47.0,54.5
28.0,38.0,41.0,43.0
23.0,31.0,34.0,35.0
18.0,28.0,27.0,29.5
17.0,21.0,26.0,26.0
12.0,18.0,21.0,19.0
13.0,14.0,19.0,15.0
9.0,11.0,17.0,12.0
8.0,10.0,15.0,10.0
6.0,8.0,13.0,9.0
5.0,8.0,12.0,8.0
5.0,6.0,12.0,6.0
5.0,6.0,10.0,6.0
5.0,5.0,11.0,5.0
4.0,5.0,9.0,5.0
3.0,4.0,7.0,4.0
3.0,6.0,8.0,4.0
3.0,5.0,7.0,4.0
4.0,4.0,7.0,4.0
3.5,4.0,8.0,5.0
5.0,6.0,8.5,7.0
6.0,6.0,10.0,8.0
8.0,9.0,12.0,9.0
15.0,16.0,24.0,9.0
15.0,21.0,37.0,12.0
18.0,31.0,45.0,19.0
23.0,37.0,41.0,22.0
29.0,39.0,45.0,30.0
42.0,55.0,75.0,40.0
57.0,75.0,95.0,57.0
65.5,82.0,82.0,79.5
79.5,91.0,85.0,99.0
99.0,105.0,98.0,123.5
115.5,122.0,113.0,139.0
130.0,132.5,125.0,174.5
146.0,138.0,128.0,201.0
163.0,167.0,136.5,205.5
164.0,184.0,148.5,194.0
129.0,165.0,144.0,193.5
115.0,138.0,127.0,164.0
122.0,138.0,122.5,166.0
124.0,137.0,126.0,162.0
125.0,143.0,132.0,173.0
118.0,138.0,130.0,159.0
120.0,141.0,134.0,160.0
123.0,143.0,138.5,164.0
128.0,151.0,146.0,170.0
124.0,148.0,144.0,171.0
130.0,153.5,153.0,178.0
137.0,157.0,153.0,186.0
145.0,159.0,156.0,194.0
137.5,168.5,157.0,190.0
144.0,164.0,165.0,189.0
147.0,162.0,161.5,194.5
154.0,166.5,168.5,202.5
156.5,170.0,160.0,195.0
153.0,173.0,171.0,197.0
150.0,168.0,165.0,200.0
153.0,170.0,178.0,205.0
149.0,167.0,174.0,206.0
156.0,172.5,187.0,219.5
159.0,171.0,179.0,228.5
158.0,173.0,192.0,230.0
161.0,183.0,195.0,230.0
165.0,195.0,207.0,231.0
166.5,202.0,211.0,226.0
164.0,192.0,218.0,233.5
154.0,185.0,206.0,234.5
151.0,182.0,206.5,243.0
147.0,175.0,194.0,243.0
153.5,175.5,199.0,250.5
149.5,176.0,189.0,240.0
147.0,171.0,197.5,244.0
146.0,169.0,182.0,225.0
139.0,159.0,168.0,209.0
131.0,158.0,159.0,193.0
128.0,144.0,158.0,184.0
119.0,129.0,138.0,164.0
116.0,132.0,134.5,159.0
114.0,115.0,121.0,144.0
111.0,119.0,118.0,139.0
107.0,110.0,113.5,140.0
101.0,105.0,108.0,129.0
