,111,112,121,21,22,31,32,41,51,681,71,81,82,91
2015-01-01 00:00:00,4.5,0.0,0.0,25.5,10.0,12.0,2.0,8.0,4.5,0.5,2.0,27.0,5.0,1.0
2015-01-01 00:15:00,3.0,0.0,0.0,21.5,7.5,8.5,1.5,4.0,3.0,0.5,2.0,24.0,4.0,1.0
2015-01-01 00:30:00,3.0,0.0,0.0,15.0,6.5,6.5,1.0,4.0,2.5,0.0,1.0,20.0,3.0,1.0
2015-01-01 00:45:00,1.0,0.0,0.0,15.0,4.0,5.0,0.5,2.5,1.5,0.0,1.0,15.5,1.0,0.0
2015-01-01 01:00:00,2.0,0.0,0.0,12.0,4.0,5.0,0.0,2.5,1.0,0.0,1.0,15.0,2.0,0.0
2015-01-01 01:15:00,1.0,0.0,0.0,10.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,15.0,1.0,0.0
2015-01-01 01:30:00,1.0,0.0,0.0,7.5,4.0,2.0,0.0,1.5,1.0,0.0,0.0,12.5,1.0,0.0
2015-01-01 01:45:00,0.5,0.0,0.0,6.0,2.5,1.5,0.0,1.0,0.5,0.0,1.0,11.5,0.0,0.0
2015-01-01 02:00:00,0.0,0.0,0.0,5.5,2.0,2.5,0.0,1.0,1.0,0.0,0.0,10.0,0.5,0.0
2015-01-01 02:15:00,0.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0
2015-01-01 02:30:00,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0
2015-01-01 02:45:00,0.0,0.0,0.0,4.5,2.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,0.5,0.0
2015-01-01 03:00:00,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,18.5,2.0,0.0
2015-01-01 03:15:00,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0
2015-01-01 03:30:00,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.5,0.0,0.0,0.0,8.0,0.0,0.0
2015-01-01 03:45:00,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.5,7.5,0.0,0.0
2015-01-01 04:00:00,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.5,0.5,0.0,0.0,8.0,0.0,0.0
2015-01-01 04:15:00,0.0,0.0,0.0,4.5,2.5,1.0,0.0,1.5,0.0,0.0,0.0,7.0,0.0,0.0
2015-01-01 04:30:00,0.5,0.0,0.0,6.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0
2015-01-01 04:45:00,0.0,0.0,0.0,9.0,4.0,2.0,0.0,1.0,1.0,0.0,0.5,8.0,0.5,0.0
2015-01-01 05:00:00,1.0,0.0,0.0,9.0,4.0,2.0,0.0,3.0,3.0,0.0,1.0,16.0,1.0,0.0
2015-01-01 05:15:00,1.0,0.0,0.0,14.0,4.0,5.0,0.0,4.0,2.0,1.0,0.0,18.0,3.0,1.0
2015-01-01 05:30:00,2.0,0.0,0.0,22.0,7.0,9.0,1.0,4.0,4.0,0.0,2.0,28.0,6.0,1.0
2015-01-01 05:45:00,5.0,0.0,0.0,26.0,8.0,15.0,2.0,9.0,7.0,1.0,2.0,35.0,10.0,1.0
2015-01-01 06:00:00,6.0,0.0,0.0,36.5,12.0,16.5,4.0,14.0,8.0,1.0,4.0,54.0,22.5,2.0
2015-01-01 06:15:00,8.0,0.0,0.0,64.0,29.5,31.5,9.5,35.0,16.5,2.0,5.0,61.0,31.0,3.0
2015-01-01 06:30:00,11.0,1.0,0.5,95.0,62.0,49.0,19.5,39.5,21.5,3.0,6.5,75.5,53.5,6.0
2015-01-01 06:45:00,12.5,2.0,1.0,101.0,72.0,50.0,27.5,53.5,29.0,5.0,8.5,93.5,73.5,9.5
2015-01-01 07:00:00,13.5,2.5,2.0,89.5,69.0,47.0,26.0,63.0,36.5,5.5,10.0,105.5,94.5,14.0
2015-01-01 07:15:00,24.0,8.0,3.0,99.0,69.0,53.0,31.0,86.0,45.0,8.0,13.0,120.0,117.0,16.0
2015-01-01 07:30:00,30.0,17.0,4.0,103.0,85.0,51.0,41.0,93.0,41.0,9.0,17.0,125.0,116.0,24.0
2015-01-01 07:45:00,30.0,24.0,4.0,106.0,98.0,52.0,39.0,80.0,50.0,12.0,19.0,132.0,127.0,31.0
2015-01-01 08:00:00,30.0,22.0,5.0,107.0,96.0,54.0,47.0,74.0,56.0,17.0,25.0,128.0,125.0,37.0
2015-01-01 08:15:00,34.5,38.0,6.0,104.5,100.5,50.5,44.0,69.0,67.0,20.0,30.0,134.0,118.0,49.0
2015-01-01 08:30:00,39.0,42.5,8.0,101.5,94.0,58.0,43.5,66.5,51.5,20.5,26.0,124.0,114.5,46.0
2015-01-01 08:45:00,37.0,40.0,6.0,107.0,95.0,61.0,50.0,65.0,61.0,19.0,30.0,125.0,112.0,48.0
2015-01-01 09:00:00,41.0,36.0,6.0,101.0,86.0,57.0,50.0,69.0,58.0,13.0,27.0,119.0,106.0,43.0
2015-01-01 09:15:00,40.0,34.0,6.0,101.0,87.0,63.0,56.0,70.0,54.0,14.0,29.0,108.0,100.0,34.0
2015-01-01 09:30:00,42.0,31.0,5.0,93.0,88.0,66.5,53.0,64.0,45.0,15.0,24.5,103.5,96.5,27.0
2015-01-01 09:45:00,38.0,29.5,5.0,97.0,87.0,62.5,53.0,60.0,52.0,12.0,19.5,97.5,83.0,25.0
2015-01-01 10:00:00,37.5,25.0,4.0,95.0,78.0,70.5,52.0,67.0,43.5,14.5,18.0,90.0,78.0,18.0
2015-01-01 10:15:00,37.5,24.0,6.0,98.5,80.5,62.5,53.0,61.5,49.5,11.0,16.0,96.0,79.5,21.0
2015-01-01 10:30:00,42.0,26.0,4.0,102.5,81.0,64.0,54.0,59.0,39.5,12.0,17.0,94.5,77.5,21.0
2015-01-01 10:45:00,42.0,26.0,5.0,98.0,89.0,73.0,60.0,58.0,40.0,10.0,13.0,87.0,77.0,21.0
2015-01-01 11:00:00,40.0,25.5,5.0,97.0,81.5,60.5,51.5,60.5,40.5,12.5,13.0,96.0,75.0,19.5
2015-01-01 11:15:00,39.0,25.5,5.0,98.0,82.0,59.0,47.0,58.5,45.5,12.0,12.5,94.0,77.0,21.0
2015-01-01 11:30:00,42.0,26.0,3.5,102.0,88.5,61.0,44.5,66.5,40.5,9.0,15.5,95.0,80.0,21.5
2015-01-01 11:45:00,42.0,29.0,6.0,100.5,83.5,62.5,52.0,62.5,43.5,11.0,15.0,96.0,80.0,22.0
2015-01-01 12:00:00,41.0,29.0,6.5,99.0,85.0,60.5,49.5,68.5,44.5,9.0,15.5,99.0,84.5,20.0
2015-01-01 12:15:00,41.0,30.0,5.5,98.5,86.5,62.5,49.5,69.5,42.0,13.0,14.5,105.0,83.0,23.0
2015-01-01 12:30:00,36.5,27.0,6.0,100.0,84.5,61.0,45.5,65.5,46.5,13.5,15.5,101.0,86.0,19.5
2015-01-01 12:45:00,42.0,28.0,5.0,106.0,94.0,63.0,48.0,61.0,39.0,12.0,13.0,97.0,80.0,24.0
2015-01-01 13:00:00,38.0,23.5,6.0,100.5,87.5,65.0,49.0,62.0,40.0,16.5,15.0,100.0,81.0,22.0
2015-01-01 13:15:00,36.0,26.0,6.0,102.0,89.0,62.0,50.0,55.0,39.0,13.0,13.0,106.0,86.0,20.0
2015-01-01 13:30:00,39.0,26.0,5.0,102.0,86.0,66.0,52.0,63.0,44.0,12.0,12.0,100.0,85.0,22.0
2015-01-01 13:45:00,39.0,27.0,6.0,104.0,92.0,65.0,48.0,63.0,42.0,13.0,14.0,101.0,89.0,23.0
2015-01-01 14:00:00,41.0,28.0,6.0,97.0,88.0,67.0,50.0,66.0,41.0,10.0,13.0,107.0,92.0,22.0
2015-01-01 14:15:00,40.0,31.0,5.0,105.0,95.0,65.0,50.0,70.0,43.0,11.0,13.0,108.0,92.0,22.0
2015-01-01 14:30:00,42.0,33.0,5.0,107.0,93.0,66.0,45.0,70.0,55.0,13.0,13.0,112.0,95.0,27.0
2015-01-01 14:45:00,39.0,28.0,7.0,102.0,98.0,61.0,52.0,83.0,55.0,14.0,16.0,114.0,97.0,27.0
2015-01-01 15:00:00,42.0,37.0,8.0,95.0,84.0,59.0,48.0,77.0,43.0,14.0,14.0,119.0,110.0,23.0
2015-01-01 15:15:00,44.0,37.5,8.0,97.5,86.5,63.5,50.0,68.5,46.5,17.0,13.0,112.0,108.5,25.0
2015-01-01 15:30:00,38.5,31.0,7.0,104.0,95.5,64.5,55.0,66.5,42.0,15.0,18.0,112.5,117.0,25.5
2015-01-01 15:45:00,42.0,33.5,6.0,109.0,94.0,62.5,52.0,65.0,45.5,16.0,18.5,114.0,116.0,28.0
2015-01-01 16:00:00,44.0,41.5,7.5,100.5,95.0,66.5,49.5,64.0,38.5,12.5,16.0,115.5,116.0,21.5
2015-01-01 16:15:00,43.0,35.5,7.0,103.5,98.0,62.0,48.0,55.0,44.0,12.5,14.5,108.5,108.0,25.0
2015-01-01 16:30:00,43.0,34.5,5.5,106.0,94.5,62.5,51.0,57.0,41.5,12.5,15.0,103.5,96.5,24.5
2015-01-01 16:45:00,43.5,40.5,6.5,108.0,98.5,70.0,58.0,56.0,50.0,15.0,14.0,97.5,88.5,23.0
2015-01-01 17:00:00,41.0,38.0,8.0,109.0,98.5,70.0,52.5,65.0,44.0,15.5,14.0,104.5,91.5,22.0
2015-01-01 17:15:00,39.5,41.0,8.0,118.0,104.5,69.5,60.0,52.5,39.0,11.5,14.5,103.5,94.0,21.5
2015-01-01 17:30:00,40.5,37.0,7.0,108.5,95.0,65.5,58.0,59.0,43.0,12.0,13.0,97.0,83.0,20.0
2015-01-01 17:45:00,45.0,41.0,9.0,108.0,95.0,74.0,66.0,48.5,37.0,13.5,14.5,89.5,75.5,23.5
2015-01-01 18:00:00,43.0,40.0,7.0,114.0,98.0,77.0,69.0,48.0,41.0,14.0,13.0,93.0,76.0,17.0
2015-01-01 18:15:00,43.0,39.0,5.0,114.0,97.0,78.0,68.0,40.0,36.0,9.0,12.0,92.0,71.0,21.0
2015-01-01 18:30:00,36.0,27.0,7.0,120.0,102.0,76.0,60.0,38.0,28.0,9.0,14.0,80.0,55.0,17.0
2015-01-01 18:45:00,36.0,29.0,5.0,120.0,104.0,77.0,64.0,40.0,30.0,9.0,13.0,77.0,54.0,17.0
2015-01-01 19:00:00,36.0,20.0,4.0,112.0,94.0,69.0,55.0,32.0,25.0,9.0,11.0,79.0,51.0,11.0
2015-01-01 19:15:00,32.0,18.0,4.0,107.0,89.0,64.0,49.0,35.0,24.0,7.0,9.0,74.0,47.0,13.0
2015-01-01 19:30:00,32.0,16.0,4.0,95.0,74.0,59.0,42.0,35.0,25.0,8.0,8.0,76.0,47.0,11.0
