,111,112,121,21,31,32,41,42,51,52,53,54,55,56,61,71,81,82
2015-01-02 17:45:00,105.0,99.0,27.0,45.0,66.0,56.0,178.0,93.0,148.0,63.0,51.0,74.0,79.0,58.0,26.0,45.0,42.0,7.0
2015-01-02 18:00:00,99.0,92.0,25.0,43.0,68.0,60.0,176.0,90.5,144.0,62.5,51.0,69.5,82.0,57.0,24.5,45.0,41.0,6.0
2015-01-02 18:15:00,93.0,84.0,25.0,45.0,69.0,59.0,174.0,89.0,143.0,62.0,51.0,69.0,82.0,57.0,25.0,42.0,40.0,6.0
2015-01-02 18:30:00,82.0,70.0,22.0,46.0,72.0,58.0,167.0,83.0,134.5,63.0,51.0,64.0,84.0,56.0,23.0,39.0,38.0,5.0
2015-01-02 18:45:00,72.0,61.0,20.0,45.0,71.0,59.0,167.0,81.0,133.0,65.0,52.0,62.0,86.0,57.0,22.0,38.0,37.0,5.0
2015-01-02 19:00:00,65.0,56.0,20.0,47.0,71.0,58.0,160.0,76.0,124.0,66.0,49.0,61.0,87.0,55.0,21.0,34.0,34.0,5.0
2015-01-02 19:15:00,63.0,53.0,18.0,45.0,69.0,56.0,157.0,74.0,127.0,66.0,49.0,57.0,86.0,55.0,21.0,34.0,33.0,4.0
2015-01-02 19:30:00,56.0,48.0,17.0,43.0,67.0,54.0,154.0,73.0,121.0,64.0,48.0,54.0,88.0,53.0,20.0,34.0,31.0,4.0
2015-01-02 19:45:00,56.0,44.0,17.0,42.0,65.0,50.0,147.0,69.0,115.0,64.0,47.0,52.0,88.0,52.0,19.0,31.0,32.0,4.0
2015-01-02 20:00:00,52.0,42.0,16.0,40.0,62.0,46.0,139.0,63.5,110.0,60.5,45.0,48.0,87.0,50.0,17.0,30.0,30.0,4.0
2015-01-02 20:15:00,48.0,38.0,16.0,37.0,58.0,43.0,137.0,62.0,106.0,61.0,44.0,46.0,88.0,49.0,17.0,28.0,29.0,4.0
2015-01-02 20:30:00,43.0,36.0,14.0,36.0,55.0,39.0,130.0,56.0,101.0,59.5,43.0,42.0,87.0,46.0,15.0,25.5,27.0,3.0
2015-01-02 20:45:00,40.5,33.0,14.0,33.0,53.0,38.0,120.0,54.5,94.5,58.0,41.5,39.0,84.0,45.0,16.0,24.0,25.5,3.0
2015-01-02 21:00:00,39.0,32.0,13.0,33.0,52.0,36.0,118.5,51.0,90.0,57.0,42.0,39.0,83.0,44.0,15.0,24.5,24.5,3.0
2015-01-02 21:15:00,38.0,30.0,13.0,32.0,49.0,33.0,115.0,50.0,88.0,55.0,43.0,37.0,83.0,42.0,16.0,23.0,25.0,3.0
2015-01-02 21:30:00,39.0,31.0,12.0,31.0,47.0,31.0,111.0,49.0,84.0,54.0,43.0,36.0,83.0,43.0,14.0,22.0,23.0,3.0
2015-01-02 21:45:00,37.0,30.0,11.0,30.0,45.0,31.0,108.0,47.0,82.0,53.0,41.0,34.0,81.0,41.0,14.0,22.0,23.0,3.0
2015-01-02 22:00:00,36.0,30.0,11.0,29.0,45.0,29.0,109.0,46.0,81.0,54.0,41.0,34.0,80.0,41.0,14.0,23.0,23.0,3.0
2015-01-02 22:15:00,35.0,29.0,12.0,31.0,44.0,30.0,107.0,46.0,81.0,53.0,40.0,33.0,79.0,41.0,14.0,23.0,23.0,3.0
2015-01-02 22:30:00,35.0,28.0,11.0,28.0,43.0,29.0,100.0,42.0,76.0,50.0,40.0,31.0,78.0,38.0,13.0,22.0,22.0,2.0
2015-01-02 22:45:00,33.0,28.0,10.0,27.0,42.0,28.0,95.0,40.0,73.0,49.0,39.0,30.0,75.0,37.0,12.0,21.0,22.0,3.0
2015-01-02 23:00:00,33.0,29.0,10.0,27.0,40.0,26.0,95.0,39.0,73.0,49.0,39.0,29.0,75.0,37.0,12.0,22.0,22.0,3.0
2015-01-02 23:15:00,31.0,26.0,9.0,25.0,39.0,24.0,91.5,36.0,69.0,47.0,37.5,28.0,73.0,35.0,11.0,20.0,21.0,3.0
2015-01-02 23:30:00,29.0,25.0,9.0,23.0,35.0,22.0,82.0,32.0,63.0,43.0,36.0,23.0,69.0,31.0,10.0,19.0,20.0,2.0
2015-01-02 23:45:00,26.5,21.0,8.0,20.0,31.0,19.0,75.0,28.0,58.0,41.0,33.0,22.0,64.5,28.0,9.0,17.0,18.0,2.0
2015-01-03 00:00:00,25.0,19.0,8.0,18.0,29.0,17.0,67.0,25.0,54.0,37.0,31.0,19.0,59.0,25.0,8.0,17.0,18.0,3.0
2015-01-03 00:15:00,22.0,17.0,8.0,16.5,27.0,16.0,65.0,21.0,50.0,36.0,30.0,17.0,58.0,22.0,7.0,15.0,16.0,2.0
2015-01-03 00:30:00,20.0,15.0,6.0,16.0,25.0,15.0,57.0,20.0,45.0,32.0,28.0,15.0,52.0,19.0,6.0,13.0,14.0,2.0
2015-01-03 00:45:00,18.0,13.0,6.0,14.0,23.0,12.0,53.0,17.0,42.0,30.0,26.0,13.0,48.0,17.0,5.0,12.0,13.0,2.0
2015-01-03 01:00:00,17.0,13.0,5.0,13.0,22.0,12.0,49.0,15.0,37.0,28.0,25.0,12.0,44.0,16.0,5.0,11.0,13.0,1.0
2015-01-03 01:15:00,15.0,12.0,5.0,12.0,20.0,10.0,43.0,13.0,32.0,24.0,21.0,11.0,39.0,14.0,4.0,10.0,12.0,1.0
2015-01-03 01:30:00,14.0,11.0,4.0,11.0,18.0,9.0,39.0,12.0,31.0,22.0,22.0,10.0,37.0,13.0,4.0,10.0,10.0,1.0
2015-01-03 01:45:00,12.0,9.0,4.0,10.0,16.0,8.0,35.0,10.0,28.0,20.0,19.0,9.0,33.0,11.0,3.0,8.0,9.0,1.0
2015-01-03 02:00:00,12.0,9.0,4.0,9.0,15.0,7.0,32.0,9.0,25.0,18.0,18.0,8.0,31.0,10.0,3.0,7.0,8.0,1.0
2015-01-03 02:15:00,12.0,9.0,3.5,9.0,15.0,8.0,31.0,8.0,24.0,18.0,17.0,7.0,28.0,10.0,3.0,6.5,8.0,1.0
2015-01-03 02:30:00,11.0,10.0,4.0,8.0,15.0,7.0,31.0,9.0,24.0,17.0,18.0,8.0,29.0,10.0,3.0,7.0,7.0,1.0
2015-01-03 02:45:00,9.0,7.0,3.0,7.0,12.0,5.0,27.0,7.0,21.0,16.0,15.0,6.0,25.0,8.0,2.0,5.0,7.0,1.0
2015-01-03 03:00:00,8.0,7.0,2.0,6.0,10.0,5.0,22.0,6.0,17.0,12.0,13.0,5.0,21.0,7.0,2.0,5.0,6.0,1.0
2015-01-03 03:15:00,7.0,6.0,2.0,5.0,9.0,4.0,19.0,5.0,14.0,11.0,12.0,4.0,18.0,6.0,2.0,4.0,6.0,0.0
2015-01-03 03:30:00,6.0,5.0,2.0,5.0,8.0,3.0,18.0,5.0,13.0,10.0,11.0,4.0,18.0,6.0,2.0,4.0,5.0,0.0
2015-01-03 03:45:00,5.0,4.0,2.0,5.0,8.0,3.0,17.0,4.0,12.0,9.0,11.0,4.0,17.0,5.0,2.0,4.0,4.0,0.0
2015-01-03 04:00:00,5.0,4.0,1.0,5.0,8.0,3.0,18.0,4.0,13.0,9.0,12.0,4.0,18.0,5.0,2.0,3.0,4.0,0.0
2015-01-03 04:15:00,5.0,4.0,1.0,4.0,7.0,4.0,19.0,5.0,14.0,10.0,12.0,4.0,19.0,6.0,2.0,3.0,4.0,0.0
2015-01-03 04:30:00,5.0,4.0,1.0,5.0,7.0,3.0,19.0,5.0,14.0,10.0,12.0,4.0,20.0,6.0,2.0,3.0,4.0,0.0
2015-01-03 04:45:00,5.0,4.0,2.0,5.0,10.0,4.0,23.0,5.0,18.0,13.0,12.0,5.0,23.0,6.0,2.0,3.0,4.0,0.0
2015-01-03 05:00:00,6.0,5.0,2.0,5.0,15.0,8.0,33.0,8.0,26.0,19.0,16.0,6.0,32.0,9.0,3.0,3.0,5.0,0.0
2015-01-03 05:15:00,7.0,7.0,2.0,5.0,14.0,13.0,35.0,10.0,27.0,19.0,17.0,8.0,34.0,11.0,3.0,4.0,6.0,0.0
2015-01-03 05:30:00,8.0,7.0,2.0,6.0,13.0,10.0,34.0,8.0,26.0,19.0,19.0,7.0,34.0,10.0,2.0,4.0,5.0,0.0
2015-01-03 05:45:00,8.0,5.0,2.0,7.0,15.0,9.0,37.0,10.0,29.5,22.0,18.0,8.0,36.0,11.0,3.0,4.0,6.0,0.0
2015-01-03 06:00:00,9.0,6.0,2.0,7.0,18.0,13.0,45.0,13.0,36.0,26.5,23.0,10.0,43.0,13.0,4.0,4.0,7.0,1.0
2015-01-03 06:15:00,9.0,8.0,2.0,9.0,19.0,19.0,44.0,15.0,37.0,25.0,24.0,11.0,43.0,15.0,5.0,5.0,7.0,0.0
2015-01-03 06:30:00,11.0,10.0,2.0,12.0,20.0,14.0,40.0,15.0,30.0,23.0,23.0,12.0,40.0,17.0,5.0,6.0,6.0,0.0
2015-01-03 06:45:00,14.0,8.0,2.0,12.0,21.0,11.0,46.0,19.0,32.0,25.0,25.0,13.0,43.0,20.0,7.0,5.0,7.0,1.0
2015-01-03 07:00:00,15.0,10.0,3.0,11.0,22.0,12.0,50.0,20.0,37.0,27.0,26.0,14.0,48.0,20.0,7.0,7.0,9.0,2.0
2015-01-03 07:15:00,14.0,10.0,3.0,12.0,22.0,13.0,53.0,21.0,39.0,29.0,28.0,16.0,50.0,21.0,6.0,7.0,8.0,1.0
2015-01-03 07:30:00,16.0,11.0,3.0,14.0,24.0,13.0,60.0,23.0,44.0,33.0,32.0,19.0,56.0,24.0,7.0,7.0,8.0,1.0
2015-01-03 07:45:00,18.0,11.0,3.0,15.0,29.0,14.0,68.0,29.0,50.0,38.0,35.0,23.0,61.0,29.0,8.0,7.0,9.0,1.0
2015-01-03 08:00:00,20.0,11.0,4.0,13.0,28.0,13.0,63.0,27.0,47.0,35.0,33.0,21.0,57.0,27.0,8.0,8.0,11.0,2.0
2015-01-03 08:15:00,20.0,13.0,4.0,16.0,33.0,15.0,70.0,31.0,53.0,39.0,35.0,24.0,62.0,30.0,9.0,7.0,9.0,1.0
2015-01-03 08:30:00,25.0,16.0,5.0,22.0,38.0,18.0,78.0,37.0,55.0,41.0,39.0,31.0,68.0,36.0,10.0,9.0,10.0,1.0
2015-01-03 08:45:00,29.0,17.5,6.0,24.0,43.0,21.0,92.0,44.0,67.0,50.0,41.0,36.0,76.0,41.0,11.0,10.0,11.0,2.0
2015-01-03 09:00:00,30.0,18.0,7.0,27.0,41.5,21.0,90.0,45.0,68.5,49.0,40.0,37.0,75.0,41.0,11.0,11.0,14.0,2.0
2015-01-03 09:15:00,33.0,20.0,8.0,28.0,43.0,24.0,105.0,52.0,77.0,54.0,43.0,41.0,81.0,45.0,13.0,13.0,15.0,2.0
2015-01-03 09:30:00,37.0,24.0,9.0,34.0,49.0,31.0,115.0,60.0,86.0,58.0,47.0,48.0,85.0,51.0,17.0,14.0,17.5,2.0
2015-01-03 09:45:00,44.0,31.0,11.0,38.0,54.0,35.0,128.0,68.0,97.0,63.0,50.0,55.0,87.5,54.0,19.0,16.0,19.0,3.0
2015-01-03 10:00:00,43.0,29.0,12.0,36.5,53.0,34.0,127.0,65.0,94.0,62.0,50.0,52.0,87.5,52.0,18.0,17.0,21.0,3.0
2015-01-03 10:15:00,48.0,31.0,12.0,37.0,55.0,36.0,132.0,69.0,99.0,64.0,51.0,54.0,90.0,53.0,19.0,18.0,22.0,3.0
2015-01-03 10:30:00,51.0,34.0,13.0,41.0,58.0,37.0,143.0,73.0,105.0,65.5,54.5,59.0,91.0,56.0,20.0,19.0,21.0,3.0
2015-01-03 10:45:00,53.0,38.0,14.0,43.0,61.5,41.0,145.0,77.5,109.0,67.5,54.0,62.0,90.5,56.5,21.0,22.0,23.0,4.0
2015-01-03 11:00:00,55.0,39.0,15.0,42.0,61.0,40.0,148.0,76.0,110.0,65.0,54.0,61.0,90.0,55.0,20.0,23.0,24.0,4.0
2015-01-03 11:15:00,58.0,41.0,15.0,44.0,61.0,42.0,155.0,78.0,116.0,68.0,55.0,63.0,94.0,58.0,21.0,23.0,24.0,4.0
2015-01-03 11:30:00,61.0,44.0,16.0,47.0,65.0,49.0,161.0,84.0,121.0,69.0,57.0,66.0,91.0,57.0,21.0,25.0,27.0,4.0
2015-01-03 11:45:00,64.0,47.0,18.0,50.0,68.0,50.0,169.0,87.0,127.5,70.0,57.0,69.0,94.0,58.0,23.0,26.0,28.0,4.0
2015-01-03 12:00:00,66.0,49.0,19.0,49.0,67.0,50.0,172.0,89.0,130.0,69.0,56.0,70.0,90.0,59.0,23.0,27.0,29.0,4.0
2015-01-03 12:15:00,70.0,53.0,18.0,50.0,70.0,53.0,183.0,94.0,140.0,71.0,58.0,75.0,91.0,61.0,24.0,29.0,29.0,5.0
2015-01-03 12:30:00,73.0,54.0,20.0,50.0,71.0,55.0,183.0,99.0,143.0,71.0,58.0,77.0,91.0,61.0,25.0,30.0,31.0,5.0
2015-01-03 12:45:00,77.0,57.0,20.0,52.0,70.0,54.0,184.5,101.0,143.0,70.0,59.0,80.0,91.0,62.0,26.0,32.0,31.0,5.0
2015-01-03 13:00:00,78.0,59.0,21.0,51.0,70.0,55.0,185.0,101.5,144.0,68.0,60.5,79.0,89.0,61.0,27.0,32.0,32.0,5.0
2015-01-03 13:15:00,77.0,60.0,23.0,52.0,70.0,55.0,185.0,103.0,143.0,67.0,62.0,80.0,87.0,61.0,27.0,33.0,34.0,5.0
2015-01-03 13:30:00,80.0,60.0,22.0,51.0,71.0,55.0,185.5,108.0,144.5,68.0,61.0,82.0,89.0,61.0,27.0,33.5,33.0,5.0
2015-01-03 13:45:00,82.0,64.0,24.0,52.0,70.0,56.0,187.0,108.0,143.0,69.0,62.0,81.0,86.0,61.0,28.0,34.0,36.0,6.0
2015-01-03 14:00:00,80.0,63.0,22.0,53.0,70.0,57.0,181.0,105.0,139.0,69.0,62.0,79.0,88.0,61.0,28.0,35.0,34.0,6.0
2015-01-03 14:15:00,82.0,63.0,24.0,51.0,69.0,56.0,183.0,106.0,140.0,68.0,61.0,81.0,88.0,61.0,28.0,37.0,35.0,6.0
2015-01-03 14:30:00,80.0,65.0,23.0,52.0,69.0,56.0,183.0,107.0,140.0,69.0,60.0,82.0,87.0,64.0,28.0,35.0,36.0,6.0
2015-01-03 14:45:00,81.0,63.0,23.0,51.0,69.0,54.5,181.5,105.0,142.0,67.0,60.0,81.0,86.0,62.0,28.0,37.5,35.0,5.0
2015-01-03 15:00:00,80.0,66.0,24.0,50.0,68.0,54.0,181.0,101.0,141.0,67.5,59.0,78.0,85.0,60.0,28.0,37.0,37.0,7.0
2015-01-03 15:15:00,81.0,68.0,23.0,51.0,68.0,54.0,182.5,100.0,143.0,67.0,59.0,77.0,86.0,60.0,28.0,38.0,37.0,6.0
2015-01-03 15:30:00,81.0,65.0,23.0,52.0,67.0,54.0,182.0,98.0,141.0,67.0,59.0,76.0,89.0,61.0,27.0,38.0,36.0,6.0
2015-01-03 15:45:00,80.0,68.0,24.0,50.0,67.0,55.0,184.0,98.0,145.0,68.0,56.0,75.0,86.0,59.0,26.0,39.0,37.0,6.0
2015-01-03 16:00:00,76.0,65.0,25.0,49.0,67.0,55.0,183.0,96.0,145.0,67.0,57.0,74.0,87.0,59.0,25.0,39.0,38.0,7.0
2015-01-03 16:15:00,75.0,65.0,24.0,49.0,66.0,54.0,181.0,93.0,141.0,67.0,55.0,73.0,88.0,59.0,25.0,40.0,38.0,6.0
2015-01-03 16:30:00,75.0,65.0,24.0,48.0,67.0,56.0,179.0,93.0,142.0,67.0,57.0,72.0,88.0,59.0,24.0,38.0,38.0,6.0
2015-01-03 16:45:00,74.0,63.0,25.0,48.0,67.0,55.0,179.0,89.5,140.0,65.5,55.0,69.0,88.0,59.0,23.0,39.5,38.0,6.0
2015-01-03 17:00:00,73.0,65.0,23.0,46.0,68.0,54.0,173.0,84.0,137.0,66.0,54.0,67.0,87.0,58.0,22.0,40.0,38.0,6.0
2015-01-03 17:15:00,75.0,67.0,23.0,47.0,68.0,56.0,180.0,88.0,141.0,64.0,53.0,69.0,87.0,57.0,23.0,41.0,41.0,6.0
2015-01-03 17:30:00,71.0,59.0,23.0,46.0,68.0,57.0,173.0,82.0,136.0,65.0,51.0,66.0,86.0,56.0,21.0,36.0,39.0,6.0
2015-01-03 17:45:00,70.0,60.0,21.0,46.0,69.0,58.0,166.0,77.0,132.0,65.0,50.0,61.0,87.0,54.0,21.0,37.0,38.0,5.0
2015-01-03 18:00:00,69.0,58.0,20.0,46.0,71.0,61.0,164.0,75.0,131.0,64.0,49.0,57.0,85.0,53.0,20.0,35.0,38.0,6.0
2015-01-03 18:15:00,63.0,53.0,21.0,47.0,70.0,58.0,159.0,72.0,127.0,64.0,47.0,55.0,87.0,53.0,20.0,35.0,35.0,5.0
2015-01-03 18:30:00,59.0,48.5,19.0,45.0,67.0,53.0,148.5,68.0,118.5,63.0,48.0,54.0,87.0,52.0,18.0,32.0,33.0,4.0
2015-01-03 18:45:00,54.0,43.0,18.0,43.0,66.0,50.0,151.5,68.0,119.5,65.0,48.0,52.0,88.0,50.0,18.0,33.0,32.0,4.0
2015-01-03 19:00:00,51.0,43.0,17.0,42.0,65.0,49.0,143.5,64.5,112.0,62.0,46.0,49.5,89.0,51.0,17.0,30.0,31.0,4.0
2015-01-03 19:15:00,50.0,39.0,16.0,41.0,63.0,47.0,142.0,64.0,110.0,63.0,47.0,48.0,88.0,51.0,17.0,29.0,30.0,4.0
2015-01-03 19:30:00,48.0,38.0,15.0,39.0,60.0,45.0,136.0,61.0,106.0,62.0,47.0,46.0,88.0,49.0,17.0,28.0,28.0,3.0
2015-01-03 19:45:00,47.0,35.0,14.0,38.0,59.0,43.0,133.0,57.0,104.0,60.0,46.0,42.0,86.0,47.0,17.0,26.0,27.0,4.0
2015-01-03 20:00:00,43.0,35.0,14.0,36.0,57.0,41.0,129.0,56.0,100.0,60.0,44.0,41.5,88.0,47.0,16.0,25.5,27.0,4.0
2015-01-03 20:15:00,42.0,32.5,14.0,34.0,56.0,40.0,126.0,54.0,98.0,58.0,45.0,40.0,86.0,45.0,16.0,25.0,25.0,3.0
2015-01-03 20:30:00,41.0,32.0,13.0,34.0,54.0,38.0,122.0,52.0,94.0,58.0,43.0,38.0,84.0,44.0,14.0,23.0,24.0,3.0
2015-01-03 20:45:00,40.0,30.0,12.0,33.0,51.0,36.0,117.0,51.0,91.0,57.0,43.0,37.0,83.0,43.0,15.0,22.0,23.0,3.0
2015-01-03 21:00:00,36.0,29.0,11.0,32.0,49.0,34.0,111.0,48.0,87.0,56.0,41.0,34.5,81.0,42.0,14.0,22.5,23.0,3.0
2015-01-03 21:15:00,36.0,28.0,12.0,32.0,47.0,31.0,111.0,46.0,85.0,55.0,42.0,34.0,81.0,40.0,13.0,22.0,23.0,3.0
2015-01-03 21:30:00,35.5,28.0,11.0,30.0,45.5,30.0,107.0,46.0,84.0,53.0,42.0,35.0,79.0,41.0,13.0,21.0,22.0,3.0
2015-01-03 21:45:00,33.0,27.0,11.0,30.0,46.0,30.0,106.0,45.0,82.0,53.0,41.0,34.0,81.0,40.0,13.0,21.0,23.0,3.0
2015-01-03 22:00:00,34.0,28.0,11.0,30.0,45.0,29.0,108.0,45.0,82.0,54.0,42.0,33.0,80.0,40.0,12.0,22.0,23.0,3.0
2015-01-03 22:15:00,34.0,26.0,11.0,31.0,45.0,29.0,104.0,45.0,79.0,52.0,42.0,33.0,79.0,40.0,13.0,21.0,22.0,2.5
2015-01-03 22:30:00,35.0,28.0,10.0,30.0,45.0,28.0,103.0,43.0,77.0,52.0,41.0,32.0,78.0,39.0,13.0,20.0,22.0,3.0
2015-01-03 22:45:00,34.0,28.0,11.0,27.0,45.0,28.0,102.0,43.0,78.0,50.0,42.0,32.0,78.0,38.0,13.0,21.0,22.0,3.0
2015-01-03 23:00:00,33.0,30.0,11.0,28.0,43.0,28.0,104.0,43.0,78.0,51.0,42.0,31.0,80.0,38.0,12.0,22.0,24.0,4.0
2015-01-03 23:15:00,33.0,27.0,10.0,28.0,42.0,25.0,101.0,41.0,75.5,51.0,41.0,31.0,77.0,37.0,12.0,21.0,22.0,3.0
2015-01-03 23:30:00,31.0,26.0,10.0,25.0,39.0,25.0,94.0,36.0,72.0,49.0,39.5,27.0,76.0,34.0,10.0,20.0,22.0,3.0
2015-01-03 23:45:00,29.0,23.0,9.0,23.0,36.0,22.0,87.0,33.0,65.0,45.0,39.0,25.0,71.0,32.0,10.0,18.0,20.0,2.0
2015-01-04 00:00:00,28.0,23.0,9.0,21.0,33.0,21.0,80.0,30.0,61.0,44.0,35.0,23.0,68.0,29.0,9.0,17.0,19.0,3.0
2015-01-04 00:15:00,25.0,20.0,9.0,20.0,33.0,19.0,78.0,29.0,60.0,42.0,34.0,22.0,67.0,28.0,8.0,16.0,17.0,2.0
2015-01-04 00:30:00,23.0,19.0,8.0,18.0,31.0,18.0,71.0,26.0,55.0,39.0,33.0,20.0,61.0,25.0,7.0,15.0,16.0,2.0
2015-01-04 00:45:00,21.0,17.0,7.0,18.0,29.0,17.0,64.0,23.0,50.5,36.0,30.0,17.0,57.0,22.0,6.0,13.0,16.0,1.5
2015-01-04 01:00:00,20.0,15.0,7.0,16.0,27.0,15.0,59.0,20.0,47.0,34.0,29.5,15.0,54.0,20.0,6.0,12.0,14.5,2.0
2015-01-04 01:15:00,19.0,15.0,6.0,15.0,26.0,13.0,55.0,18.0,42.0,31.0,28.0,14.0,48.0,18.0,5.0,12.0,13.0,1.5
2015-01-04 01:30:00,17.0,13.0,5.0,13.0,24.0,12.0,50.0,15.0,38.0,28.0,25.0,13.0,45.0,16.0,5.0,10.0,12.0,1.0
2015-01-04 01:45:00,15.0,12.0,5.0,12.0,21.0,10.0,45.5,14.0,35.0,25.5,25.0,11.0,41.0,15.0,4.0,9.0,11.0,1.0
2015-01-04 02:00:00,15.0,11.0,5.0,11.0,21.0,10.0,42.0,12.0,33.0,24.0,22.0,9.0,39.0,12.0,4.0,9.0,10.0,1.0
2015-01-04 02:15:00,14.0,10.0,5.0,10.0,20.0,10.0,41.0,12.0,32.0,23.0,22.0,10.0,38.0,12.0,4.0,8.0,9.0,1.0
2015-01-04 02:30:00,13.0,10.0,5.0,10.0,18.5,9.0,40.5,11.0,31.0,22.5,22.0,9.0,37.0,12.0,3.0,8.0,9.0,1.0
2015-01-04 02:45:00,12.0,9.0,4.0,8.0,15.0,7.0,33.0,9.0,26.0,19.0,18.0,8.0,32.0,10.0,3.0,7.0,7.0,1.0
2015-01-04 03:00:00,10.0,7.0,3.0,7.0,13.0,6.0,27.0,7.0,21.0,16.0,16.0,6.0,26.0,9.0,3.0,6.0,7.0,1.0
2015-01-04 03:15:00,8.0,8.0,4.0,7.0,12.0,5.0,24.0,6.0,19.0,14.0,15.0,6.0,23.0,8.0,2.0,5.0,6.0,0.0
2015-01-04 03:30:00,8.0,6.0,3.0,6.0,10.0,4.0,22.0,6.0,16.5,12.0,13.0,6.0,21.0,8.0,2.0,5.0,6.0,1.0
2015-01-04 03:45:00,7.0,5.0,2.0,6.0,10.0,4.0,19.0,5.0,14.0,11.0,12.0,5.0,19.0,7.0,2.0,4.0,5.0,0.0
2015-01-04 04:00:00,7.0,5.0,2.0,6.0,9.0,4.0,19.0,5.0,14.0,10.0,11.0,5.0,17.0,7.0,2.0,4.0,5.0,0.0
2015-01-04 04:15:00,6.0,5.0,2.0,5.0,8.0,3.0,17.0,4.0,12.0,9.0,10.0,4.0,16.0,6.0,2.0,5.0,5.0,0.0
2015-01-04 04:30:00,6.0,5.0,2.0,5.0,8.0,3.0,18.0,5.0,13.0,9.0,11.0,5.0,17.0,6.0,2.0,4.0,5.0,0.0
2015-01-04 04:45:00,6.0,5.0,2.0,5.0,8.0,3.0,17.0,5.0,12.0,9.0,10.5,4.0,17.0,6.0,2.0,4.0,5.0,0.0
2015-01-04 05:00:00,5.0,4.0,2.0,4.0,8.0,4.0,20.0,5.0,14.0,10.0,11.0,5.0,18.0,7.0,2.0,4.0,5.0,0.0
2015-01-04 05:15:00,6.0,5.0,2.0,4.0,9.0,5.0,18.0,5.0,14.0,10.0,12.0,5.0,18.0,7.0,2.0,4.0,6.0,0.0
2015-01-04 05:30:00,6.0,5.0,1.0,4.0,8.0,4.0,19.0,5.0,13.0,10.0,12.0,5.0,19.0,6.0,2.0,4.0,4.0,0.0
2015-01-04 05:45:00,5.5,4.0,1.0,4.0,9.0,4.0,17.0,5.0,13.0,10.0,11.0,4.0,17.0,6.0,2.0,4.0,5.0,0.0
2015-01-04 06:00:00,6.0,4.0,1.0,4.0,9.0,4.0,20.0,7.0,15.0,11.0,12.0,5.0,20.0,7.0,3.0,3.5,5.0,0.0
2015-01-04 06:15:00,6.0,4.0,1.0,5.0,9.0,5.0,19.0,6.0,14.0,11.0,13.0,5.0,21.0,8.0,3.0,3.0,5.0,0.0
2015-01-04 06:30:00,8.0,5.0,1.0,7.0,13.0,5.0,22.0,7.0,14.0,11.0,14.0,6.0,22.0,9.0,3.0,4.0,4.0,0.0
2015-01-04 06:45:00,11.0,6.0,1.0,7.0,14.0,6.0,24.0,9.0,16.0,13.0,15.0,6.0,23.0,11.0,5.0,4.0,4.0,0.0
2015-01-04 07:00:00,10.0,7.0,1.0,8.0,15.0,7.0,26.0,10.0,19.0,14.0,16.0,7.0,26.0,11.0,5.0,5.0,6.0,1.0
2015-01-04 07:15:00,8.0,6.0,1.0,6.0,12.0,6.0,24.0,8.0,18.0,14.0,14.0,6.0,25.0,9.0,4.0,6.0,6.0,1.0
2015-01-04 07:30:00,7.0,5.0,1.5,7.0,12.0,6.0,26.0,10.0,19.0,15.0,16.0,8.0,26.0,11.0,4.0,5.0,5.0,1.0
2015-01-04 07:45:00,8.0,5.0,2.0,8.0,12.0,5.0,27.0,10.0,21.5,16.0,15.0,8.0,28.0,11.0,4.0,4.0,5.0,1.0
2015-01-04 08:00:00,8.5,6.0,2.0,7.0,13.0,5.0,26.0,10.0,20.0,15.0,15.0,7.0,27.0,10.0,3.0,4.0,6.0,1.0
2015-01-04 08:15:00,9.0,6.0,2.0,8.0,14.0,6.0,29.0,12.0,22.0,17.0,17.0,9.0,30.0,12.0,4.0,4.0,5.0,0.0
2015-01-04 08:30:00,11.0,7.0,2.0,10.0,18.0,7.0,35.0,14.0,26.0,21.0,21.0,11.0,36.0,15.0,5.0,4.0,5.0,1.0
2015-01-04 08:45:00,13.0,8.0,3.0,13.0,21.0,10.0,45.0,17.0,35.0,26.0,24.0,13.0,44.0,17.0,5.0,5.0,5.0,1.0
2015-01-04 09:00:00,16.0,10.0,4.0,15.0,26.0,13.0,49.0,20.0,37.5,27.5,26.0,14.0,48.0,20.0,6.0,6.0,8.0,1.0
2015-01-04 09:15:00,21.0,12.5,4.0,17.0,29.5,15.0,62.0,25.0,47.0,36.0,30.0,18.0,57.0,25.0,7.0,7.0,8.0,1.0
2015-01-04 09:30:00,27.0,18.0,5.0,21.0,41.0,23.0,76.5,32.0,58.0,41.0,36.0,24.0,69.0,30.0,9.0,9.0,10.0,1.0
2015-01-04 09:45:00,28.0,20.0,6.0,27.0,44.0,26.0,85.0,39.0,67.5,46.0,36.0,29.5,72.5,37.0,10.0,11.0,11.0,1.0
2015-01-04 10:00:00,26.0,18.0,7.0,28.0,42.0,25.0,82.0,39.0,63.0,44.0,37.0,30.0,72.0,37.0,11.0,12.0,13.0,1.0
2015-01-04 10:15:00,29.0,18.0,7.0,24.0,38.0,22.0,84.0,40.0,63.0,46.0,38.0,31.0,72.0,39.0,11.0,13.0,13.0,2.0
2015-01-04 10:30:00,31.0,21.0,9.0,27.0,42.0,23.0,91.0,45.0,68.0,48.0,40.0,34.0,75.0,41.0,13.0,13.0,16.0,2.0
