,11,111,12,121,122,21,31,51,52,81,82,91,92
2015-01-01 00:00:00,4.0,2.0,1.0,7.0,1.0,2.0,1.0,2.0,0.0,3.0,3.0,3.0,0.0
2015-01-01 00:15:00,3.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0
2015-01-01 00:30:00,2.0,2.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0
2015-01-01 00:45:00,2.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2015-01-01 01:00:00,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2015-01-01 01:15:00,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0
2015-01-01 01:30:00,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:45:00,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:00:00,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:15:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:30:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:45:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:00:00,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:15:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:30:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:45:00,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:00:00,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 04:15:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:30:00,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:45:00,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:00:00,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:15:00,3.0,0.0,1.0,6.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2015-01-01 05:30:00,4.0,1.0,1.0,7.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
2015-01-01 05:45:00,9.0,4.0,1.0,11.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0
2015-01-01 06:00:00,13.0,3.0,3.0,14.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,2.0,0.0
2015-01-01 06:15:00,27.0,4.0,5.0,16.5,3.0,3.0,3.0,5.0,0.0,3.0,1.0,2.0,0.0
2015-01-01 06:30:00,44.0,5.0,9.0,23.0,6.0,6.0,4.0,6.0,0.0,3.0,1.0,3.0,0.0
2015-01-01 06:45:00,46.0,10.0,10.0,22.0,8.0,9.0,18.0,6.0,0.0,5.0,2.0,3.0,0.0
2015-01-01 07:00:00,54.0,9.0,13.0,29.0,12.0,7.0,11.0,9.0,1.0,6.0,3.0,5.0,0.0
2015-01-01 07:15:00,62.5,8.0,20.0,34.0,16.0,8.0,8.0,9.0,1.0,5.0,3.0,6.0,0.0
2015-01-01 07:30:00,71.0,9.0,27.5,39.0,22.0,10.5,8.5,10.0,2.0,6.0,3.0,6.0,0.0
2015-01-01 07:45:00,65.0,11.0,29.0,40.0,32.0,14.0,11.0,12.0,2.0,7.0,4.0,6.0,0.0
2015-01-01 08:00:00,62.5,11.0,33.0,44.0,39.5,15.0,11.0,16.0,3.0,7.0,5.0,7.0,1.0
2015-01-01 08:15:00,60.0,16.0,35.0,40.0,38.0,21.0,15.0,16.0,4.0,7.0,5.0,7.0,1.0
2015-01-01 08:30:00,59.5,17.0,31.5,40.5,36.0,28.0,16.0,15.0,3.0,8.0,6.0,7.0,1.0
2015-01-01 08:45:00,56.5,19.0,23.0,37.5,30.0,31.0,20.0,16.5,3.0,9.0,6.0,7.0,1.0
2015-01-01 09:00:00,53.0,18.0,18.0,33.0,24.0,25.0,18.0,17.0,3.0,9.5,6.0,7.0,1.0
2015-01-01 09:15:00,49.0,18.0,17.0,32.0,20.0,26.0,18.0,18.5,4.0,9.0,6.0,8.0,1.0
2015-01-01 09:30:00,51.0,19.0,17.0,32.0,21.0,28.0,17.0,20.0,3.0,10.0,6.0,8.0,2.0
2015-01-01 09:45:00,46.0,21.0,16.0,32.0,21.0,31.0,20.0,20.0,4.0,10.0,7.0,9.0,1.0
2015-01-01 10:00:00,43.0,18.0,12.0,33.0,22.0,28.0,15.0,20.0,4.0,11.0,8.0,8.0,2.0
2015-01-01 10:15:00,44.0,17.0,13.0,32.0,21.0,29.0,17.0,21.0,4.0,11.0,8.0,10.0,2.0
2015-01-01 10:30:00,45.0,18.0,13.0,32.0,22.0,30.0,17.0,24.0,5.0,12.0,9.0,9.0,2.0
2015-01-01 10:45:00,44.5,18.0,14.0,31.0,22.0,32.5,19.0,24.0,5.0,13.0,9.0,10.0,2.0
2015-01-01 11:00:00,44.0,18.0,13.0,32.0,22.0,32.0,19.0,26.0,5.0,12.0,11.0,10.0,3.0
2015-01-01 11:15:00,42.0,18.0,12.0,32.0,22.0,34.0,18.0,26.5,5.0,13.0,12.0,11.0,2.0
2015-01-01 11:30:00,41.5,19.0,13.0,33.5,23.5,34.5,18.5,28.0,5.0,14.0,12.0,10.0,3.0
2015-01-01 11:45:00,44.0,18.5,15.5,33.5,25.0,37.5,23.0,28.0,6.0,14.5,12.0,12.0,3.0
