,101,111,121,21,22,31,41,51,61,81,82,91
2015-01-01 00:00:00,8.0,4.0,1.0,11.0,4.0,0.0,0.0,1.0,0.0,16.0,4.0,10.0
2015-01-01 00:15:00,6.0,3.0,1.0,9.0,2.0,0.0,1.0,2.0,1.0,12.0,3.0,8.0
2015-01-01 00:30:00,5.0,2.0,1.0,8.0,2.0,0.0,0.0,1.0,0.0,10.0,3.0,6.0
2015-01-01 00:45:00,3.0,1.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,8.0,2.0,5.0
2015-01-01 01:00:00,3.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,5.0
2015-01-01 01:15:00,3.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,5.0
2015-01-01 01:30:00,3.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,4.5
2015-01-01 01:45:00,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.5
2015-01-01 02:00:00,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0
2015-01-01 02:15:00,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0
2015-01-01 02:30:00,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0
2015-01-01 02:45:00,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0
2015-01-01 03:00:00,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0
2015-01-01 03:15:00,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0
2015-01-01 03:30:00,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0
2015-01-01 03:45:00,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0
2015-01-01 04:00:00,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
2015-01-01 04:15:00,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
2015-01-01 04:30:00,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0
2015-01-01 04:45:00,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0
2015-01-01 05:00:00,3.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.5,1.0,4.0
2015-01-01 05:15:00,6.0,1.0,1.0,10.0,4.0,0.0,0.0,1.0,1.0,5.0,2.0,4.5
2015-01-01 05:30:00,9.0,2.0,1.0,16.0,9.0,0.0,0.0,2.0,1.0,11.0,2.0,8.0
2015-01-01 05:45:00,13.0,4.0,1.0,22.0,14.0,0.0,0.0,4.0,1.0,10.0,3.0,9.0
2015-01-01 06:00:00,16.0,4.0,1.0,25.0,17.0,1.0,1.0,3.0,1.0,17.0,5.0,12.0
2015-01-01 06:15:00,21.0,6.0,2.0,35.0,27.0,1.0,1.0,6.0,1.0,21.0,7.0,17.0
2015-01-01 06:30:00,33.0,12.0,6.0,48.0,37.0,7.0,2.0,8.0,2.0,30.0,13.0,28.0
2015-01-01 06:45:00,48.0,18.0,14.0,53.0,50.5,13.0,4.0,12.0,3.0,33.5,17.0,34.0
2015-01-01 07:00:00,52.0,20.0,19.0,53.0,55.0,15.0,4.0,15.0,3.0,36.0,22.0,40.0
2015-01-01 07:15:00,58.0,20.0,21.0,52.0,55.5,17.0,5.0,17.0,3.0,45.0,31.0,41.0
2015-01-01 07:30:00,52.5,23.0,22.0,54.0,58.0,14.5,7.0,19.0,4.0,54.0,42.0,47.0
2015-01-01 07:45:00,58.0,27.0,30.0,60.0,64.0,13.0,9.0,23.0,5.0,59.0,50.0,56.0
2015-01-01 08:00:00,64.0,35.0,25.0,60.0,69.0,13.0,10.0,25.0,10.0,68.0,61.0,66.0
2015-01-01 08:15:00,74.0,42.0,26.0,64.0,76.0,14.0,16.0,33.0,21.0,76.0,74.0,80.0
2015-01-01 08:30:00,73.0,32.0,22.0,67.0,74.0,10.0,20.0,50.0,21.5,81.0,82.0,99.5
2015-01-01 08:45:00,73.0,32.0,23.0,75.0,84.0,10.0,13.0,43.0,15.0,66.0,63.0,77.0
2015-01-01 09:00:00,67.0,29.0,22.0,70.0,73.0,9.0,13.0,37.0,12.0,56.0,47.0,65.0
2015-01-01 09:15:00,67.0,25.0,22.0,65.0,68.0,8.0,10.0,34.0,11.0,53.0,40.0,58.0
2015-01-01 09:30:00,64.0,23.0,22.0,67.0,70.0,7.0,7.0,26.0,11.0,51.0,38.0,55.0
2015-01-01 09:45:00,62.0,24.0,23.0,67.0,68.0,8.0,7.0,22.0,10.0,51.0,35.0,52.0
2015-01-01 10:00:00,55.0,21.0,22.0,64.0,59.0,7.0,7.0,19.0,10.0,50.0,31.0,50.0
2015-01-01 10:15:00,55.0,22.0,23.0,64.5,57.0,7.0,7.0,19.0,9.0,47.0,30.0,52.0
2015-01-01 10:30:00,56.0,22.0,22.0,65.0,54.0,8.0,6.0,19.0,8.5,51.0,33.0,52.0
2015-01-01 10:45:00,58.0,22.0,20.0,65.0,55.0,8.0,7.0,19.0,9.0,49.0,32.0,51.0
2015-01-01 11:00:00,55.0,21.0,20.0,66.0,53.0,7.0,6.0,18.0,8.0,51.0,32.0,50.0
2015-01-01 11:15:00,59.0,21.0,19.0,67.0,55.0,7.0,7.0,18.0,8.0,51.0,32.0,51.0
2015-01-01 11:30:00,63.0,22.0,19.0,69.0,55.0,7.0,7.0,19.0,8.0,52.0,34.0,54.0
2015-01-01 11:45:00,64.0,23.0,18.0,71.0,60.0,7.0,7.0,19.0,9.0,52.0,34.0,55.0
2015-01-01 12:00:00,70.0,24.0,20.0,73.0,63.0,7.0,7.0,19.0,9.0,53.0,36.0,58.0
2015-01-01 12:15:00,73.0,24.0,20.0,73.0,64.0,8.0,6.0,19.0,9.0,54.0,37.0,57.0
2015-01-01 12:30:00,71.0,24.0,21.0,71.0,65.0,7.0,7.0,19.0,9.0,56.0,35.0,57.0
2015-01-01 12:45:00,71.0,23.0,20.5,69.0,65.0,7.0,7.0,19.0,9.0,54.0,35.0,56.0
2015-01-01 13:00:00,67.0,23.0,22.0,69.0,59.0,6.0,7.0,18.0,9.0,55.5,38.0,60.0
2015-01-01 13:15:00,68.0,21.0,23.0,68.0,62.0,6.0,7.0,19.0,9.0,56.0,38.0,58.0
2015-01-01 13:30:00,67.0,22.0,22.0,69.0,62.0,6.0,7.0,19.0,8.0,58.0,41.0,63.0
2015-01-01 13:45:00,65.0,23.0,23.0,71.0,63.0,7.0,7.0,20.0,8.0,58.0,39.0,61.0
2015-01-01 14:00:00,66.0,23.0,22.0,68.0,59.0,7.0,7.0,20.0,9.0,62.0,41.0,64.0
2015-01-01 14:15:00,67.0,24.0,26.0,69.0,61.0,7.0,8.0,20.0,9.0,64.0,44.0,64.0
2015-01-01 14:30:00,72.0,28.0,25.0,71.5,64.0,7.0,7.0,21.0,10.0,68.0,46.5,68.0
2015-01-01 14:45:00,73.0,29.0,25.5,73.0,74.0,8.0,9.0,22.0,15.0,68.5,50.0,68.0
2015-01-01 15:00:00,69.0,24.0,26.0,69.0,65.0,7.0,12.0,26.0,18.0,81.0,65.0,80.0
2015-01-01 15:15:00,70.0,24.5,30.0,68.0,65.0,7.5,10.0,24.0,12.0,76.0,61.0,77.0
2015-01-01 15:30:00,69.0,25.0,28.0,72.0,68.0,7.0,27.0,33.0,11.0,74.0,57.5,79.0
2015-01-01 15:45:00,69.0,26.0,26.0,75.0,69.0,7.0,26.0,33.0,11.0,68.0,52.0,74.5
2015-01-01 16:00:00,74.0,27.0,24.0,76.0,70.0,7.0,30.0,39.0,11.0,66.0,52.0,80.0
2015-01-01 16:15:00,73.0,25.5,20.0,78.0,76.0,7.0,26.0,37.0,12.0,62.0,46.0,76.0
2015-01-01 16:30:00,76.0,27.0,21.0,83.0,79.0,7.0,29.0,38.0,10.0,61.0,46.0,74.0
2015-01-01 16:45:00,79.0,27.0,21.0,83.0,84.0,7.0,26.0,37.0,12.0,62.0,45.0,74.0
2015-01-01 17:00:00,85.0,31.0,23.0,84.0,88.0,7.0,25.0,37.0,13.0,60.0,44.0,72.0
2015-01-01 17:15:00,89.0,31.0,24.0,87.0,94.0,6.0,21.0,36.0,14.0,57.0,45.0,67.0
2015-01-01 17:30:00,91.0,33.0,26.0,84.0,92.0,7.0,20.0,35.0,13.0,57.0,42.0,64.0
2015-01-01 17:45:00,89.0,34.0,28.0,86.0,91.0,7.0,16.0,31.0,11.0,54.0,36.0,58.0
2015-01-01 18:00:00,85.0,31.0,24.0,83.0,90.0,8.0,8.0,21.0,11.0,58.0,38.0,61.0
2015-01-01 18:15:00,84.0,30.0,25.0,80.0,85.0,8.0,7.0,19.0,11.0,55.0,35.0,58.0
2015-01-01 18:30:00,82.5,28.0,21.5,77.0,75.0,7.0,6.0,16.0,8.0,51.0,30.5,49.0
2015-01-01 18:45:00,77.0,25.0,17.0,71.0,67.0,6.0,5.0,16.0,6.0,47.0,26.5,45.5
2015-01-01 19:00:00,72.0,23.0,13.5,65.0,52.0,6.0,4.0,14.5,5.0,45.0,23.0,47.0
2015-01-01 19:15:00,64.0,21.5,12.0,57.0,46.0,5.0,4.0,14.0,6.0,43.0,22.0,45.0
2015-01-01 19:30:00,56.0,20.0,10.0,54.0,37.0,4.0,4.0,13.0,5.0,44.0,21.0,41.0
2015-01-01 19:45:00,51.0,18.0,8.0,49.0,33.0,4.0,4.0,13.0,5.0,40.5,20.0,40.0
2015-01-01 20:00:00,45.0,17.0,8.0,43.0,27.0,3.0,3.0,11.0,4.0,38.0,18.0,36.0
2015-01-01 20:15:00,39.0,15.0,7.0,42.0,24.0,3.0,4.0,9.0,4.0,36.0,16.0,30.0
2015-01-01 20:30:00,36.0,14.0,6.0,37.0,21.0,2.0,3.0,9.0,4.0,39.0,17.0,35.0
2015-01-01 20:45:00,34.0,12.0,6.0,36.0,19.0,2.0,3.0,7.0,3.0,36.0,15.0,29.0
2015-01-01 21:00:00,32.0,11.0,6.0,34.0,17.0,2.0,2.0,5.0,2.0,37.0,13.0,28.5
2015-01-01 21:15:00,30.0,11.0,5.0,34.0,18.0,2.0,3.0,6.0,3.0,39.0,15.0,30.0
2015-01-01 21:30:00,28.0,10.0,5.0,32.0,16.0,2.0,2.0,5.0,2.0,39.0,14.0,31.0
2015-01-01 21:45:00,26.0,10.0,5.0,31.0,15.0,2.0,2.0,6.0,2.0,37.0,12.0,28.0
2015-01-01 22:00:00,24.0,9.0,5.0,29.0,13.0,2.0,2.0,5.0,2.0,36.0,11.0,28.0
2015-01-01 22:15:00,24.5,9.0,5.0,29.0,13.0,2.0,3.0,6.0,2.0,39.5,11.5,31.0
2015-01-01 22:30:00,23.0,9.0,8.0,27.0,12.0,1.0,1.0,4.0,2.0,36.0,11.0,30.0
2015-01-01 22:45:00,22.0,9.0,6.0,24.0,10.0,1.0,2.0,5.0,2.0,36.0,13.0,34.0
2015-01-01 23:00:00,20.0,8.0,4.0,23.0,10.0,1.0,1.0,3.0,1.0,57.0,21.0,57.0
2015-01-01 23:15:00,17.0,7.0,3.0,23.0,8.0,1.0,2.0,4.0,1.0,37.0,12.0,31.0
2015-01-01 23:30:00,14.0,6.0,2.0,22.0,7.0,1.0,1.0,2.0,1.0,25.0,6.0,21.0
2015-01-01 23:45:00,12.0,5.0,2.0,17.0,5.0,1.0,1.0,3.0,1.0,20.0,5.0,15.0
2015-01-02 00:00:00,10.0,3.0,1.0,14.0,4.0,0.0,0.0,1.0,0.0,18.0,5.0,13.0
2015-01-02 00:15:00,6.0,3.0,1.0,11.0,3.0,0.0,1.0,2.0,1.0,14.0,3.0,10.0
2015-01-02 00:30:00,6.0,2.0,1.0,9.0,3.0,0.0,0.0,1.0,0.0,12.0,4.0,8.0
2015-01-02 00:45:00,4.0,1.0,1.0,7.0,2.0,0.0,1.0,1.0,0.0,11.0,3.0,7.0
2015-01-02 01:00:00,4.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,6.0
2015-01-02 01:15:00,3.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,6.0
2015-01-02 01:30:00,2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,5.0
2015-01-02 01:45:00,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0
2015-01-02 02:00:00,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0
2015-01-02 02:15:00,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0
2015-01-02 02:30:00,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0
2015-01-02 02:45:00,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0
2015-01-02 03:00:00,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0
2015-01-02 03:15:00,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0
2015-01-02 03:30:00,2.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0
2015-01-02 03:45:00,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0
2015-01-02 04:00:00,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0
2015-01-02 04:15:00,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
2015-01-02 04:30:00,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0
2015-01-02 04:45:00,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0
2015-01-02 05:00:00,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0
2015-01-02 05:15:00,6.0,1.0,1.0,9.0,3.0,0.0,0.0,0.0,1.0,5.0,1.0,4.0
2015-01-02 05:30:00,9.0,2.0,0.0,14.0,7.0,0.0,0.0,1.0,1.0,10.0,2.0,7.0
2015-01-02 05:45:00,13.0,4.0,1.0,20.0,11.0,0.0,0.0,3.0,1.0,9.0,3.0,7.0
2015-01-02 06:00:00,13.0,4.0,1.0,23.0,10.0,1.0,0.0,3.0,1.0,14.0,4.0,9.0
2015-01-02 06:15:00,16.0,5.0,2.0,33.0,17.0,1.0,1.0,5.0,1.0,18.0,6.0,15.0
2015-01-02 06:30:00,26.0,10.0,5.0,44.0,26.0,4.0,2.0,8.0,1.0,25.5,9.0,23.0
2015-01-02 06:45:00,34.0,13.0,13.0,46.0,36.0,8.0,3.0,11.0,2.0,29.0,13.0,29.0
2015-01-02 07:00:00,41.0,15.0,16.0,46.0,35.0,8.0,4.0,13.0,2.0,33.0,18.0,33.0
2015-01-02 07:15:00,48.5,17.0,18.0,46.0,37.0,10.0,4.0,14.0,3.0,38.0,24.0,37.0
2015-01-02 07:30:00,45.0,21.0,18.0,50.0,43.0,9.0,6.0,15.0,3.0,46.0,33.0,41.0
2015-01-02 07:45:00,49.0,24.0,23.0,57.0,54.0,10.0,8.0,21.0,5.0,53.0,41.0,52.5
