,111,112,22,51,52,82
2015-01-07 16:45:00,67.0,66.0,109.0,34.0,12.0,114.0
2015-01-07 17:00:00,70.0,72.0,111.0,33.0,13.0,123.0
2015-01-07 17:15:00,71.0,76.0,113.0,31.0,12.0,119.0
2015-01-07 17:30:00,70.0,74.0,113.0,32.0,12.0,114.0
2015-01-07 17:45:00,70.0,72.0,108.0,30.0,10.0,116.0
2015-01-07 18:00:00,67.0,67.0,102.0,30.0,10.0,113.0
2015-01-07 18:15:00,63.0,60.5,98.0,26.0,8.0,105.0
2015-01-07 18:30:00,56.0,50.0,91.0,24.5,7.0,91.0
2015-01-07 18:45:00,53.5,45.0,84.5,24.5,6.0,84.0
2015-01-07 19:00:00,48.0,39.0,76.0,24.0,6.0,80.5
2015-01-07 19:15:00,47.0,36.0,77.0,23.0,7.0,78.0
2015-01-07 19:30:00,43.0,31.0,71.0,24.0,6.0,74.0
2015-01-07 19:45:00,40.0,29.0,67.0,22.0,5.0,70.0
2015-01-07 20:00:00,35.0,23.0,58.5,19.0,4.0,65.5
2015-01-07 20:15:00,33.0,20.0,58.0,16.0,4.0,61.0
2015-01-07 20:30:00,30.0,19.0,53.0,16.0,3.0,58.0
2015-01-07 20:45:00,29.0,17.0,51.0,15.0,3.0,55.0
2015-01-07 21:00:00,29.0,17.0,48.0,15.0,3.0,56.0
2015-01-07 21:15:00,30.0,17.0,46.0,14.0,2.0,53.5
2015-01-07 21:30:00,29.0,17.0,44.0,13.0,2.0,50.0
2015-01-07 21:45:00,28.0,15.0,46.0,13.0,3.0,52.0
2015-01-07 22:00:00,27.0,16.0,43.0,14.0,3.0,51.0
2015-01-07 22:15:00,28.0,15.0,42.0,13.0,2.0,49.0
2015-01-07 22:30:00,28.0,16.0,36.0,12.0,2.0,45.0
2015-01-07 22:45:00,27.0,14.0,33.5,11.0,1.5,39.0
2015-01-07 23:00:00,24.0,13.0,31.0,9.0,1.0,37.0
2015-01-07 23:15:00,20.0,9.0,27.0,7.0,1.0,30.0
2015-01-07 23:30:00,17.0,7.0,21.0,6.0,1.0,27.0
2015-01-07 23:45:00,14.0,6.0,19.0,4.0,0.0,24.0
