,11,21,22,31,32,41,42,51,52,61,62,71,81,82,101,111,112,121,122
0,17.01818181818182,34.89090909090909,63.5,50.31818181818182,18.80909090909091,41.57272727272727,28.081818181818182,15.054545454545455,4.490909090909091,20.536363636363635,7.2272727272727275,31.990909090909092,51.8,40.4,31.863636363636363,18.554545454545455,3.8727272727272726,20.163636363636364,4.672727272727273
1,17.87272727272727,35.263636363636365,67.5,50.88181818181818,19.036363636363635,42.527272727272724,28.663636363636364,15.881818181818181,4.7272727272727275,21.572727272727274,6.954545454545454,28.490909090909092,51.95454545454545,41.372727272727275,33.6,19.145454545454545,4.418181818181818,19.118181818181817,4.781818181818182
2,18.727272727272727,37.627272727272725,65.73636363636363,46.972727272727276,18.354545454545455,43.50909090909091,28.472727272727273,16.154545454545456,5.027272727272727,21.98181818181818,7.236363636363636,30.645454545454545,55.68181818181818,45.945454545454545,34.60909090909091,18.10909090909091,4.154545454545454,20.027272727272727,4.6454545454545455
3,16.154545454545456,32.236363636363635,56.60909090909091,41.59090909090909,15.463636363636363,47.70909090909091,33.345454545454544,16.30909090909091,4.5181818181818185,20.98181818181818,6.4363636363636365,28.927272727272726,61.1,47.59090909090909,34.518181818181816,19.618181818181817,4.172727272727273,22.19090909090909,5.763636363636364
4,16.581818181818182,35.28181818181818,60.04545454545455,43.018181818181816,16.136363636363637,51.763636363636365,39.28181818181818,16.918181818181818,5.390909090909091,22.5,7.372727272727273,30.463636363636365,61.54545454545455,49.46363636363636,34.345454545454544,18.79090909090909,4.254545454545455,22.063636363636363,6.509090909090909
5,18.28181818181818,35.71818181818182,64.13636363636364,42.72727272727273,16.10909090909091,54.42727272727273,40.5,18.2,5.4363636363636365,23.445454545454545,7.972727272727273,29.254545454545454,64.7,52.9,38.472727272727276,19.536363636363635,4.1909090909090905,24.527272727272727,7.218181818181818
6,19.69090909090909,35.07272727272727,58.25454545454546,41.5,16.12727272727273,54.236363636363635,41.59090909090909,18.918181818181818,6.445454545454545,22.954545454545453,7.127272727272727,30.063636363636363,68.02727272727273,55.42727272727273,33.981818181818184,20.163636363636364,4.763636363636364,24.963636363636365,7.5181818181818185
7,15.880733944954128,32.77064220183486,52.36697247706422,37.88073394495413,15.311926605504587,61.76146788990825,49.81651376146789,17.229357798165136,5.532110091743119,22.0,8.009174311926605,30.412844036697248,77.11926605504587,63.08256880733945,33.19266055045872,22.146788990825687,5.36697247706422,27.229357798165136,9.568807339449542
8,17.59633027522936,34.972477064220186,55.77064220183486,38.96330275229358,15.954128440366972,63.42201834862385,51.26605504587156,17.871559633027523,6.0,22.110091743119266,6.908256880733945,32.678899082568805,76.53211009174312,64.94495412844037,33.1651376146789,22.10091743119266,5.055045871559633,28.605504587155963,10.036697247706423
