,11,12,21,22,81,82,91,92,93,101,102,121,122,601
0,37.86486486486486,36.18018018018018,53.4954954954955,42.4054054054054,45.4054054054054,45.27927927927928,108.4054054054054,135.63963963963963,101.55855855855856,118.43243243243244,90.11711711711712,51.009009009009006,35.37837837837838,96.36936936936937
1,39.57657657657658,37.86486486486486,54.306306306306304,43.8018018018018,45.68468468468468,45.054054054054056,105.62162162162163,136.00900900900902,99.70270270270271,122.02702702702703,93.45045045045045,50.52252252252252,35.85585585585586,97.86486486486487
2,41.11711711711712,39.0,57.846846846846844,46.306306306306304,45.57657657657658,45.693693693693696,105.85585585585585,135.05405405405406,101.52252252252252,120.81981981981981,95.63963963963964,51.810810810810814,35.270270270270274,100.71171171171171
3,45.5045045045045,43.468468468468465,55.11711711711712,43.945945945945944,45.98198198198198,46.34234234234234,112.61261261261261,142.63063063063063,107.6036036036036,111.72072072072072,88.57657657657657,48.78378378378378,34.31531531531532,97.49549549549549
4,48.36036036036036,48.072072072072075,59.333333333333336,46.6036036036036,45.24324324324324,44.666666666666664,117.58558558558559,147.96396396396398,114.96396396396396,113.77477477477477,92.65765765765765,49.45945945945946,34.7027027027027,96.08108108108108
5,49.22727272727273,47.31818181818182,62.5,48.0,43.945454545454545,42.99090909090909,122.76363636363637,153.25454545454545,121.1,118.92727272727272,97.68181818181819,50.43636363636364,35.68181818181818,100.12727272727273
6,51.873873873873876,51.414414414414416,61.6036036036036,48.4954954954955,43.93693693693694,44.04504504504504,124.85585585585585,156.018018018018,124.74774774774775,117.62162162162163,96.30630630630631,47.009009009009006,35.68468468468468,97.35135135135135
7,54.64545454545455,52.372727272727275,56.627272727272725,44.236363636363635,44.445454545454545,45.41818181818182,134.87272727272727,165.9909090909091,133.78181818181818,105.26363636363637,85.50909090909092,49.63636363636363,38.236363636363635,96.34545454545454
8,55.908256880733944,52.30275229357798,56.53211009174312,43.4954128440367,47.11926605504587,47.28440366972477,137.43119266055047,170.11009174311926,138.54128440366972,106.19266055045871,88.96330275229357,50.293577981651374,40.1651376146789,98.25688073394495
9,59.445454545454545,55.736363636363635,56.28181818181818,42.95454545454545,45.736363636363635,46.663636363636364,142.8090909090909,172.5090909090909,141.65454545454546,110.43636363636364,96.47272727272727,53.03636363636364,43.836363636363636,99.13636363636364
10,61.872727272727275,59.25454545454546,57.88181818181818,42.82727272727273,45.70909090909091,47.06363636363636,141.4,169.66363636363636,139.98181818181817,110.48181818181818,99.81818181818181,52.63636363636363,45.64545454545455,99.71818181818182
11,62.126126126126124,60.81981981981982,56.04504504504504,42.945945945945944,44.7027027027027,44.387387387387385,145.75675675675674,170.87387387387386,141.63963963963963,107.48648648648648,98.17117117117117,53.153153153153156,46.03603603603604,98.91891891891892
12,60.9,60.554545454545455,57.45454545454545,43.8,42.78181818181818,41.72727272727273,141.48181818181817,166.33636363636364,135.13636363636363,111.25454545454545,104.14545454545454,54.39090909090909,46.96363636363636,102.7909090909091
13,61.99074074074074,62.52777777777778,56.629629629629626,43.092592592592595,42.907407407407405,41.657407407407405,139.2962962962963,163.78703703703704,129.46296296296296,113.48148148148148,108.24074074074075,53.583333333333336,45.51851851851852,102.74074074074075
