,21,22,31,51,52,61,v071,v081,v082,v091,v092,101,111,112,121
18,54.87234042553192,49.58510638297872,24.4468085106383,62.56382978723404,51.797872340425535,39.45744680851064,49.861702127659576,64.80851063829788,53.744680851063826,58.12765957446808,39.180851063829785,109.55319148936171,90.88297872340425,87.31914893617021,36.159574468085104
19,52.322916666666664,47.4375,25.041666666666668,57.364583333333336,48.135416666666664,37.791666666666664,49.916666666666664,65.39583333333333,53.71875,57.770833333333336,37.552083333333336,104.32291666666667,87.76041666666667,80.3125,33.770833333333336
20,50.614583333333336,43.5625,22.583333333333332,56.489583333333336,45.1875,35.770833333333336,47.552083333333336,63.864583333333336,51.09375,53.020833333333336,34.666666666666664,98.09375,79.83333333333333,67.19791666666667,32.822916666666664
21,48.0,37.447916666666664,19.760416666666668,55.96875,42.177083333333336,34.052083333333336,39.572916666666664,57.9375,44.854166666666664,48.739583333333336,29.385416666666668,85.86458333333333,70.5625,53.239583333333336,27.875
22,47.09375,36.583333333333336,19.25,55.416666666666664,40.072916666666664,32.354166666666664,39.1875,54.395833333333336,39.958333333333336,47.895833333333336,29.5,74.63541666666667,61.666666666666664,41.645833333333336,25.083333333333332
23,42.94845360824742,32.48453608247423,17.90721649484536,51.45360824742268,36.11340206185567,29.938144329896907,38.45360824742268,55.144329896907216,40.154639175257735,46.8041237113402,26.670103092783506,65.45360824742268,56.74226804123711,36.123711340206185,20.5979381443299
24,40.24742268041237,28.927835051546392,16.072164948453608,49.845360824742265,35.391752577319586,30.216494845360824,36.43298969072165,52.329896907216494,38.02061855670103,47.2680412371134,27.670103092783506,61.134020618556704,53.97938144329897,31.7319587628866,19.824742268041238
25,38.44329896907217,26.701030927835053,14.855670103092784,47.876288659793815,34.50515463917526,28.298969072164947,35.577319587628864,51.28865979381443,36.56701030927835,44.95876288659794,26.711340206185568,54.608247422680414,51.103092783505154,29.463917525773194,19.34020618556701
26,37.31958762886598,25.288659793814432,13.958762886597938,45.4639175257732,30.536082474226806,26.95876288659794,35.52577319587629,48.43298969072165,35.20618556701031,44.2680412371134,25.22680412371134,52.76288659793814,48.36082474226804,27.422680412371133,17.144329896907216
27,34.824742268041234,21.75257731958763,14.072164948453608,41.876288659793815,26.298969072164947,25.5979381443299,35.24742268041237,47.75257731958763,33.30927835051546,41.618556701030926,22.711340206185568,46.95876288659794,44.670103092783506,24.010309278350515,15.721649484536082
28,31.22680412371134,18.371134020618555,10.845360824742269,42.78350515463917,26.484536082474225,23.896907216494846,33.36082474226804,46.34020618556701,32.09278350515464,40.47422680412371,21.515463917525775,41.618556701030926,42.618556701030926,21.061855670103093,15.030927835051546
29,29.229166666666668,17.479166666666668,10.489583333333334,39.864583333333336,23.072916666666668,21.604166666666668,30.270833333333332,43.322916666666664,30.895833333333332,38.25,21.135416666666668,39.197916666666664,40.177083333333336,19.15625,14.864583333333334
30,27.427083333333332,15.166666666666666,10.177083333333334,38.09375,21.21875,19.395833333333332,29.645833333333332,42.177083333333336,29.625,38.0625,19.864583333333332,36.708333333333336,38.333333333333336,17.645833333333332,13.572916666666666
31,26.833333333333332,15.25,9.385416666666666,36.604166666666664,20.427083333333332,19.229166666666668,28.1875,41.0,28.4375,38.34375,20.291666666666668,35.947916666666664,37.989583333333336,16.770833333333332,12.5
32,25.030927835051546,13.608247422680412,8.391752577319588,37.896907216494846,21.20618556701031,18.484536082474225,26.15463917525773,41.103092783505154,29.164948453608247,38.24742268041237,20.288659793814432,35.597938144329895,36.876288659793815,16.195876288659793,12.45360824742268
33,25.123711340206185,13.969072164948454,8.051546391752577,34.95876288659794,18.938144329896907,16.824742268041238,24.804123711340207,37.422680412371136,27.587628865979383,37.07216494845361,19.061855670103093,33.597938144329895,35.44329896907217,15.381443298969073,12.88659793814433
34,22.90721649484536,12.608247422680412,7.525773195876289,33.5360824742268,17.7319587628866,15.350515463917526,22.84536082474227,38.824742268041234,28.278350515463917,36.402061855670105,18.0,32.54639175257732,35.618556701030926,13.690721649484535,11.31958762886598
35,23.36082474226804,13.422680412371134,7.731958762886598,33.90721649484536,16.4020618556701,14.8659793814433,24.463917525773194,36.88659793814433,26.185567010309278,37.5360824742268,18.36082474226804,32.41237113402062,35.04123711340206,13.463917525773196,10.206185567010309
36,22.34020618556701,11.103092783505154,7.268041237113402,32.824742268041234,16.927835051546392,14.402061855670103,20.948453608247423,35.25773195876289,26.237113402061855,36.22680412371134,16.84536082474227,32.97938144329897,36.4639175257732,13.97938144329897,10.783505154639176
37,21.649484536082475,10.505154639175258,6.927835051546392,28.948453608247423,13.8659793814433,12.484536082474227,19.391752577319586,32.1958762886598,24.164948453608247,35.50515463917526,15.907216494845361,28.1340206185567,32.608247422680414,11.65979381443299,10.268041237113403
38,19.4020618556701,8.185567010309278,6.556701030927835,27.216494845360824,11.742268041237113,11.907216494845361,17.350515463917525,30.09278350515464,21.7319587628866,33.94845360824742,14.77319587628866,24.8659793814433,29.742268041237114,9.917525773195877,10.443298969072165
39,18.47422680412371,9.051546391752577,6.525773195876289,24.948453608247423,10.783505154639176,11.938144329896907,19.412371134020617,28.948453608247423,21.278350515463917,32.670103092783506,14.164948453608247,22.79381443298969,27.876288659793815,8.907216494845361,8.927835051546392
40,15.70103092783505,6.65979381443299,4.402061855670103,23.577319587628867,9.422680412371134,10.350515463917526,15.216494845360824,27.422680412371133,18.938144329896907,32.144329896907216,12.051546391752577,21.824742268041238,26.7319587628866,8.02061855670103,7.536082474226804
41,14.907216494845361,6.154639175257732,3.6391752577319587,19.804123711340207,7.639175257731959,8.70103092783505,13.56701030927835,22.412371134020617,16.309278350515463,27.824742268041238,9.814432989690722,18.577319587628867,24.2680412371134,7.298969072164948,6.22680412371134
42,12.072164948453608,5.041237113402062,3.288659793814433,18.969072164948454,6.237113402061856,7.824742268041237,10.68041237113402,20.63917525773196,14.288659793814434,25.484536082474225,8.329896907216495,16.34020618556701,20.298969072164947,4.835051546391752,5.711340206185567
43,11.041237113402062,4.237113402061856,2.536082474226804,15.041237113402062,5.608247422680412,5.680412371134021,10.804123711340207,18.90721649484536,13.402061855670103,23.721649484536083,6.690721649484536,14.463917525773196,18.34020618556701,4.154639175257732,5.391752577319588
44,8.479166666666666,2.875,2.5,14.59375,5.0625,5.03125,7.21875,16.270833333333332,11.625,20.020833333333332,5.583333333333333,11.96875,16.552083333333332,3.2708333333333335,4.25
45,8.208333333333334,2.59375,2.125,12.322916666666666,3.7604166666666665,4.270833333333333,6.833333333333333,14.145833333333334,10.166666666666666,18.229166666666668,4.479166666666667,11.28125,14.708333333333334,2.6145833333333335,3.8958333333333335
46,7.895833333333333,2.0729166666666665,2.09375,11.28125,3.3333333333333335,3.4270833333333335,5.354166666666667,12.229166666666666,8.322916666666666,17.427083333333332,4.125,10.135416666666666,13.104166666666666,2.5729166666666665,4.166666666666667
47,6.927835051546392,2.0,1.7422680412371134,9.762886597938145,2.783505154639175,3.6391752577319587,5.051546391752577,11.206185567010309,8.02061855670103,15.422680412371134,3.4329896907216493,9.11340206185567,12.02061855670103,2.195876288659794,3.247422680412371
48,5.989690721649485,1.4639175257731958,1.4329896907216495,9.11340206185567,2.3092783505154637,3.329896907216495,4.824742268041237,10.31958762886598,6.917525773195877,13.463917525773196,2.6804123711340204,8.061855670103093,11.556701030927835,2.0309278350515463,3.268041237113402
49,5.25,1.4791666666666667,1.2395833333333333,7.989583333333333,2.1458333333333335,3.0520833333333335,4.354166666666667,8.1875,5.583333333333333,12.5,1.96875,6.833333333333333,8.989583333333334,1.40625,2.4583333333333335
50,5.1875,1.3541666666666667,1.625,8.072916666666666,2.0833333333333335,2.9375,4.25,8.520833333333334,6.40625,11.9375,2.125,5.947916666666667,8.729166666666666,1.3125,2.4479166666666665
51,4.505263157894737,0.9368421052631579,1.5368421052631578,7.863157894736842,1.9263157894736842,3.221052631578947,3.9789473684210526,9.105263157894736,6.347368421052631,11.578947368421053,2.1578947368421053,5.136842105263158,8.2,1.4,2.431578947368421
52,3.9583333333333335,1.0208333333333333,1.25,5.90625,1.59375,1.9479166666666667,2.9895833333333335,6.90625,4.541666666666667,9.625,1.3020833333333333,4.520833333333333,6.541666666666667,1.0104166666666667,1.9583333333333333
53,3.09375,1.0520833333333333,1.2395833333333333,5.4375,1.40625,1.375,1.9270833333333333,6.0,3.9791666666666665,7.71875,1.1041666666666667,4.072916666666667,5.552083333333333,0.9791666666666666,1.7395833333333333
54,3.0309278350515463,0.6185567010309279,0.9896907216494846,5.288659793814433,1.1855670103092784,1.3917525773195876,2.9278350515463916,4.907216494845361,3.0412371134020617,6.453608247422681,0.9484536082474226,3.2577319587628866,5.144329896907217,1.0618556701030928,1.711340206185567
55,3.352272727272727,1.1818181818181819,0.9431818181818182,4.840909090909091,1.3068181818181819,1.4090909090909092,1.4431818181818181,4.9772727272727275,3.352272727272727,5.045454545454546,0.8636363636363636,2.9204545454545454,4.806818181818182,0.8522727272727273,1.3977272727272727
56,2.7010309278350517,0.6391752577319587,0.7731958762886598,4.958762886597938,1.0,1.3402061855670102,1.7010309278350515,4.515463917525773,3.5670103092783507,5.298969072164948,0.7938144329896907,2.7216494845360826,4.649484536082475,0.6082474226804123,1.690721649484536
57,2.2783505154639174,0.6701030927835051,0.7525773195876289,5.216494845360825,0.9690721649484536,1.402061855670103,1.5154639175257731,4.56701030927835,2.5670103092783507,5.34020618556701,0.6597938144329897,2.8247422680412373,4.164948453608248,0.4845360824742268,1.1649484536082475
58,2.329896907216495,0.6082474226804123,0.8556701030927835,4.979381443298969,1.5154639175257731,1.3711340206185567,1.5154639175257731,6.103092783505154,3.670103092783505,7.134020618556701,1.0,2.6288659793814433,4.628865979381444,0.5670103092783505,1.8041237113402062
59,2.4742268041237114,0.8247422680412371,0.7835051546391752,7.494845360824742,1.711340206185567,1.5051546391752577,1.309278350515464,8.34020618556701,5.216494845360825,7.65979381443299,0.8247422680412371,3.1237113402061856,4.298969072164948,0.5154639175257731,1.690721649484536
60,2.8762886597938144,0.8247422680412371,1.1649484536082475,10.061855670103093,1.9175257731958764,1.4639175257731958,1.1237113402061856,8.11340206185567,4.969072164948454,7.391752577319588,1.0309278350515463,2.9587628865979383,4.391752577319588,0.5773195876288659,1.1958762886597938
61,3.536082474226804,1.2164948453608246,2.051546391752577,13.505154639175258,2.7731958762886597,2.247422680412371,1.9278350515463918,11.814432989690722,6.453608247422681,9.917525773195877,1.2577319587628866,3.484536082474227,4.639175257731959,0.5567010309278351,1.2783505154639174
62,6.175257731958763,3.381443298969072,3.0618556701030926,15.793814432989691,3.2783505154639174,2.288659793814433,2.051546391752577,16.608247422680414,8.835051546391753,14.11340206185567,2.1443298969072164,5.556701030927835,7.77319587628866,0.5773195876288659,1.2783505154639174
63,8.885416666666666,4.052083333333333,5.03125,22.0,6.28125,4.208333333333333,2.8541666666666665,27.260416666666668,15.260416666666666,21.6875,3.8229166666666665,6.03125,11.041666666666666,1.6979166666666667,1.4583333333333333
64,9.375,4.322916666666667,6.458333333333333,31.854166666666668,11.010416666666666,4.46875,4.958333333333333,33.489583333333336,21.03125,25.427083333333332,5.520833333333333,9.5,12.822916666666666,2.1354166666666665,1.8958333333333333
65,11.68421052631579,5.663157894736842,5.421052631578948,43.242105263157896,19.57894736842105,5.231578947368421,5.126315789473685,36.252631578947366,23.66315789473684,33.22105263157895,9.736842105263158,9.536842105263158,14.578947368421053,2.5157894736842104,1.8736842105263158
66,13.042105263157895,6.863157894736842,6.978947368421053,50.242105263157896,28.157894736842106,6.747368421052632,6.0,36.65263157894737,25.757894736842104,36.873684210526314,12.736842105263158,13.989473684210527,16.610526315789475,3.2842105263157895,3.3789473684210525
67,14.904255319148936,8.425531914893616,9.851063829787234,59.8936170212766,42.659574468085104,9.351063829787234,7.425531914893617,43.38297872340426,28.138297872340427,38.351063829787236,16.180851063829788,16.319148936170212,19.24468085106383,5.117021276595745,6.404255319148936
68,18.382978723404257,10.702127659574469,10.72340425531915,72.14893617021276,57.57446808510638,11.797872340425531,9.170212765957446,41.97872340425532,25.648936170212767,35.42553191489362,15.053191489361701,22.138297872340427,25.329787234042552,7.712765957446808,5.4787234042553195
69,26.204301075268816,15.053763440860216,11.548387096774194,80.60215053763442,69.03225806451613,16.795698924731184,8.946236559139784,37.75268817204301,24.27956989247312,35.39784946236559,14.580645161290322,34.236559139784944,29.989247311827956,10.365591397849462,5.408602150537634
70,26.195652173913043,17.467391304347824,9.402173913043478,90.77173913043478,83.8695652173913,25.967391304347824,9.58695652173913,34.98913043478261,22.67391304347826,35.70652173913044,16.630434782608695,39.130434782608695,35.83695652173913,15.16304347826087,7.641304347826087
71,30.365591397849464,19.365591397849464,11.096774193548388,92.01075268817205,83.03225806451613,24.27956989247312,11.78494623655914,40.82795698924731,24.655913978494624,35.043010752688176,16.43010752688172,44.935483870967744,39.935483870967744,20.50537634408602,8.075268817204302
72,35.891304347826086,25.57608695652174,13.369565217391305,102.98913043478261,97.80434782608695,25.565217391304348,16.793478260869566,40.19565217391305,27.141304347826086,39.119565217391305,20.652173913043477,51.108695652173914,39.51086956521739,20.82608695652174,7.8478260869565215
73,38.630434782608695,32.72826086956522,15.33695652173913,107.18478260869566,108.96739130434783,33.31521739130435,18.77173913043478,42.51086956521739,29.782608695652176,41.66304347826087,24.23913043478261,61.02173913043478,43.53260869565217,27.01086956521739,12.369565217391305
74,40.233333333333334,35.077777777777776,15.71111111111111,121.03333333333333,125.41111111111111,38.74444444444445,22.377777777777776,47.05555555555556,35.44444444444444,42.44444444444444,29.18888888888889,67.47777777777777,46.666666666666664,31.288888888888888,14.455555555555556
75,42.66304347826087,39.380434782608695,18.815217391304348,112.68478260869566,120.28260869565217,38.59782608695652,25.630434782608695,45.80434782608695,34.55434782608695,45.67391304347826,31.608695652173914,70.44565217391305,49.97826086956522,36.78260869565217,13.23913043478261
76,46.21739130434783,42.92391304347826,17.934782608695652,114.15217391304348,120.97826086956522,44.30434782608695,26.17391304347826,48.26086956521739,37.369565217391305,47.31521739130435,34.15217391304348,69.04347826086956,45.27173913043478,32.91304347826087,14.304347826086957
77,49.880434782608695,47.858695652173914,20.23913043478261,116.1086956521739,122.91304347826087,48.891304347826086,30.07608695652174,52.65217391304348,41.630434782608695,54.18478260869565,39.70652173913044,69.92391304347827,45.19565217391305,32.0,14.608695652173912
78,46.72043010752688,39.913978494623656,16.236559139784948,112.26881720430107,122.56989247311827,53.27956989247312,29.193548387096776,52.38709677419355,41.946236559139784,52.45161290322581,41.24731182795699,64.50537634408602,45.30107526881721,31.408602150537636,18.06451612903226
79,43.010416666666664,30.822916666666668,13.78125,101.09375,103.92708333333333,50.479166666666664,28.5625,48.375,38.197916666666664,46.75,33.614583333333336,59.885416666666664,43.71875,30.78125,18.072916666666668
80,42.16326530612245,29.744897959183675,13.76530612244898,81.0204081632653,75.45918367346938,38.60204081632653,27.112244897959183,47.97959183673469,33.642857142857146,43.10204081632653,29.102040816326532,62.183673469387756,45.265306122448976,27.96938775510204,18.346938775510203
81,42.255102040816325,27.1734693877551,13.846938775510203,74.93877551020408,65.88775510204081,36.673469387755105,26.408163265306122,43.03061224489796,27.857142857142858,41.57142857142857,26.142857142857142,64.11224489795919,49.04081632653061,29.744897959183675,17.081632653061224
82,43.16842105263158,27.96842105263158,14.284210526315789,71.32631578947368,62.410526315789475,35.05263157894737,26.86315789473684,41.810526315789474,26.03157894736842,40.93684210526316,25.010526315789473,64.45263157894736,49.28421052631579,29.473684210526315,16.736842105263158
83,39.71578947368421,24.57894736842105,13.83157894736842,64.18947368421053,50.747368421052634,33.747368421052634,27.778947368421054,42.01052631578948,26.68421052631579,41.45263157894737,25.16842105263158,61.85263157894737,49.536842105263155,28.68421052631579,16.8
84,40.350515463917525,24.04123711340206,15.082474226804123,62.69072164948454,50.175257731958766,31.927835051546392,29.09278350515464,42.07216494845361,25.34020618556701,42.30927835051546,27.0,59.134020618556704,49.608247422680414,27.50515463917526,16.84536082474227
85,39.74226804123711,23.65979381443299,14.505154639175258,61.93814432989691,49.144329896907216,33.824742268041234,30.8659793814433,41.93814432989691,26.278350515463917,42.381443298969074,27.1340206185567,62.83505154639175,52.50515463917526,30.68041237113402,18.04123711340206
86,40.6063829787234,25.22340425531915,14.25531914893617,60.8936170212766,48.319148936170215,33.638297872340424,31.93617021276596,42.48936170212766,27.46808510638298,43.297872340425535,27.872340425531913,64.45744680851064,52.659574468085104,31.76595744680851,19.21276595744681
87,39.655913978494624,23.86021505376344,14.053763440860216,59.72043010752688,46.784946236559136,32.483870967741936,31.50537634408602,43.61290322580645,26.483870967741936,43.13978494623656,27.0752688172043,63.053763440860216,52.526881720430104,31.806451612903224,19.70967741935484
88,39.46875,23.895833333333332,15.25,59.697916666666664,45.604166666666664,33.083333333333336,33.71875,45.208333333333336,28.302083333333332,45.416666666666664,29.114583333333332,62.208333333333336,53.260416666666664,32.666666666666664,18.854166666666668
89,41.020833333333336,26.78125,15.427083333333334,59.84375,46.572916666666664,34.260416666666664,33.947916666666664,47.447916666666664,30.75,46.510416666666664,30.072916666666668,63.4375,54.770833333333336,35.15625,20.645833333333332
90,41.958333333333336,27.46875,15.645833333333334,62.833333333333336,50.09375,34.802083333333336,35.333333333333336,47.572916666666664,31.166666666666668,47.677083333333336,31.3125,64.40625,56.291666666666664,35.333333333333336,19.427083333333332
91,42.020833333333336,28.15625,16.447916666666668,62.53125,49.0625,35.03125,36.916666666666664,50.354166666666664,32.010416666666664,49.104166666666664,32.1875,65.76041666666667,55.916666666666664,36.864583333333336,21.572916666666668
92,43.7319587628866,28.917525773195877,15.731958762886597,63.52577319587629,50.30927835051546,35.381443298969074,37.0,48.78350515463917,33.54639175257732,51.134020618556704,34.70103092783505,67.38144329896907,57.49484536082474,38.608247422680414,20.77319587628866
93,43.5360824742268,28.835051546391753,16.536082474226806,68.17525773195877,55.20618556701031,36.24742268041237,37.68041237113402,49.11340206185567,33.75257731958763,49.79381443298969,34.36082474226804,71.72164948453609,60.74226804123711,41.5360824742268,22.350515463917525
94,46.494623655913976,31.56989247311828,16.462365591397848,65.39784946236558,53.83870967741935,38.064516129032256,36.8494623655914,50.29032258064516,34.39784946236559,49.795698924731184,35.645161290322584,75.09677419354838,59.946236559139784,42.483870967741936,23.612903225806452
95,44.648936170212764,31.77659574468085,17.06382978723404,63.819148936170215,52.765957446808514,36.5,37.648936170212764,50.744680851063826,34.351063829787236,50.202127659574465,33.819148936170215,72.25531914893617,60.255319148936174,41.202127659574465,22.648936170212767
96,45.95744680851064,31.24468085106383,17.77659574468085,67.22340425531915,54.276595744680854,37.06382978723404,36.11702127659574,51.276595744680854,33.47872340425532,50.42553191489362,34.712765957446805,73.26595744680851,58.851063829787236,40.4468085106383,23.638297872340427
97,44.708333333333336,30.510416666666668,16.9375,64.6875,54.40625,36.78125,37.927083333333336,51.510416666666664,37.020833333333336,53.072916666666664,36.052083333333336,76.44791666666667,60.322916666666664,41.583333333333336,24.479166666666668
98,45.208333333333336,31.875,16.71875,65.26041666666667,55.0625,39.0625,40.59375,53.104166666666664,36.604166666666664,52.385416666666664,36.5625,75.36458333333333,62.072916666666664,43.020833333333336,24.989583333333332
99,43.770833333333336,31.1875,19.0,63.46875,54.53125,37.1875,40.5,54.96875,39.6875,53.6875,36.041666666666664,76.375,65.05208333333333,47.822916666666664,24.010416666666668
100,46.145833333333336,33.583333333333336,18.916666666666668,67.125,56.729166666666664,38.375,41.802083333333336,55.708333333333336,41.072916666666664,55.802083333333336,39.458333333333336,79.80208333333333,66.19791666666667,50.666666666666664,24.53125
101,46.71875,35.822916666666664,20.708333333333332,66.04166666666667,56.9375,37.979166666666664,45.739583333333336,55.416666666666664,41.458333333333336,54.21875,39.458333333333336,84.64583333333333,70.36458333333333,58.854166666666664,26.59375
102,48.69387755102041,38.775510204081634,19.908163265306122,67.79591836734694,59.89795918367347,38.234693877551024,44.36734693877551,57.11224489795919,43.59183673469388,56.51020408163265,40.53061224489796,85.45918367346938,71.65306122448979,59.37755102040816,28.26530612244898
103,48.46938775510204,38.63265306122449,22.459183673469386,66.65306122448979,56.08163265306123,38.69387755102041,44.38775510204081,59.88775510204081,44.98979591836735,58.42857142857143,43.45918367346939,85.37755102040816,71.95918367346938,58.13265306122449,27.255102040816325
104,50.37755102040816,40.816326530612244,22.346938775510203,69.55102040816327,59.69387755102041,38.857142857142854,44.94897959183673,63.826530612244895,49.09183673469388,63.244897959183675,48.07142857142857,89.45918367346938,75.10204081632654,62.39795918367347,29.96938775510204
105,49.618556701030926,40.876288659793815,22.628865979381445,70.70103092783505,64.3917525773196,39.50515463917526,47.670103092783506,64.97938144329896,49.74226804123711,64.68041237113403,51.1958762886598,94.22680412371135,80.44329896907216,70.98969072164948,32.154639175257735
106,51.25773195876289,43.5360824742268,23.556701030927837,71.18556701030928,63.79381443298969,39.25773195876289,46.845360824742265,64.85567010309278,49.93814432989691,64.38144329896907,49.51546391752577,101.47422680412372,85.16494845360825,77.74226804123711,32.649484536082475
107,51.65979381443299,44.78350515463917,25.11340206185567,73.54639175257732,64.82474226804123,39.11340206185567,49.24742268041237,65.57731958762886,49.7319587628866,64.09278350515464,49.21649484536083,109.71134020618557,96.62886597938144,91.95876288659794,34.04123711340206
108,54.86868686868687,48.05050505050505,27.77777777777778,72.41414141414141,67.1010101010101,40.484848484848484,50.72727272727273,65.38383838383838,50.81818181818182,61.83838383838384,48.02020202020202,117.15151515151516,101.14141414141415,96.28282828282828,36.57575757575758
109,53.93684210526316,49.44210526315789,30.147368421052633,74.21052631578948,66.49473684210527,41.71578947368421,51.6,64.67368421052632,49.93684210526316,61.22105263157895,44.93684210526316,120.50526315789473,102.72631578947369,98.26315789473684,36.66315789473684
110,54.52577319587629,48.81443298969072,27.45360824742268,75.26804123711341,69.0,43.8041237113402,51.06185567010309,66.55670103092784,51.5360824742268,59.1958762886598,43.71134020618557,123.17525773195877,103.55670103092784,99.21649484536083,37.29896907216495
111,54.98979591836735,49.62244897959184,29.653061224489797,71.51020408163265,63.86734693877551,41.87755102040816,57.86734693877551,69.40816326530613,55.16326530612245,59.857142857142854,42.295918367346935,121.88775510204081,104.8061224489796,101.78571428571429,36.03061224489796
112,53.90909090909091,50.62626262626262,28.282828282828284,70.66666666666667,62.78787878787879,40.656565656565654,54.13131313131313,69.78787878787878,58.62626262626262,61.38383838383838,42.01010101010101,127.88888888888889,107.02020202020202,104.98989898989899,38.25252525252525
113,56.43877551020408,51.01020408163265,25.755102040816325,69.03061224489795,61.08163265306123,41.47959183673469,53.704081632653065,67.34693877551021,54.52040816326531,57.59183673469388,39.55102040816327,124.77551020408163,103.44897959183673,98.42857142857143,40.58163265306123
114,55.795918367346935,51.255102040816325,24.73469387755102,64.88775510204081,56.683673469387756,40.07142857142857,50.41836734693877,65.62244897959184,53.224489795918366,54.47959183673469,36.204081632653065,117.43877551020408,101.3265306122449,97.09183673469387,38.642857142857146
115,53.83838383838384,48.62626262626262,26.414141414141415,62.656565656565654,52.323232323232325,39.82828282828283,51.74747474747475,65.36363636363636,52.83838383838384,55.13131313131313,36.16161616161616,113.08080808080808,95.63636363636364,90.54545454545455,35.84848484848485
116,51.649484536082475,46.20618556701031,22.5979381443299,58.391752577319586,47.371134020618555,38.28865979381443,48.28865979381443,66.0618556701031,51.845360824742265,52.329896907216494,33.876288659793815,106.68041237113403,85.85567010309278,76.90721649484536,33.371134020618555
117,49.44329896907217,41.23711340206186,21.4020618556701,57.48453608247423,45.52577319587629,36.618556701030926,43.05154639175258,58.103092783505154,44.06185567010309,49.56701030927835,30.371134020618555,92.70103092783505,75.96907216494846,62.03092783505155,29.4020618556701
