,11,12,21,22,31,51,61,71,81,82,91,92,101,111,121,122
0,20.207207207207208,4.684684684684685,60.34234234234234,47.792792792792795,30.027027027027028,25.144144144144143,8.99099099099099,10.441441441441441,69.86486486486487,52.009009009009006,29.65765765765766,9.18018018018018,32.612612612612615,12.747747747747749,18.52252252252252,8.09009009009009
1,20.5,5.321428571428571,63.330357142857146,50.401785714285715,31.964285714285715,20.5,7.357142857142857,10.678571428571429,70.78571428571429,52.830357142857146,29.571428571428573,9.366071428571429,33.42857142857143,12.857142857142858,19.196428571428573,8.401785714285714
2,19.964285714285715,4.723214285714286,62.330357142857146,50.0,32.294642857142854,20.589285714285715,7.401785714285714,10.294642857142858,72.53571428571429,51.75892857142857,30.964285714285715,9.473214285714286,34.767857142857146,13.133928571428571,19.107142857142858,8.883928571428571
3,20.330357142857142,5.5,61.473214285714285,50.75892857142857,30.616071428571427,21.696428571428573,7.035714285714286,10.205357142857142,73.24107142857143,55.214285714285715,31.714285714285715,9.642857142857142,33.86607142857143,13.508928571428571,18.866071428571427,8.383928571428571
4,21.071428571428573,5.482142857142857,63.05357142857143,54.017857142857146,31.857142857142858,23.982142857142858,8.383928571428571,11.133928571428571,73.08928571428571,54.473214285714285,31.866071428571427,10.553571428571429,34.25,13.080357142857142,21.160714285714285,9.392857142857142
5,21.482142857142858,5.642857142857143,64.15178571428571,55.669642857142854,31.383928571428573,26.089285714285715,9.589285714285714,9.955357142857142,74.47321428571429,54.11607142857143,32.1875,10.5625,34.607142857142854,14.035714285714286,21.758928571428573,10.107142857142858
6,21.714285714285715,6.026785714285714,62.5,53.892857142857146,30.419642857142858,22.008928571428573,8.401785714285714,9.232142857142858,75.41964285714286,54.598214285714285,33.13392857142857,11.910714285714286,35.410714285714285,14.196428571428571,23.026785714285715,10.589285714285714
7,22.972972972972972,6.621621621621622,60.846846846846844,51.4954954954955,28.936936936936938,22.9009009009009,8.414414414414415,8.864864864864865,78.3963963963964,56.153153153153156,34.1981981981982,11.783783783783784,34.531531531531535,13.198198198198199,24.62162162162162,11.54954954954955
8,23.2972972972973,6.063063063063063,60.32432432432432,50.810810810810814,31.234234234234233,19.936936936936938,7.351351351351352,9.477477477477477,85.93693693693693,62.153153153153156,34.62162162162162,12.414414414414415,37.13513513513514,14.441441441441441,29.675675675675677,13.882882882882884
9,24.117117117117118,7.126126126126126,60.04504504504504,52.450450450450454,31.98198198198198,22.37837837837838,8.26126126126126,9.315315315315315,89.74774774774775,63.891891891891895,34.67567567567568,11.882882882882884,38.810810810810814,16.61261261261261,34.06306306306306,16.054054054054053
10,25.508928571428573,7.589285714285714,61.67857142857143,57.107142857142854,30.830357142857142,23.142857142857142,7.723214285714286,8.776785714285714,93.39285714285714,63.25892857142857,34.544642857142854,13.330357142857142,39.848214285714285,16.285714285714285,39.24107142857143,19.669642857142858
11,23.419642857142858,7.026785714285714,59.5,56.82142857142857,26.839285714285715,33.714285714285715,9.473214285714286,7.348214285714286,98.89285714285714,67.26785714285714,36.3125,12.669642857142858,42.857142857142854,16.973214285714285,43.82142857142857,23.553571428571427
12,21.136363636363637,6.154545454545454,59.981818181818184,56.263636363636365,26.772727272727273,25.836363636363636,8.49090909090909,6.845454545454546,97.9090909090909,67.2909090909091,34.4,11.9,42.5,17.563636363636363,55.6,31.245454545454546
13,20.82882882882883,6.207207207207207,58.77477477477478,56.44144144144144,25.89189189189189,21.684684684684683,7.423423423423423,5.873873873873874,98.56756756756756,62.85585585585586,31.54054054054054,11.207207207207206,45.387387387387385,16.64864864864865,55.73873873873874,31.36036036036036
14,19.17117117117117,5.5225225225225225,59.93693693693694,58.68468468468468,24.855855855855857,18.35135135135135,6.504504504504505,4.7657657657657655,93.77477477477477,59.873873873873876,31.65765765765766,11.08108108108108,48.9009009009009,16.027027027027028,57.52252252252252,29.945945945945947
15,19.285714285714285,5.366071428571429,60.482142857142854,58.82142857142857,21.910714285714285,18.464285714285715,6.053571428571429,3.75,99.15178571428571,62.57142857142857,32.982142857142854,12.803571428571429,53.910714285714285,15.392857142857142,54.767857142857146,28.9375
16,17.767857142857142,5.089285714285714,60.223214285714285,59.330357142857146,19.803571428571427,11.678571428571429,4.107142857142857,3.9375,101.34821428571429,63.67857142857143,32.49107142857143,11.857142857142858,56.589285714285715,14.285714285714286,60.07142857142857,32.857142857142854
