,21,31,51,52,61,81,91,111,112,121
0,74.0,17.0,50.0,72.0,8.0,47.0,33.0,75.0,49.0,20.0
1,74.0,17.0,51.0,74.0,9.0,47.0,33.0,78.0,53.0,18.0
2,75.0,16.0,50.0,70.0,9.0,52.0,34.0,79.0,56.0,18.0
3,79.0,17.0,51.0,74.0,9.0,51.0,35.0,80.0,59.0,20.0
4,75.5,17.0,54.0,77.0,10.0,51.5,32.5,85.5,63.0,21.0
5,78.0,18.0,59.0,81.5,9.5,56.0,37.0,85.0,69.0,22.0
6,79.0,17.0,66.0,92.0,12.0,56.0,41.0,90.0,73.0,23.0
7,79.0,22.0,63.0,91.5,12.0,52.0,41.0,90.0,77.0,22.0
8,82.5,26.0,68.0,100.0,12.0,53.0,38.0,99.0,84.0,22.5
9,85.5,20.5,66.5,97.0,13.0,56.0,41.0,96.5,84.5,24.0
10,75.0,18.0,67.0,96.0,11.0,60.0,43.0,101.0,90.5,23.0
11,80.5,20.0,68.0,101.0,10.5,59.0,43.5,101.5,91.5,24.0
12,77.0,19.0,74.0,111.0,11.5,59.0,44.0,109.0,103.5,25.0
13,78.0,18.0,72.0,108.0,11.0,57.0,44.0,111.0,107.0,26.0
14,75.0,17.5,81.0,119.5,12.0,61.0,45.5,110.0,112.5,25.0
15,74.0,16.0,80.0,117.0,13.0,60.0,44.0,114.0,116.0,27.0
16,71.0,18.0,92.0,132.0,15.0,59.0,42.0,112.0,118.0,26.0
17,72.0,18.0,82.0,119.0,14.0,54.0,37.0,114.0,114.0,26.0
18,71.0,17.0,67.0,98.0,12.0,53.0,32.0,113.0,114.0,25.0
19,73.0,18.0,59.0,89.0,11.0,53.0,31.0,113.0,106.0,25.0
20,70.0,18.0,56.0,85.0,10.0,56.0,33.0,101.0,86.5,24.0
21,80.0,17.0,50.0,78.0,9.0,45.0,27.0,91.0,76.0,23.0
22,76.5,15.0,45.0,69.0,8.0,43.5,28.0,83.0,61.0,22.0
23,80.0,15.0,43.0,66.0,8.0,47.0,29.0,72.0,49.0,21.0
24,78.0,15.0,45.0,66.0,8.0,47.0,28.0,72.0,49.0,20.0
25,69.0,15.0,40.0,60.0,8.0,42.0,26.0,67.0,45.0,20.0
26,64.0,15.0,38.0,56.0,7.0,42.0,23.0,63.0,42.0,19.0
27,62.0,13.0,37.0,50.0,6.0,38.0,24.0,62.0,37.0,18.0
28,59.0,11.0,36.0,49.0,6.0,39.0,21.5,56.0,35.5,18.0
29,59.0,11.0,32.0,43.0,5.0,36.0,20.0,53.0,30.0,17.0
30,59.0,10.0,30.0,42.0,5.0,36.0,19.0,49.0,28.0,16.0
31,54.5,11.0,31.0,40.0,4.0,33.0,19.0,50.0,27.5,16.0
32,52.0,10.0,28.0,40.0,5.0,32.0,18.0,50.0,24.0,15.0
33,50.5,9.0,29.0,34.0,4.0,30.0,17.0,44.0,22.0,14.5
34,47.0,8.0,25.0,32.0,4.0,28.0,17.0,44.0,21.5,14.0
35,46.0,9.0,23.0,31.0,4.0,28.0,16.0,44.0,22.0,14.0
36,45.0,8.0,23.0,28.0,4.0,28.0,15.0,42.0,20.0,12.0
37,37.5,8.0,19.0,23.0,3.0,28.0,14.0,38.0,17.0,12.0
38,34.0,6.5,18.5,23.0,3.0,21.5,11.0,36.0,16.5,11.0
39,30.0,5.0,17.5,22.0,2.0,19.5,11.0,35.0,14.0,9.0
40,27.0,4.0,15.0,21.5,2.0,18.0,8.0,31.5,14.0,9.0
41,22.0,4.0,13.0,16.0,1.0,14.0,6.0,26.0,10.0,8.0
42,17.0,4.0,10.0,13.0,1.0,11.0,6.0,22.5,7.0,6.0
43,16.0,3.0,8.5,12.0,1.5,9.0,5.0,20.0,6.0,6.0
44,12.5,2.0,10.0,13.0,1.0,8.0,4.0,17.0,5.0,5.0
45,10.0,2.0,6.0,9.0,1.0,6.0,3.0,15.0,5.0,4.0
46,9.0,2.0,7.0,11.0,1.0,6.0,4.0,12.0,4.0,3.0
47,7.0,2.0,5.0,8.0,1.0,5.0,3.0,13.0,4.0,3.0
48,7.0,1.0,4.0,7.0,0.0,3.0,2.0,10.0,3.0,2.0
49,6.0,1.0,4.0,5.0,0.0,3.0,2.0,9.0,2.0,3.0
50,5.5,1.0,3.0,5.0,0.0,3.0,2.0,9.0,2.0,2.0
51,5.0,1.0,3.0,5.0,0.0,3.0,2.0,9.0,2.0,2.0
52,4.0,1.0,3.0,4.0,0.0,3.0,2.0,8.0,2.0,2.0
53,4.0,1.0,2.0,4.0,0.0,2.0,1.0,6.0,2.0,1.0
54,3.5,1.0,2.0,4.0,0.0,2.0,1.0,5.0,2.0,1.0
55,3.0,1.0,2.0,4.0,0.0,2.0,1.0,5.0,1.0,1.0
56,2.0,0.0,2.0,4.0,0.0,2.0,1.0,6.0,2.0,1.0
57,2.0,1.0,2.0,5.0,0.0,2.0,1.0,5.0,2.0,1.0
58,3.0,1.0,2.0,5.0,0.0,3.0,1.0,6.0,2.0,1.0
59,3.0,0.0,2.0,6.0,0.0,3.0,2.0,6.0,2.0,1.0
60,3.0,0.0,3.0,6.0,0.0,3.0,2.0,11.0,3.0,1.0
61,6.0,1.0,4.0,10.0,0.0,5.0,2.0,16.0,4.0,1.0
62,7.0,1.0,6.0,11.0,1.0,6.0,3.0,16.0,6.0,2.0
63,10.0,1.0,9.0,17.0,1.0,9.0,6.0,33.0,11.0,3.5
64,10.5,2.0,10.0,20.0,1.0,16.0,10.0,66.0,38.0,6.0
65,12.0,3.0,15.0,25.0,1.0,21.0,10.0,64.0,45.0,8.0
66,18.0,2.0,16.0,30.5,2.0,22.0,14.0,47.0,27.0,7.0
67,23.0,3.0,19.0,37.0,2.0,24.0,16.0,57.0,37.0,7.0
68,31.0,6.0,24.5,46.0,3.0,32.0,19.0,86.5,72.0,10.0
69,49.0,7.0,29.0,53.0,3.0,33.0,24.0,87.0,86.0,8.0
70,56.0,8.0,41.0,74.0,6.0,35.0,26.0,63.0,44.0,7.0
71,61.0,8.0,40.5,74.5,8.0,34.0,28.5,61.5,42.0,8.0
72,64.5,8.5,46.5,82.0,10.0,40.5,31.5,67.0,51.5,9.5
73,79.5,11.0,65.0,109.0,10.0,43.0,46.0,78.0,63.5,11.0
74,81.0,15.0,78.0,124.0,12.0,46.0,39.0,77.0,64.0,13.0
75,89.0,16.0,89.0,134.0,14.0,51.0,51.0,77.0,67.0,12.0
76,78.5,19.5,92.5,142.0,14.0,43.0,53.0,82.0,77.5,11.0
77,83.5,21.0,95.5,135.5,14.0,47.5,50.0,74.0,64.5,12.0
78,82.0,17.0,74.0,109.5,16.0,51.0,39.0,77.5,62.0,14.5
79,82.0,13.0,52.0,80.0,10.0,39.5,32.0,66.5,43.0,13.0
80,74.0,14.0,46.0,72.0,8.0,40.0,31.0,64.0,39.0,13.0
81,81.0,16.0,45.0,67.0,8.0,38.0,31.0,62.0,37.0,13.0
82,73.0,15.0,43.0,62.0,7.0,43.0,29.0,64.0,38.0,12.0
83,71.0,14.0,41.0,59.0,7.0,39.5,27.0,61.0,35.0,14.0
84,66.0,14.0,41.0,59.0,7.0,39.0,30.0,64.0,37.0,15.0
85,71.0,14.0,41.0,61.0,7.0,40.0,30.0,66.0,38.0,15.0
86,67.0,13.0,42.5,61.0,7.5,42.0,29.5,72.5,42.0,15.0
87,67.0,14.0,42.0,58.0,7.0,42.0,31.0,66.0,40.0,15.0
88,66.0,15.0,43.0,60.0,8.0,46.0,31.0,68.0,42.0,16.0
89,72.0,16.0,45.0,64.0,8.0,46.0,33.0,71.0,44.5,16.0
90,70.0,15.0,45.0,62.0,8.0,47.0,34.0,73.0,48.0,18.0
91,71.0,15.5,46.0,65.0,7.5,47.5,34.5,73.5,47.0,17.0
92,72.0,15.0,49.0,72.0,8.5,49.0,34.5,76.5,54.0,16.0
93,80.0,16.0,50.0,72.5,9.0,48.0,36.0,77.0,53.0,17.0
94,74.0,16.0,49.0,71.0,9.0,49.0,36.0,77.0,52.0,18.0
95,78.0,17.0,49.0,70.0,9.0,49.0,34.0,77.0,53.0,17.0
96,75.5,16.0,51.0,75.0,10.0,48.0,35.0,77.5,55.0,18.5
97,79.0,16.0,52.0,74.0,9.0,48.0,34.5,82.0,56.0,18.0
98,75.0,16.0,52.0,76.0,11.0,50.0,34.0,79.0,57.0,20.0
99,75.0,16.0,52.0,73.0,9.0,52.5,35.0,79.0,59.0,19.0
100,73.0,16.0,56.0,80.0,10.0,54.0,36.0,83.0,66.0,20.0
101,82.5,18.0,63.0,86.0,11.0,58.0,39.0,86.0,71.5,21.0
102,75.5,17.0,66.0,94.0,13.0,57.0,42.0,91.0,75.5,22.0
103,73.0,21.0,63.0,93.0,13.0,52.0,44.0,94.0,77.0,21.0
104,75.0,26.0,69.0,105.0,11.0,56.0,40.0,102.0,86.0,23.0
105,84.5,19.0,71.5,107.0,13.5,56.5,44.5,100.0,91.5,25.0
106,79.5,18.5,66.5,100.0,11.0,63.5,45.5,103.0,95.0,22.0
107,82.5,19.5,71.5,105.5,12.0,58.0,47.0,107.0,100.5,23.0
108,79.0,17.5,80.5,115.0,14.0,58.5,47.0,110.0,107.0,24.0
109,78.0,18.0,78.0,113.0,13.0,59.0,44.0,116.0,114.0,24.0
110,72.0,18.0,86.0,129.0,14.0,59.0,48.0,116.0,117.5,25.0
111,74.0,19.0,82.0,119.0,13.0,58.0,49.0,119.0,122.0,25.0
112,77.5,17.0,98.5,140.0,15.0,57.0,43.0,121.0,130.5,27.0
113,75.0,18.0,88.5,127.5,15.0,56.0,42.0,114.0,119.0,27.0
114,72.0,19.0,73.0,104.0,14.0,55.0,37.0,115.0,119.5,26.0
115,77.0,17.0,60.0,91.0,12.0,56.0,33.0,117.0,111.0,28.0
116,78.0,18.0,57.0,86.0,10.0,57.0,31.0,106.0,97.5,27.0
117,80.0,18.0,52.0,77.0,9.0,51.0,29.5,103.0,90.0,24.5
