119,19.0,14.0,69.0,50.0,33.0,13.0,9.0,24.0,1.0,30.0,14.0
120,16.0,12.5,64.0,43.5,29.0,11.0,9.0,25.0,1.0,29.0,13.0
121,12.0,13.0,56.0,40.0,26.0,9.0,7.0,22.0,1.0,25.0,11.0
122,10.0,10.0,50.0,37.0,23.0,8.0,7.0,22.0,1.0,23.0,11.0
123,9.0,9.0,44.0,39.0,23.0,8.0,7.0,21.0,1.0,19.0,11.0
124,8.0,8.0,39.0,33.0,21.0,8.0,5.0,19.5,1.0,20.0,11.0
125,7.0,8.0,35.5,32.0,19.0,7.0,5.0,17.5,1.0,20.0,10.0
126,5.0,7.0,33.0,34.0,18.0,6.5,5.0,17.0,0.0,16.0,9.0
127,6.0,8.0,33.0,35.5,19.0,6.0,6.0,18.0,0.0,15.0,7.0
128,6.0,8.0,32.0,33.0,19.0,7.0,6.0,17.0,0.0,16.0,8.0
129,6.0,7.0,31.5,34.0,18.0,7.0,5.0,17.0,0.0,15.5,8.0
130,6.0,6.0,32.0,35.0,19.0,6.0,5.0,17.0,0.0,16.5,9.0
131,6.0,7.0,31.0,33.0,19.0,6.0,6.0,19.0,0.0,16.0,10.0
132,6.0,7.0,30.0,32.0,16.0,5.0,5.0,15.0,0.0,14.0,7.0
133,6.0,7.0,28.0,30.0,16.0,6.0,4.0,14.0,0.0,12.0,6.0
134,4.0,6.0,24.0,26.0,14.0,5.0,4.0,13.0,0.0,10.0,8.0
135,4.0,6.0,20.0,22.0,12.0,4.0,3.0,11.0,0.0,10.0,4.0
136,3.0,5.0,19.0,19.0,10.0,3.0,3.0,10.0,0.0,8.0,3.0
137,4.0,4.0,16.0,15.0,9.0,3.0,2.0,7.0,0.0,6.5,2.0
138,2.0,3.0,13.0,12.0,8.0,2.0,2.0,6.0,0.0,6.0,3.0
139,2.0,3.0,12.0,10.0,7.0,2.0,1.0,5.0,0.0,4.0,1.0
140,1.0,3.0,10.0,9.0,6.0,1.0,1.0,4.0,0.0,4.0,1.0
141,1.0,2.0,9.0,8.0,6.0,1.0,1.0,4.0,0.0,3.0,1.0
142,1.0,2.0,8.0,8.0,5.0,1.0,1.0,3.0,0.0,4.0,2.0
143,1.0,2.0,7.0,7.0,5.0,1.0,0.0,3.0,0.0,3.0,1.0
144,1.0,2.0,6.0,6.0,4.0,1.0,0.0,2.0,0.0,2.0,1.0
145,0.0,2.0,6.0,5.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0
146,0.0,1.0,5.0,5.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0
147,0.0,1.0,5.0,4.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0
148,0.0,1.0,4.5,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
149,0.0,1.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
150,0.0,1.0,3.5,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
151,0.0,1.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
152,0.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
153,0.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
154,0.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
155,0.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
156,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0
157,0.0,1.0,3.5,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
158,0.0,1.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
159,0.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
160,1.0,2.0,11.0,4.0,4.0,2.0,2.0,2.0,0.0,3.0,1.0
161,2.0,4.0,13.0,7.0,7.0,3.0,1.0,2.0,0.0,4.0,1.0
162,4.0,4.0,16.0,7.0,7.0,3.0,2.0,5.0,0.0,4.0,2.0
163,12.0,5.0,21.0,10.0,10.5,6.0,3.0,5.0,0.0,5.0,2.0
164,27.0,7.0,46.0,11.0,14.0,9.5,3.0,7.0,0.0,7.5,3.0
165,26.0,11.0,67.0,16.0,20.0,13.0,6.0,10.0,0.0,13.0,4.0
166,26.0,12.0,90.5,26.0,22.0,11.0,8.0,15.0,0.0,20.0,8.0
167,21.0,14.0,81.0,27.0,22.0,12.0,9.0,17.0,0.0,18.0,10.0
168,25.0,15.0,98.0,30.0,29.0,14.0,9.0,20.0,1.0,23.0,12.0
169,34.0,18.0,113.0,32.0,28.0,13.0,9.0,24.0,1.0,32.0,18.0
170,40.0,24.0,123.0,35.0,39.0,18.0,12.0,26.0,2.0,36.0,21.0
171,38.0,26.5,121.0,42.0,38.0,20.0,14.0,30.0,2.0,41.0,21.0
172,41.0,26.0,118.0,45.0,43.0,20.0,15.0,37.0,3.0,50.0,22.0
173,38.0,29.0,122.0,44.0,39.0,17.0,17.0,38.0,4.0,51.0,23.0
174,39.0,30.0,120.0,43.0,38.0,17.0,21.0,41.0,4.0,56.0,22.0
175,36.0,27.0,121.5,46.0,35.0,15.0,21.0,41.5,3.0,48.5,20.0
176,32.0,27.0,121.0,42.0,31.0,13.0,19.0,37.0,3.0,40.5,15.0
177,27.5,25.0,122.5,42.5,31.5,12.0,18.0,34.0,2.0,41.0,15.0
178,28.0,22.0,117.0,43.0,29.0,13.0,19.0,35.0,2.0,41.0,15.0
179,21.0,19.0,107.0,44.0,28.0,11.0,15.0,29.5,1.0,36.0,15.0
180,20.0,19.0,96.0,46.0,26.0,11.0,15.0,32.0,2.0,34.0,14.0
181,19.0,19.0,101.0,49.0,29.0,12.0,15.0,32.0,2.0,36.0,15.0
182,20.0,19.0,98.0,53.0,30.0,12.0,15.0,34.0,2.0,36.0,15.0
183,16.0,17.0,89.0,59.0,31.0,13.0,14.0,31.0,2.0,34.0,16.0
184,18.0,18.0,88.0,61.0,31.0,14.0,15.0,33.0,2.0,33.0,16.0
