,21,22,23,51,61,62,71,72,81,82,112,113
144,8.0,8.0,4.0,10.0,4.0,1.0,7.0,3.0,9.0,3.0,4.0,1.5
145,9.0,8.0,3.0,9.0,3.0,1.0,6.0,3.0,8.0,3.0,4.0,1.0
146,8.0,8.0,4.0,10.0,4.0,1.0,6.0,3.0,8.0,2.0,3.0,1.0
147,7.0,7.0,3.0,10.0,3.0,1.0,6.0,2.0,7.0,2.0,3.0,1.0
148,6.0,6.0,2.0,7.0,2.0,0.0,4.0,2.0,6.0,1.0,3.0,1.0
149,5.0,5.0,2.0,5.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0
150,5.0,5.0,2.0,5.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0
151,4.0,4.0,2.0,4.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0
152,4.0,4.0,2.0,4.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0
153,3.0,3.0,1.0,4.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0
154,3.0,3.0,1.0,4.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0
155,3.0,3.0,1.0,4.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0
156,3.0,3.0,1.0,5.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0
157,5.0,3.0,1.0,5.0,3.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0
158,7.0,4.0,2.0,6.0,4.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0
159,7.0,6.0,3.0,9.0,7.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0
160,9.0,6.0,3.0,14.0,9.0,2.0,5.0,2.0,5.0,2.0,4.0,1.0
161,10.0,6.0,4.0,13.0,11.0,2.0,5.0,2.0,6.0,2.0,4.0,2.0
162,16.0,7.0,3.0,17.0,14.0,5.0,6.0,4.0,7.0,3.0,4.0,1.0
163,16.0,9.0,3.0,21.0,18.0,6.0,7.0,3.0,9.0,3.0,4.0,2.0
164,27.0,10.0,5.0,25.0,23.0,10.0,10.0,3.0,11.0,6.0,5.0,3.0
165,41.0,14.0,7.0,29.0,26.0,15.0,10.0,4.0,14.0,9.0,7.0,3.0
166,50.0,17.0,10.0,31.0,24.0,14.0,12.0,6.0,16.0,11.0,9.0,4.0
167,55.0,19.0,11.0,38.0,25.0,16.0,14.0,7.0,16.5,17.0,11.0,6.0
168,59.0,25.0,14.0,45.0,29.5,21.0,15.0,8.0,21.5,23.0,13.0,7.0
