,11,12,21,22,31,51,61,71,81,82,91,92,101,111,121,122
208,15.0,4.0,63.0,60.0,20.0,11.0,3.5,4.0,104.5,66.0,32.0,11.0,59.0,16.0,60.0,33.0
209,14.0,4.0,63.0,59.0,16.0,10.0,3.0,3.0,97.0,58.0,32.0,12.0,60.0,15.0,59.0,27.0
210,14.0,3.5,59.0,55.5,15.0,7.0,2.0,3.0,96.0,56.0,30.0,9.5,57.0,14.0,52.0,21.0
211,14.0,3.0,55.0,49.0,14.0,8.0,2.0,2.0,86.0,47.0,30.0,9.0,48.0,12.0,41.0,17.0
212,12.0,2.5,52.0,42.0,14.0,6.5,2.0,2.0,80.0,45.5,27.0,9.0,44.5,11.0,38.0,14.0
213,10.0,2.0,48.0,37.0,13.0,6.0,1.0,2.0,73.0,40.0,25.0,7.0,36.5,9.0,30.5,10.0
214,10.0,2.0,47.0,34.0,11.0,5.0,1.0,2.0,63.0,33.0,21.0,5.0,34.0,8.0,24.0,8.0
215,9.0,2.0,45.0,32.0,11.0,4.0,1.0,1.0,58.0,30.0,19.0,4.0,29.0,8.5,18.0,6.0
216,8.5,2.0,43.5,31.0,11.0,4.0,1.0,1.0,56.0,30.0,19.0,4.0,25.0,6.0,15.5,4.0
217,8.5,2.0,42.0,26.0,10.0,4.0,1.0,1.0,54.0,27.0,17.5,4.0,23.0,6.0,12.0,4.0
218,8.0,2.0,39.0,23.0,10.0,4.0,1.0,1.0,51.0,23.0,18.0,3.0,21.0,6.0,13.0,4.0
219,8.0,2.0,36.0,21.0,11.0,4.0,1.0,1.0,46.0,23.0,15.0,3.0,17.0,5.0,10.0,3.0
220,6.0,1.0,33.0,20.0,10.0,3.0,0.0,1.0,44.0,20.0,16.0,3.0,17.0,5.0,9.0,3.0
221,8.0,1.0,34.0,17.0,9.0,3.0,0.0,1.0,41.0,17.0,14.0,3.0,15.0,5.0,7.0,3.0
222,7.0,2.0,32.0,17.0,9.0,2.5,0.0,1.0,38.5,17.5,15.0,3.0,16.0,5.0,8.5,3.0
223,6.0,2.0,31.5,15.0,8.0,2.0,0.0,1.0,40.5,15.5,15.0,3.0,14.0,4.0,8.0,2.0
224,6.5,1.0,33.0,16.0,8.5,2.0,0.0,1.0,41.0,16.0,15.0,3.0,13.0,4.0,7.0,2.0
225,6.0,1.0,32.0,15.0,8.0,2.0,1.0,1.0,38.0,15.0,16.0,3.0,13.0,4.0,7.0,2.0
226,6.0,1.0,32.0,15.0,8.0,2.5,0.5,1.0,37.0,15.0,15.0,3.0,13.0,4.0,6.0,2.0
227,6.0,1.0,29.0,14.0,7.0,3.0,0.0,0.0,39.0,14.0,15.0,3.0,13.0,3.5,5.5,2.0
228,6.0,1.0,28.0,14.0,6.0,2.0,0.0,1.0,40.0,15.0,15.0,3.0,14.0,4.0,6.0,1.0
229,5.0,1.0,28.0,12.0,6.0,2.0,0.0,1.0,38.0,13.0,13.0,2.0,12.0,3.0,6.0,1.0
230,5.0,1.0,25.0,10.0,5.0,2.0,0.0,0.0,35.0,11.0,11.0,2.0,9.5,2.0,5.0,1.0
231,3.0,1.0,22.0,8.0,5.0,2.0,0.0,0.0,33.0,10.0,10.0,2.0,9.0,3.0,4.0,1.0
232,4.0,1.0,21.0,7.0,5.0,2.0,0.0,0.0,29.0,9.0,9.0,2.0,7.0,2.0,4.0,1.0
233,4.0,1.0,18.0,6.0,4.0,1.0,0.0,0.0,25.0,8.0,8.0,1.0,6.0,2.0,3.0,1.0
234,3.0,1.0,16.0,6.0,3.0,1.0,0.0,0.0,20.5,6.0,7.0,1.0,5.0,2.0,3.0,1.0
235,2.0,1.0,14.0,4.0,3.0,1.0,0.0,0.0,20.0,4.5,7.0,1.0,4.5,2.0,3.0,0.0
236,2.0,0.0,13.0,3.0,2.0,1.0,0.0,0.0,17.0,4.0,6.0,1.0,3.0,1.0,2.0,0.0
237,2.0,0.0,11.0,3.0,2.0,1.0,0.0,0.0,15.0,3.0,6.0,1.0,3.0,1.0,2.0,0.0
238,1.0,0.0,9.0,2.0,1.0,1.0,0.0,0.0,12.0,3.0,6.0,1.0,3.0,1.0,1.0,0.0
239,1.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,11.0,2.0,6.0,1.0,2.0,1.0,1.0,0.0
240,1.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,10.0,2.0,7.0,1.0,2.0,1.0,1.0,0.0
241,1.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,9.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0
242,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0
243,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0
244,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0
245,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
246,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
247,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
249,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0
250,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0
251,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0
252,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0
253,1.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,2.5,1.0,6.0,3.0,1.0,0.0
254,1.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,6.0,2.0,1.0,1.0
255,1.0,0.0,10.0,5.0,1.0,1.0,1.0,0.0,6.0,2.0,4.0,1.0,6.0,2.0,1.0,0.0
256,2.0,0.0,14.0,9.0,2.0,0.0,0.0,0.0,8.0,2.0,4.0,1.0,8.0,2.0,1.0,0.0
257,2.0,0.0,15.0,9.0,1.0,1.0,0.0,1.0,9.5,2.0,5.0,0.0,9.0,5.0,2.0,1.0
258,3.0,1.0,19.0,11.0,2.0,2.0,1.0,2.0,12.0,4.0,8.0,1.0,12.0,7.0,4.0,1.0
259,7.0,2.0,25.0,22.0,4.0,6.0,2.0,1.0,15.0,7.0,10.0,2.0,11.5,9.0,5.0,2.0
260,7.5,2.0,34.5,38.5,5.0,6.0,1.0,3.0,21.0,10.0,11.0,2.0,15.0,13.0,9.0,2.0
261,7.0,1.0,42.0,44.0,8.0,7.0,2.0,3.0,27.0,15.5,12.0,3.0,20.5,15.0,13.0,3.0
262,8.0,2.0,44.0,49.0,8.0,12.0,3.0,4.5,36.0,24.0,14.0,3.0,26.0,14.0,15.0,4.0
263,9.0,2.5,49.0,56.0,12.0,16.0,5.0,5.0,33.5,24.0,18.0,3.0,24.0,16.0,14.0,4.0
264,12.0,3.0,54.5,64.0,15.0,12.0,4.0,7.0,40.0,29.5,21.0,5.0,30.5,16.5,19.0,4.5
265,13.0,3.0,62.0,76.0,12.0,12.0,4.0,4.0,47.0,31.0,23.0,5.0,39.0,15.0,22.0,5.0
266,12.5,3.0,69.0,89.5,9.0,26.0,11.0,4.0,56.0,36.0,24.0,6.0,55.5,16.0,23.0,7.0
267,13.0,4.0,75.0,95.0,12.0,20.0,8.0,3.0,57.5,37.0,25.0,8.0,63.0,14.0,24.0,8.0
268,13.0,4.0,80.0,100.0,14.0,14.0,4.0,5.0,62.0,40.0,29.0,9.0,70.0,15.0,24.0,7.0
269,14.0,4.5,82.0,101.5,17.0,13.5,5.0,7.0,62.0,41.5,31.0,12.0,88.5,15.0,23.0,7.0
270,14.0,4.0,79.0,95.5,17.0,15.0,5.0,8.0,66.5,47.5,31.5,13.0,91.5,18.0,23.0,9.0
271,14.0,4.0,72.0,75.5,21.0,16.0,5.0,8.0,64.0,49.5,32.0,13.0,85.0,17.0,23.0,9.0
272,15.0,4.0,71.0,71.0,23.0,17.0,6.0,7.0,65.0,47.5,30.0,11.0,75.5,16.0,21.5,8.0
273,14.0,4.0,69.0,64.0,25.0,17.5,8.0,9.0,62.0,45.0,28.0,9.0,67.0,16.0,20.0,7.5
274,15.0,3.0,65.0,57.0,25.0,17.0,6.0,10.0,66.0,50.5,28.0,9.0,53.0,14.0,19.0,6.0
275,15.0,4.0,64.0,49.0,24.0,17.0,7.0,9.0,63.0,47.0,26.5,8.0,42.0,12.5,16.0,6.0
276,15.0,4.0,61.0,48.0,25.0,22.0,7.0,9.0,65.0,49.0,27.0,8.0,39.0,11.0,16.0,6.0
277,16.0,4.0,64.0,50.0,25.0,21.0,8.0,9.0,65.5,49.5,25.5,8.0,37.5,12.0,16.0,6.0
278,16.0,3.0,64.0,49.0,26.0,20.0,7.0,9.0,69.0,51.0,27.0,8.0,35.0,12.0,14.0,6.0
279,16.0,4.0,63.0,47.0,27.0,20.0,7.0,11.0,65.0,50.0,27.0,8.0,34.0,11.0,13.0,6.0
280,16.0,4.0,63.0,47.0,27.0,20.0,8.0,11.0,73.0,51.0,28.0,9.0,32.0,11.0,14.0,6.0
281,17.0,4.0,64.0,47.0,27.0,20.0,8.0,11.0,66.0,48.0,30.0,9.0,33.0,12.0,15.0,6.0
282,17.0,3.0,63.0,48.0,29.0,18.0,7.0,11.0,71.0,55.0,30.0,10.0,34.0,11.0,15.0,7.0
283,17.0,4.0,64.0,49.0,28.0,18.0,7.0,10.0,73.0,53.0,31.0,10.0,33.0,12.0,15.0,6.0
284,18.0,3.0,64.0,49.0,31.0,19.0,7.0,11.0,73.0,53.0,31.0,11.0,33.0,13.0,15.0,6.0
285,18.0,5.0,64.0,51.0,30.0,21.0,8.0,11.0,72.5,53.0,30.0,10.0,36.0,12.0,17.0,7.0
286,18.0,5.0,65.0,52.0,29.0,24.0,7.0,7.0,74.0,52.0,28.0,9.0,38.0,13.0,16.0,7.0
287,18.5,4.0,63.0,49.0,29.0,20.0,6.0,9.0,71.0,53.0,29.0,9.0,35.0,13.0,17.0,7.0
288,17.0,4.0,65.0,52.0,29.0,25.0,7.0,9.0,75.5,55.5,32.0,10.0,37.0,12.0,17.0,7.0
289,19.0,4.5,66.0,54.0,29.0,21.0,7.0,9.0,72.5,52.5,29.0,10.0,36.0,13.0,17.0,8.0
290,18.0,4.0,65.0,55.0,31.0,19.0,6.0,9.0,75.0,53.0,31.0,10.0,38.0,13.0,17.0,8.0
291,18.0,5.0,65.0,55.0,30.0,20.0,6.0,8.0,76.0,57.0,32.0,11.0,37.0,15.0,19.0,8.0
292,18.0,5.0,67.0,56.0,29.0,23.0,8.0,9.0,81.0,58.0,33.0,11.0,38.0,13.0,19.0,9.0
293,19.0,4.0,67.5,60.0,28.5,26.0,9.0,8.0,79.0,58.0,33.0,12.0,37.0,13.0,21.0,9.0
294,19.0,5.0,65.0,59.0,28.5,20.0,8.0,8.0,79.5,55.5,34.5,13.0,39.0,14.0,21.0,9.0
295,20.0,5.0,64.0,56.0,28.0,21.5,7.5,9.0,82.5,56.0,35.0,12.5,38.0,13.0,22.5,11.0
296,20.0,5.0,63.0,56.0,28.0,19.0,7.0,9.0,91.0,62.0,35.0,14.0,41.5,15.5,27.0,13.0
297,21.0,5.0,66.0,58.0,30.5,22.0,7.0,9.0,92.0,62.0,35.5,13.0,42.0,16.0,30.5,14.5
298,21.0,5.5,65.0,61.5,27.0,22.0,8.0,8.0,98.5,68.0,35.0,14.0,45.5,17.0,36.0,17.0
299,21.0,6.0,65.0,61.0,25.0,30.0,9.0,7.0,103.0,70.0,36.0,14.0,47.5,16.0,42.0,21.0
300,18.0,5.0,65.0,64.0,25.0,23.0,7.0,6.0,102.0,67.0,33.0,11.0,49.0,17.0,51.0,27.0
301,18.0,5.0,64.0,61.5,25.0,20.0,7.0,5.0,102.0,66.0,34.0,11.0,50.0,16.0,52.0,28.0
302,18.0,4.0,65.0,64.0,24.0,16.0,6.0,4.5,104.5,68.0,32.5,11.0,53.5,15.0,55.0,28.5
303,15.0,4.0,66.0,66.0,21.0,18.0,6.0,4.0,106.0,65.5,33.0,13.0,58.0,15.0,55.0,27.0
304,14.0,4.0,67.0,67.5,20.0,11.0,4.0,4.0,107.5,69.5,33.0,12.0,60.5,15.0,62.0,33.0
305,13.0,4.0,68.0,66.0,18.5,9.0,3.0,3.0,103.0,64.0,32.0,11.0,66.0,15.0,59.0,26.0
306,12.0,3.0,64.0,62.0,16.0,8.0,2.0,3.0,97.0,61.0,30.5,10.0,63.0,16.0,54.0,22.0
307,13.0,3.0,61.5,54.0,15.0,8.0,2.0,2.5,90.0,54.5,30.0,9.0,56.0,13.5,43.0,18.0
308,12.0,3.0,55.0,50.0,15.0,7.0,2.0,2.0,82.5,48.5,27.0,8.0,51.5,12.0,41.5,17.5
309,11.0,2.0,54.0,44.0,13.0,6.0,2.0,2.0,76.0,42.0,27.0,7.0,43.0,10.0,33.0,11.0
310,10.5,2.0,51.5,40.0,13.0,5.0,1.0,2.0,70.0,36.0,22.0,6.0,38.0,9.5,26.0,9.0
311,10.0,2.0,48.0,35.0,12.0,5.0,1.0,1.0,60.0,31.0,20.0,5.0,35.0,9.0,23.0,7.0
312,9.5,2.0,47.5,34.0,12.0,4.0,1.0,1.0,59.0,31.5,21.0,5.0,31.0,8.0,18.0,6.0
313,9.0,2.0,45.5,30.5,11.0,4.0,1.0,2.0,57.0,29.0,19.0,4.0,25.0,7.0,15.0,5.0
314,8.0,2.0,42.0,28.0,11.5,3.0,1.0,2.0,54.0,28.0,18.0,4.0,22.0,7.0,15.0,4.0
315,9.0,2.0,39.0,25.0,11.0,3.0,1.0,1.0,53.0,24.0,17.0,5.0,19.0,5.0,12.0,3.0
316,9.0,2.0,37.0,22.0,10.5,3.0,1.0,1.0,47.5,24.0,18.0,5.0,17.0,5.0,10.0,3.0
317,8.0,1.0,35.0,19.0,10.0,3.0,0.0,1.0,44.0,19.0,16.5,4.0,16.0,5.0,10.0,3.0
318,8.0,2.0,34.5,17.0,9.0,2.0,1.0,1.0,45.0,20.5,16.0,3.0,15.0,4.0,9.0,3.0
319,8.0,2.0,36.0,18.0,9.0,3.0,0.0,1.0,47.0,20.0,18.0,3.0,14.5,5.0,8.5,2.0
320,8.0,1.0,33.0,16.0,9.0,3.0,0.0,1.0,45.0,20.0,16.0,3.0,15.0,4.0,9.0,2.0
321,7.0,1.0,32.0,17.0,9.0,3.0,0.0,1.0,41.0,17.0,16.0,3.0,15.0,4.0,7.0,2.0
322,6.0,1.0,32.0,15.0,8.0,3.0,1.0,1.0,41.0,16.0,15.0,4.0,13.0,4.0,6.0,2.0
323,6.0,1.0,32.0,15.0,7.0,3.0,1.0,0.0,41.0,16.5,16.0,3.0,14.0,3.5,6.0,2.0
324,6.0,1.0,31.0,16.0,7.0,2.0,1.0,0.0,40.0,16.0,18.0,3.0,14.0,4.0,7.0,2.0
325,5.5,1.0,29.5,15.0,5.0,2.0,0.0,1.0,41.0,16.0,15.0,2.0,11.0,3.0,6.0,2.0
326,6.0,1.0,27.0,11.0,6.0,2.0,0.0,0.0,38.0,14.5,13.0,2.0,11.0,3.0,6.0,1.0
327,4.0,1.0,22.0,9.0,5.0,2.0,0.0,0.0,34.0,11.0,11.5,2.0,10.0,3.0,5.5,1.0
328,5.0,1.0,20.5,8.0,5.0,2.0,0.0,0.0,30.5,11.0,11.0,2.0,8.5,3.0,5.0,1.0
329,4.0,1.0,20.0,7.0,4.0,1.0,0.0,0.0,29.0,9.0,10.0,2.0,7.0,2.0,4.0,1.0
330,3.0,1.0,17.0,6.0,4.0,1.0,0.0,0.0,25.0,7.0,8.0,1.5,6.0,2.0,3.0,1.0
331,3.0,1.0,15.0,5.0,3.0,1.0,0.0,0.0,21.0,5.0,7.0,1.0,5.0,2.0,3.0,0.0
332,2.0,0.0,13.0,4.0,2.0,1.0,0.0,0.0,19.0,5.0,7.0,1.0,5.0,2.0,2.0,0.0
333,2.0,0.0,12.0,3.0,2.0,1.0,0.0,0.0,17.0,4.0,8.0,1.0,4.0,2.0,2.0,0.0
334,1.0,0.0,11.0,3.0,1.0,1.0,0.0,0.0,15.0,3.0,8.0,1.0,4.0,2.0,2.0,0.0
335,1.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,13.0,2.0,8.0,1.0,3.0,1.0,1.0,0.0
336,1.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,12.0,2.0,8.0,1.0,3.0,1.0,1.0,0.0
337,1.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,10.0,2.0,4.0,0.0,2.0,1.0,1.0,0.0
338,1.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,8.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0
339,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0
340,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0
341,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0
342,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0
343,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0
344,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0
345,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0
346,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.5,1.0,2.0,0.0,3.5,1.0,1.0,0.0
347,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0
348,0.0,0.0,8.0,4.0,1.0,0.0,0.0,0.0,5.0,1.0,3.5,1.0,5.0,2.0,1.0,0.0
349,1.0,0.0,9.0,2.5,2.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,6.0,3.0,1.0,0.0
350,1.0,0.0,9.0,3.0,1.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,7.0,2.0,2.0,1.0
351,1.0,0.0,10.0,5.0,1.0,1.0,1.0,0.0,6.0,1.0,4.0,1.0,7.0,2.0,1.0,0.0
352,2.0,0.0,15.0,11.0,2.0,0.0,0.0,0.0,8.0,2.0,5.0,1.0,8.0,2.0,1.0,0.0
353,2.0,0.0,14.0,8.0,1.0,1.0,0.0,1.0,10.0,2.0,5.0,1.0,9.0,5.0,3.0,1.0
354,3.0,1.0,20.0,11.0,2.0,2.0,1.0,2.0,12.0,5.0,8.0,1.0,10.5,7.0,4.0,1.0
355,7.0,2.0,24.0,21.5,4.0,6.0,2.0,1.0,14.5,6.0,9.0,2.0,11.0,8.0,4.0,1.0
356,7.0,2.0,34.0,32.0,5.0,6.0,1.0,4.0,21.0,10.0,9.5,2.0,15.0,13.0,7.0,2.0
357,6.0,2.0,38.0,38.0,7.0,8.0,2.0,3.0,25.0,13.0,12.0,2.0,17.0,15.0,11.0,3.0
358,7.5,2.0,40.0,42.0,8.0,11.0,4.0,4.0,34.0,21.0,13.0,3.0,22.5,11.5,12.0,4.0
359,9.0,2.0,42.5,48.0,10.5,14.0,6.0,5.0,32.0,24.0,16.0,3.0,22.0,16.0,12.0,4.0
360,10.5,2.5,49.0,53.0,14.0,11.0,4.0,7.0,38.5,28.0,18.0,3.0,26.0,15.0,15.0,4.0
361,12.5,3.0,54.0,65.5,11.5,10.0,6.0,4.0,44.5,27.0,19.0,4.0,31.0,14.0,17.0,4.0
362,13.0,3.0,62.0,77.0,11.0,25.0,11.0,4.0,53.0,37.0,20.0,6.0,40.0,14.0,19.0,5.0
363,12.0,4.0,67.0,84.0,13.0,17.0,8.0,4.0,51.0,35.0,22.0,7.0,46.0,12.0,20.0,6.0
364,14.0,4.0,68.0,83.5,16.0,12.0,4.0,6.0,56.0,38.5,27.0,9.0,53.0,12.0,20.0,6.0
365,13.5,3.0,74.5,91.0,18.0,13.0,4.0,6.0,59.0,43.0,29.0,11.0,64.0,14.0,21.0,7.5
366,15.0,4.0,76.0,89.0,20.0,14.0,5.0,9.0,61.0,49.0,32.0,13.0,73.0,16.0,21.0,8.0
367,14.0,4.0,66.0,66.0,22.0,16.0,5.0,9.0,62.0,50.0,32.0,12.0,64.0,14.0,19.0,8.0
368,15.0,4.0,64.0,60.0,24.0,16.0,7.0,9.0,62.0,46.0,29.0,10.0,56.0,13.0,17.0,7.0
369,16.0,4.0,64.0,57.0,23.0,17.0,7.0,10.0,60.0,48.0,27.0,9.0,47.0,12.0,18.0,7.0
370,15.0,4.0,64.0,53.0,26.0,20.0,7.0,11.0,64.0,48.0,27.0,8.0,45.0,12.0,17.0,7.0
371,16.0,4.0,62.0,49.0,24.0,20.0,8.0,10.0,64.0,50.0,26.5,8.0,35.0,11.0,16.0,7.0
372,17.0,4.0,60.5,48.5,25.0,21.0,8.0,10.0,64.0,49.5,29.0,9.0,34.0,11.0,14.0,7.0
373,18.0,3.5,64.0,49.5,25.0,20.0,9.0,10.0,63.5,50.0,27.0,8.0,34.0,12.0,14.5,7.0
374,17.0,4.0,65.0,50.0,28.0,20.0,8.0,11.0,69.0,51.0,30.0,8.0,36.0,12.0,15.0,7.0
375,19.0,4.0,64.0,49.0,28.0,20.0,8.0,11.0,68.0,53.0,27.0,8.0,32.0,11.0,14.0,7.0
376,16.0,4.0,62.0,47.0,30.0,20.0,9.0,11.0,70.0,55.0,28.0,8.0,33.0,12.0,15.0,7.0
377,18.0,5.0,65.0,52.0,30.0,21.0,8.0,11.0,68.0,50.0,31.0,10.0,35.0,13.0,16.0,8.5
378,20.0,5.0,66.0,52.5,30.0,21.0,8.0,11.0,73.0,55.0,29.5,10.0,38.5,12.5,16.0,7.0
379,19.0,4.0,64.0,52.0,29.0,20.0,8.0,12.0,75.0,55.0,30.0,10.0,37.0,13.0,16.0,8.0
380,19.0,4.0,63.0,53.0,32.0,20.0,8.0,12.0,74.0,56.0,30.0,10.0,36.0,13.0,18.0,8.0
381,20.0,5.0,65.0,55.0,31.0,21.0,8.0,12.0,74.5,55.0,30.0,10.0,35.0,12.0,18.5,9.0
382,18.5,4.0,66.0,55.0,30.0,23.0,8.0,10.0,75.0,54.5,30.0,10.0,39.0,14.0,19.0,9.0
383,19.0,5.0,64.0,50.0,30.0,21.0,7.0,10.0,77.0,55.0,31.0,10.0,36.0,13.0,21.0,8.0
384,18.0,5.0,65.0,54.0,30.5,24.0,9.0,10.0,76.0,56.0,31.0,10.0,35.5,13.0,20.0,9.5
385,20.0,5.0,66.0,55.0,32.5,21.0,7.0,10.5,75.0,54.0,31.0,11.0,38.0,14.0,20.0,10.0
386,19.0,5.0,67.0,56.0,33.0,20.0,7.0,10.0,79.0,59.0,31.0,10.0,41.0,15.0,21.0,10.0
387,20.0,5.0,66.0,56.0,32.0,22.0,7.0,10.0,78.0,57.0,32.0,10.0,39.0,15.0,22.0,11.0
388,21.0,6.0,69.0,59.0,32.0,24.0,8.0,10.0,80.0,58.0,32.0,11.0,40.0,14.0,23.0,11.0
389,21.0,5.0,69.0,65.5,31.0,25.0,9.0,9.0,84.5,59.0,32.5,12.0,39.0,14.0,24.0,12.0
390,20.0,6.0,70.0,62.0,30.0,23.0,9.0,9.0,81.0,58.0,34.0,12.0,41.0,14.0,26.0,12.0
391,23.0,5.0,68.0,59.0,32.0,24.0,8.0,8.0,84.5,61.5,36.0,12.0,40.0,15.0,26.0,12.0
392,22.0,6.0,65.5,57.5,29.0,22.0,8.0,9.0,89.0,63.5,36.0,13.0,45.0,17.0,32.0,16.0
393,21.0,5.0,67.5,60.5,30.0,22.0,8.0,10.0,94.0,66.0,35.0,12.5,44.5,17.0,38.0,18.0
394,21.0,6.0,66.0,62.0,32.0,22.0,7.0,8.0,95.0,64.0,35.0,12.0,45.0,17.0,38.0,20.0
395,20.0,5.0,64.0,62.0,28.0,27.0,8.0,7.0,96.0,66.0,35.0,12.0,46.0,17.0,42.0,23.0
396,19.0,5.0,67.0,62.0,29.0,19.0,7.0,7.0,95.0,66.0,33.0,12.0,47.0,18.0,52.0,27.0
397,20.0,5.0,67.0,63.0,27.0,19.0,6.0,7.0,94.0,62.0,31.0,11.0,47.0,17.0,47.0,26.0
398,18.0,5.0,66.0,64.0,25.0,15.0,5.0,4.0,94.0,56.0,32.0,11.0,50.0,15.0,49.0,24.0
399,17.0,5.0,65.0,62.0,23.0,16.0,4.0,3.0,96.0,57.0,34.0,11.0,51.0,14.0,47.0,21.0
400,16.0,5.0,65.0,62.0,21.0,9.0,3.0,4.0,96.0,60.0,33.0,12.0,51.0,14.0,55.0,24.0
401,14.0,4.0,62.5,57.0,19.0,9.0,3.0,2.0,92.0,53.5,32.0,12.0,55.5,14.0,50.0,21.5
402,13.0,4.0,60.0,54.0,16.0,7.0,2.0,2.0,88.0,52.0,30.0,10.0,54.0,13.0,44.0,19.0
403,14.0,3.0,57.0,48.0,17.0,7.0,2.0,2.0,82.0,46.0,29.0,9.0,47.0,12.0,39.0,15.0
404,13.0,3.0,53.5,45.5,17.0,6.0,1.0,2.0,78.5,45.5,27.0,7.0,44.0,10.0,36.0,14.0
405,11.5,3.0,52.0,42.0,18.0,6.0,1.0,1.0,74.0,40.0,24.0,6.0,38.0,9.0,27.0,9.0
406,11.0,2.5,49.0,37.0,17.0,5.0,1.0,2.0,68.0,34.5,20.0,6.0,30.0,8.0,22.5,8.0
407,10.0,3.0,48.0,34.0,17.5,5.0,1.0,1.0,58.0,30.0,20.0,4.0,28.0,7.0,19.0,6.5
408,10.0,2.0,46.0,31.0,17.0,4.0,1.0,1.0,56.0,29.0,18.0,4.0,26.0,7.0,16.0,5.0
409,9.0,2.0,45.0,28.0,14.0,3.5,1.0,1.0,51.0,25.5,18.0,3.0,24.0,6.0,15.0,5.0
410,8.0,2.0,41.0,26.5,12.0,3.0,1.0,1.0,51.0,24.0,16.0,4.0,21.0,6.0,15.0,4.0
411,8.0,2.0,38.0,22.0,12.0,3.0,0.0,1.0,48.5,22.0,15.0,3.0,19.0,5.0,11.0,3.0
412,8.0,2.0,36.0,20.0,11.0,3.0,1.0,1.0,46.0,20.0,14.0,3.0,17.5,5.0,10.5,3.0
413,7.0,2.0,36.0,18.0,10.0,3.0,1.0,1.0,41.0,18.0,14.0,3.0,16.0,5.0,10.0,3.0
414,7.0,2.0,34.0,17.0,9.0,3.0,0.0,1.0,42.0,19.0,13.0,3.0,15.0,5.0,9.0,3.0
415,7.0,2.0,34.0,17.0,9.0,3.0,1.0,1.0,40.0,17.0,13.0,3.0,15.0,5.0,9.0,3.0
416,7.0,1.0,33.0,17.0,9.0,3.0,1.0,1.0,40.0,16.5,12.0,3.0,14.0,4.0,10.0,2.0
417,7.0,2.0,34.0,17.0,9.0,3.0,0.0,1.0,39.0,16.0,12.0,3.0,15.0,4.0,9.0,2.0
418,7.0,2.0,34.0,15.0,8.0,2.0,0.0,1.0,39.0,16.0,12.0,2.0,14.0,4.0,8.0,2.0
