,11,21,22,81,82,91,101,121
225,12.0,62.0,32.0,42.0,6.0,9.0,3.0,3.0
226,11.0,62.0,32.5,39.0,5.5,9.0,4.0,3.0
227,11.0,59.0,31.0,40.0,6.0,8.0,3.0,2.0
228,11.0,63.5,32.0,41.0,6.0,9.0,4.0,2.0
229,11.0,59.0,33.0,38.0,5.0,10.0,3.0,2.0
230,9.0,51.0,28.0,63.5,10.0,9.5,2.5,2.0
231,8.0,44.0,23.0,95.5,13.0,11.0,2.0,1.0
232,6.0,39.0,20.5,55.0,6.0,7.0,2.0,1.0
233,5.0,32.0,17.0,26.0,3.0,5.0,2.0,1.0
234,3.0,26.0,14.0,21.0,3.0,3.0,1.0,1.0
235,3.0,22.0,12.5,18.0,2.0,2.0,2.0,1.0
236,2.0,16.0,10.0,16.0,2.0,2.0,1.0,0.0
237,2.0,14.0,8.0,14.0,2.0,2.0,0.0,0.0
238,1.0,11.0,7.0,11.0,1.0,1.0,0.0,0.0
239,1.0,10.0,6.5,11.0,1.0,1.0,0.0,0.0
240,1.0,9.0,6.0,9.0,1.0,1.0,0.0,0.0
241,1.0,7.0,4.0,9.0,1.0,1.0,0.0,0.0
242,1.0,6.0,4.0,9.0,1.0,1.0,0.0,0.0
243,1.0,6.0,3.0,7.0,1.0,0.0,0.0,0.0
244,0.0,5.0,3.0,8.0,1.0,0.0,0.0,0.0
245,0.0,4.0,3.0,7.0,1.0,0.0,0.0,0.0
246,0.0,4.0,2.0,8.0,1.0,0.0,0.0,0.0
247,0.0,3.0,2.0,15.0,3.0,1.0,0.0,0.0
248,0.5,3.0,2.0,13.0,2.0,1.0,0.0,0.0
249,0.0,3.0,2.0,7.0,1.0,1.0,0.0,0.0
250,0.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0
251,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
252,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
253,1.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
254,1.0,7.0,5.0,4.0,1.0,1.0,1.0,0.0
255,2.0,8.0,5.0,6.0,1.0,1.0,0.0,0.0
256,2.0,12.0,5.0,6.0,1.0,1.0,0.0,0.0
257,3.0,18.0,6.0,11.5,1.0,3.0,1.0,1.0
258,5.0,27.0,10.5,13.0,2.0,4.0,1.5,1.0
259,9.0,37.5,16.0,23.0,4.0,6.0,1.0,1.0
260,18.0,61.0,27.5,25.0,4.0,7.0,4.0,3.0
261,26.5,88.5,42.5,33.0,6.0,12.0,5.0,5.0
262,29.5,98.0,49.5,39.0,7.5,18.0,8.0,6.0
263,30.0,91.0,47.0,42.0,11.0,23.0,8.0,6.0
264,30.0,100.0,49.5,43.0,14.0,28.0,9.0,9.0
265,33.5,111.0,53.0,54.0,22.0,36.0,12.0,10.0
266,37.0,123.0,60.5,55.0,27.5,52.0,13.0,14.0
267,36.0,117.0,62.0,53.0,28.0,63.0,16.0,18.0
268,36.0,119.0,71.5,51.0,32.0,72.0,19.0,20.5
269,36.0,119.0,65.0,63.5,36.0,60.0,20.0,20.5
270,35.0,116.0,62.0,55.5,31.0,62.0,25.5,22.5
271,35.0,111.0,56.0,51.0,22.0,56.0,20.0,20.0
272,36.0,107.0,55.0,50.0,21.0,43.0,16.0,19.0
273,39.0,117.0,56.0,53.0,18.0,37.0,13.0,15.0
274,42.0,123.0,62.0,54.0,17.0,34.5,13.0,12.0
275,40.5,120.5,58.0,56.0,17.0,31.0,12.0,12.0
276,42.0,122.0,60.0,57.0,16.0,33.0,10.0,9.0
277,44.5,132.0,62.5,58.5,16.0,30.0,11.0,8.0
278,44.5,133.0,66.5,58.0,14.5,30.5,12.0,8.5
279,44.0,130.0,66.0,59.0,14.0,29.0,11.0,7.0
280,43.0,129.0,65.0,60.0,13.0,30.0,11.0,6.0
281,43.0,129.5,67.0,59.0,14.0,29.0,10.0,7.0
282,43.5,130.0,71.0,59.0,14.0,29.0,10.0,7.0
283,42.0,129.0,69.0,58.0,14.0,28.0,10.0,7.0
284,42.0,130.0,73.5,60.0,16.0,30.5,11.0,7.0
285,43.0,131.0,71.0,57.5,15.5,31.0,11.0,7.0
286,42.5,136.5,72.5,57.0,15.0,30.5,11.0,8.0
287,41.0,128.0,66.0,60.0,15.0,32.0,10.0,7.0
288,39.5,131.5,71.0,59.0,15.0,30.0,10.0,6.0
289,41.0,132.0,70.0,60.0,15.0,31.0,11.0,8.0
290,41.0,131.0,73.0,60.0,14.0,34.0,11.0,8.0
291,40.0,133.5,73.0,64.0,17.0,34.0,10.5,7.0
292,41.0,137.0,76.5,63.0,18.0,36.0,12.0,7.0
293,42.0,141.0,79.0,65.0,20.0,46.0,12.0,7.0
294,42.0,141.0,85.0,66.0,20.0,47.0,13.0,8.0
295,43.0,132.0,83.0,73.0,22.0,39.0,11.0,7.0
296,43.5,133.5,83.0,68.5,26.0,44.0,12.0,10.0
297,44.0,137.0,80.0,73.5,26.0,45.0,13.0,10.0
298,44.0,140.0,84.0,65.0,21.0,45.0,13.0,8.0
299,42.5,139.0,81.5,66.0,20.0,41.0,13.0,8.5
300,41.0,143.0,82.0,56.0,17.0,38.0,14.0,9.0
301,41.0,142.0,83.0,57.0,16.0,39.0,13.0,8.0
302,40.0,144.0,86.0,55.0,15.0,40.0,14.0,9.0
303,45.0,153.0,89.0,56.5,18.0,39.0,14.0,9.0
304,48.5,151.5,91.0,56.0,18.0,44.5,15.0,11.5
305,47.0,148.0,88.0,52.0,17.0,42.0,16.0,12.0
306,43.0,147.0,88.0,49.0,16.0,41.0,16.0,13.0
307,43.0,149.0,90.0,50.0,16.0,34.0,15.0,13.0
308,42.0,146.0,88.0,50.0,13.0,32.0,17.0,12.0
309,37.5,148.0,83.0,46.0,12.0,26.0,15.0,11.0
310,37.0,148.0,83.0,45.0,11.0,23.0,15.0,11.0
311,35.0,151.0,76.0,47.0,11.0,21.0,15.0,8.0
312,32.0,138.0,77.0,46.5,10.0,19.5,12.0,7.0
313,28.0,121.0,65.0,46.0,10.0,19.0,10.0,6.0
314,23.0,101.0,58.0,41.0,10.0,18.0,8.0,5.0
315,19.0,84.5,47.5,42.0,8.0,15.0,6.0,4.0
316,17.0,80.0,44.0,41.0,8.0,13.0,6.0,3.0
317,15.0,76.0,42.0,39.0,7.0,12.0,6.0,3.0
318,13.0,71.0,41.0,39.0,5.0,10.0,5.0,3.0
319,13.0,69.0,39.0,41.0,6.0,10.0,5.0,3.0
320,13.0,68.0,38.0,42.0,6.0,10.0,4.0,3.0
321,12.0,66.0,36.0,41.0,6.0,9.0,4.0,3.0
322,11.0,64.0,33.0,39.0,5.0,8.0,4.0,2.0
323,12.0,63.0,33.5,44.5,6.0,9.0,4.0,3.0
324,11.0,65.0,34.0,44.0,6.0,10.0,4.0,3.0
325,11.0,58.0,32.5,40.0,5.0,10.5,3.5,2.0
326,10.0,55.0,30.0,71.5,11.0,13.0,3.0,2.0
327,8.0,46.0,26.5,103.0,15.0,14.0,3.0,2.0
328,7.0,45.0,23.0,57.5,8.0,9.0,3.0,2.0
