,21,22,31,51,52,81,82,91,111,112
0,45.0,49.0,23.0,102.0,89.0,36.0,55.0,27.0,100.0,88.0
1,48.0,50.0,24.0,104.0,94.0,33.0,54.0,28.0,102.0,89.5
2,48.0,51.0,24.0,106.0,92.5,35.0,56.0,27.0,102.0,94.0
3,46.0,49.5,24.0,108.0,94.0,34.0,53.5,29.0,104.5,94.0
4,53.0,53.0,26.0,106.0,97.0,36.0,54.0,31.0,107.0,105.0
5,53.0,56.0,30.0,113.0,106.5,41.0,57.0,32.0,117.5,122.0
6,56.0,62.0,34.0,112.0,102.0,40.0,59.0,31.0,123.0,133.0
7,51.0,54.0,26.0,120.5,111.0,39.0,59.0,32.0,113.0,115.0
8,53.0,57.0,26.0,123.0,121.0,39.0,59.0,31.0,114.0,116.0
9,52.0,54.5,28.0,122.0,116.5,42.5,60.5,31.0,120.0,131.0
10,52.0,55.0,27.0,114.0,104.0,42.0,62.0,31.0,129.0,142.0
11,51.0,55.0,29.0,118.0,110.0,41.0,62.0,33.0,133.0,155.0
12,54.0,59.0,30.0,120.0,107.0,37.0,58.0,28.0,142.0,162.0
13,54.5,57.0,29.5,116.0,106.0,38.0,59.0,29.5,147.0,165.5
14,54.0,59.0,29.0,114.0,105.0,40.0,58.0,29.0,146.0,171.0
15,52.0,55.0,30.0,120.5,116.0,46.0,65.0,32.0,156.0,185.0
16,58.0,63.0,35.0,113.5,107.0,44.0,59.0,30.5,164.0,194.5
17,58.0,59.5,34.0,111.0,98.0,44.5,60.0,31.0,168.5,201.5
18,55.0,55.0,34.0,103.0,87.0,42.0,59.0,25.0,164.0,201.0
19,50.0,55.0,31.0,102.0,85.0,42.0,55.0,25.0,154.0,184.0
20,50.0,52.0,27.0,96.0,76.0,34.0,49.0,21.0,146.0,169.0
21,44.0,46.0,23.0,86.0,66.0,31.0,42.0,17.0,129.0,141.0
22,44.0,45.0,22.0,80.0,57.0,26.0,42.0,16.0,118.0,125.0
23,41.0,39.0,18.0,76.0,53.0,27.0,41.0,17.0,109.0,108.0
24,38.0,40.0,18.0,78.0,55.0,25.0,37.5,15.0,101.0,94.5
25,37.0,38.0,17.0,77.0,53.0,24.0,39.0,15.0,92.0,78.0
26,36.0,34.5,17.0,70.0,47.5,25.5,35.0,15.0,80.0,67.0
27,32.0,33.5,14.0,62.0,40.0,21.0,35.0,12.0,70.0,54.0
28,28.0,29.0,12.0,58.0,33.0,19.0,31.0,12.0,63.0,48.0
29,25.0,28.0,11.0,54.0,29.0,20.0,30.0,10.0,59.0,44.0
30,26.0,26.0,11.0,54.0,29.0,20.0,29.0,10.0,56.0,39.0
31,24.0,26.0,9.0,52.0,30.0,19.0,29.0,10.0,51.0,35.0
32,26.0,23.0,9.0,54.0,30.0,18.0,26.0,10.0,51.0,36.0
33,25.0,25.0,9.0,49.0,25.0,17.0,27.0,9.0,52.0,36.0
34,24.0,23.0,8.0,47.0,24.0,18.0,26.0,9.0,52.0,36.0
35,26.0,23.0,8.0,49.0,26.0,16.0,26.0,9.0,50.0,34.0
36,22.0,20.0,7.0,50.0,29.0,14.0,24.0,8.0,49.0,33.0
37,20.0,18.0,6.0,42.0,22.0,12.0,23.0,7.0,46.0,30.0
38,17.0,16.0,6.0,36.0,16.0,11.0,20.0,6.0,41.0,25.0
39,15.0,17.0,5.0,34.5,13.0,10.0,19.0,5.0,37.5,22.0
40,13.0,13.0,5.0,28.0,10.0,8.0,17.0,4.0,34.0,17.0
41,11.0,13.0,3.0,22.0,7.0,7.0,15.0,3.0,28.0,13.0
42,9.0,10.0,3.0,17.0,5.0,7.0,14.0,3.0,24.0,10.5
43,8.0,10.0,2.0,16.0,4.0,6.0,12.0,3.0,18.0,6.0
