,21,22,81,82,101,102,111
167,41.0,49.0,50.0,24.0,24.0,28.0,11.0
168,47.0,55.0,56.5,28.0,26.0,30.0,14.0
169,56.0,66.0,60.0,31.0,30.0,35.0,16.5
170,63.0,70.0,63.0,31.0,34.0,43.0,21.0
171,73.0,70.0,66.5,34.0,34.0,38.0,26.0
172,69.5,78.0,66.0,35.0,37.0,37.5,28.0
173,67.0,81.0,64.0,34.5,38.0,35.0,24.0
174,49.0,61.0,61.0,34.0,39.0,36.0,25.0
175,48.0,55.0,61.0,31.0,39.0,34.0,23.0
176,41.0,52.0,62.0,33.0,38.0,32.0,23.0
177,38.0,51.0,63.5,31.5,42.0,27.0,23.0
178,36.0,49.0,63.0,31.0,41.0,27.0,25.0
179,35.0,46.0,65.0,33.0,39.0,25.0,23.5
180,32.5,46.0,66.0,32.5,40.0,27.0,26.0
181,34.0,46.0,71.0,34.0,40.0,24.5,26.0
182,32.0,45.0,73.0,35.0,42.0,24.5,27.5
183,32.0,42.0,72.0,37.0,40.0,21.0,27.0
184,32.5,46.0,73.0,39.0,41.0,25.0,29.0
185,34.5,47.5,75.0,39.5,40.0,24.0,31.0
186,34.5,47.0,80.0,41.0,42.0,26.0,33.0
187,34.0,46.0,81.0,43.0,43.0,25.0,33.5
188,34.0,50.0,77.0,42.0,44.0,28.5,31.0
189,37.5,50.0,79.0,44.0,46.0,28.0,33.0
190,35.0,48.0,79.0,43.0,46.0,30.0,37.0
191,37.0,47.0,80.0,44.5,44.0,29.0,33.5
192,36.0,49.0,80.0,43.0,47.0,29.0,34.0
193,35.0,51.0,79.0,44.0,49.0,28.0,35.0
194,37.0,48.0,79.0,44.0,46.0,27.0,35.0
195,33.0,47.0,82.0,46.0,43.0,28.0,38.0
196,34.0,46.0,88.0,49.0,44.0,28.0,34.0
197,39.0,47.5,89.0,48.0,45.0,26.0,36.0
198,36.0,45.0,88.0,50.0,48.0,30.0,38.0
199,35.0,48.0,89.0,53.0,44.0,31.0,40.0
200,32.5,48.0,90.0,51.5,48.0,32.0,43.0
201,33.0,48.0,96.0,56.5,46.5,34.0,46.0
202,32.0,47.0,99.0,59.0,48.0,37.5,49.0
203,31.0,53.5,104.0,60.5,50.0,35.0,50.0
204,30.0,52.0,101.0,61.0,49.0,36.5,53.0
205,29.0,50.0,107.0,59.0,48.0,35.0,54.0
206,28.0,44.5,102.5,60.0,45.0,33.0,57.5
207,28.0,42.0,108.0,64.5,43.5,32.0,55.0
208,28.0,44.0,100.0,61.5,45.5,31.0,55.0
209,28.0,43.0,90.5,55.0,44.5,30.0,57.0
210,25.5,39.0,85.0,48.0,42.0,29.0,55.0
211,27.0,37.0,75.0,41.0,41.0,29.0,52.0
212,26.0,35.0,70.0,37.0,40.0,26.0,49.0
213,26.0,33.0,59.0,30.0,36.0,21.0,42.0
214,25.0,32.0,55.0,26.0,36.0,22.0,39.0
215,26.0,35.0,53.0,27.0,36.0,20.0,38.0
216,26.0,35.0,51.0,24.0,34.0,19.0,30.0
217,24.0,31.0,53.0,24.0,31.0,15.0,29.0
218,24.5,30.0,50.0,23.0,31.0,14.0,27.0
219,25.0,30.0,51.0,27.0,29.0,12.0,22.0
220,22.0,28.5,49.0,26.0,27.0,13.0,23.0
221,19.0,26.0,44.5,24.0,27.0,11.0,20.0
222,17.0,23.0,41.0,22.5,26.0,11.0,18.0
223,17.0,23.0,44.0,22.0,25.0,11.0,18.0
224,15.0,20.0,45.0,23.0,23.0,10.0,18.5
225,17.0,22.0,44.0,22.0,22.5,10.0,18.0
226,17.0,23.0,44.0,23.0,22.0,11.0,19.0
227,17.0,22.0,45.0,21.0,22.0,11.0,18.0
228,15.5,22.5,43.0,21.0,23.0,11.0,17.0
229,13.0,17.5,39.0,20.0,19.0,11.0,14.0
230,14.0,17.0,40.0,22.0,18.0,9.0,12.0
231,13.0,15.0,33.5,19.0,17.0,8.5,11.0
232,9.0,12.0,27.0,16.0,16.0,9.0,11.0
233,9.0,10.0,26.0,15.0,15.0,8.0,10.0
234,6.0,7.0,21.0,12.0,15.0,7.0,8.0
235,5.0,7.0,18.0,13.0,13.0,6.0,6.0
236,5.0,5.0,16.0,11.0,12.0,5.0,5.0
237,3.0,4.0,15.0,10.0,10.0,5.0,4.0
238,3.0,4.0,12.0,9.0,10.0,4.5,3.0
239,3.0,3.0,10.0,8.0,7.5,4.0,2.0
240,2.0,3.0,10.0,8.0,7.0,3.0,2.0
241,2.0,3.0,8.0,7.0,6.0,3.0,2.0
242,2.0,2.0,8.0,6.0,6.0,3.0,2.0
243,2.0,2.0,7.0,6.0,5.0,3.0,1.0
244,1.0,2.0,6.0,5.0,5.0,2.0,1.0
245,1.0,2.0,5.0,4.0,4.0,2.0,1.0
246,2.0,2.0,5.0,4.0,4.0,2.0,1.0
247,1.0,2.0,5.0,4.0,3.0,1.0,1.0
248,1.0,2.0,4.0,4.0,4.0,2.0,1.0
249,1.0,2.0,4.5,4.0,3.0,1.0,1.0
250,2.0,2.0,4.0,3.0,4.0,2.0,1.0
251,2.0,2.0,5.0,4.0,3.0,2.0,1.0
252,2.0,3.0,5.0,4.0,3.0,1.5,1.0
253,3.0,4.0,7.0,4.0,4.0,2.0,1.0
254,4.0,4.5,9.0,5.5,5.5,3.0,1.0
255,6.0,7.0,12.5,7.0,5.0,3.0,1.0
256,9.0,9.0,18.0,11.0,5.0,3.0,2.0
257,12.0,13.0,26.0,14.0,7.0,5.0,2.0
258,14.0,15.0,33.0,20.0,11.0,6.0,3.0
259,21.0,18.5,40.0,20.0,10.0,5.5,6.0
260,27.5,24.0,43.0,21.0,14.0,12.0,8.5
261,34.0,36.0,46.0,22.5,20.0,19.5,10.0
262,43.0,51.0,52.0,25.5,28.0,31.0,11.0
263,43.5,47.0,52.0,26.0,24.0,28.0,10.0
264,47.5,56.0,57.0,28.5,27.0,31.0,13.0
265,58.0,68.5,60.0,31.0,31.5,38.0,16.0
266,61.0,74.0,64.0,34.0,36.5,43.0,23.0
267,73.5,73.5,67.0,34.5,37.5,43.0,26.0
268,78.5,76.5,67.0,35.0,39.5,42.0,28.0
269,75.0,88.0,65.0,36.0,41.0,41.0,23.0
270,55.0,67.5,63.0,38.5,41.5,39.0,26.0
271,54.5,60.5,60.5,34.0,42.0,38.0,22.0
272,48.5,55.0,67.0,39.0,43.0,37.5,24.0
273,42.5,53.0,63.0,36.0,45.0,35.0,26.0
274,37.0,50.0,64.0,34.0,45.0,30.0,26.0
275,35.5,48.0,64.0,36.0,42.5,28.0,25.0
276,33.0,46.0,66.0,34.0,41.0,24.5,27.0
277,32.0,47.0,67.0,35.0,41.0,26.0,27.0
278,32.0,45.5,71.0,36.0,45.0,26.0,30.0
279,30.0,45.0,73.0,37.0,41.0,24.0,28.0
280,31.0,45.0,73.0,39.0,41.0,26.0,27.0
281,31.0,45.0,71.0,40.0,42.0,26.0,27.0
282,31.0,44.0,75.0,41.0,42.0,26.0,30.0
283,31.0,46.0,78.0,42.0,43.0,27.0,31.0
284,31.0,47.0,78.0,44.0,44.0,26.0,32.0
285,33.0,48.0,78.0,46.0,45.0,28.0,33.0
286,34.0,46.0,78.0,45.0,48.0,30.0,32.0
287,33.0,45.5,80.0,45.0,46.0,27.0,32.0
288,31.5,46.5,79.0,46.0,46.0,27.0,33.0
289,33.0,47.0,81.5,46.0,45.0,27.0,32.0
290,34.0,47.0,81.0,45.0,45.0,28.0,34.0
291,34.0,45.0,85.0,48.0,44.0,29.0,37.0
292,35.0,45.0,88.0,52.0,44.0,28.0,36.0
293,36.0,48.5,92.0,55.0,46.0,28.5,37.0
294,36.0,47.0,89.0,54.0,44.0,30.0,37.5
295,35.0,48.5,89.0,52.5,46.0,32.0,39.5
296,34.0,48.0,89.0,53.0,45.0,32.0,41.0
297,32.0,52.0,95.0,60.0,49.0,35.0,46.0
298,30.0,46.0,100.0,61.0,49.0,37.0,49.0
299,30.0,50.0,104.0,61.0,48.0,36.0,49.5
300,28.0,50.0,105.0,63.0,51.0,34.0,50.0
301,27.5,47.0,105.5,61.0,47.5,33.0,53.0
302,27.0,44.0,107.0,65.5,47.0,34.0,57.0
303,26.0,43.0,110.5,70.5,45.5,32.0,57.0
304,27.0,44.0,105.0,67.0,47.0,31.0,56.0
305,26.0,40.5,97.0,62.0,46.5,30.5,59.5
306,24.5,38.0,89.5,56.0,47.0,31.0,56.0
307,28.0,37.0,78.0,49.0,44.0,31.0,53.0
308,27.0,38.0,72.0,41.0,43.0,29.0,50.5
309,29.0,39.0,66.0,35.0,40.0,24.0,46.0
310,26.0,36.0,59.0,31.0,38.5,23.5,40.5
311,30.0,37.0,60.0,31.0,39.0,20.0,40.0
312,28.5,36.0,53.5,27.0,38.0,19.0,32.0
313,30.0,32.0,51.0,26.0,34.0,17.0,29.0
314,24.0,30.0,54.5,26.0,33.5,16.0,27.5
315,24.0,31.5,55.0,28.0,32.0,14.0,26.0
316,21.5,28.0,56.0,29.5,31.0,13.5,23.0
317,20.0,27.0,51.0,25.5,27.0,13.0,22.5
318,19.0,25.0,49.0,26.0,26.5,12.5,20.0
319,17.5,23.0,52.0,27.0,26.0,11.0,21.0
320,17.5,22.0,52.0,27.0,26.0,11.0,22.0
321,17.0,22.0,50.0,25.0,24.5,11.0,19.0
322,16.0,22.0,47.0,24.0,23.0,11.0,21.0
323,17.0,21.5,47.0,23.0,23.0,11.0,19.0
324,15.0,20.0,44.0,23.0,23.0,11.0,17.0
325,14.0,20.0,43.0,23.0,20.0,10.0,15.0
326,13.0,17.0,42.0,23.0,20.0,10.0,14.0
327,11.0,14.0,36.0,21.0,19.0,9.5,14.0
328,10.0,11.0,32.0,18.0,16.0,9.5,14.0
329,9.0,11.0,29.0,17.0,18.0,10.0,13.0
330,7.0,8.0,25.0,14.0,16.0,8.0,10.0
331,5.0,7.0,21.0,14.0,14.5,7.0,7.5
332,5.0,6.0,18.0,12.0,14.0,7.0,5.0
333,5.0,5.0,16.0,10.0,11.0,6.0,4.0
334,4.0,4.0,13.0,10.0,11.0,4.0,3.0
335,4.0,4.0,12.0,8.0,9.0,4.0,3.0
336,3.0,3.0,9.5,8.0,8.0,3.0,2.0
337,2.0,3.0,9.0,7.0,7.0,4.0,2.5
338,3.0,3.0,8.0,6.0,6.0,2.0,2.0
339,2.0,2.0,7.5,6.0,6.0,3.0,1.0
340,2.0,2.0,7.0,6.0,5.0,2.0,1.0
341,2.0,2.5,7.0,6.0,4.5,2.0,1.0
342,3.0,3.0,6.0,5.0,4.0,2.0,1.0
343,2.0,2.0,6.0,5.0,4.0,2.0,1.0
344,2.0,2.0,5.5,5.0,4.0,2.0,1.0
345,2.0,3.0,5.0,4.0,4.0,2.0,1.0
346,2.0,2.0,5.0,4.0,4.0,3.0,1.0
347,2.0,3.0,6.5,5.0,4.0,2.0,1.0
348,3.0,4.0,5.0,4.0,4.0,2.0,1.0
349,3.0,4.0,7.0,5.0,4.0,3.0,1.0
350,4.0,5.0,10.0,6.0,7.0,3.0,1.0
351,6.0,7.0,12.0,8.0,6.0,3.0,2.0
352,8.0,9.0,17.0,10.0,7.0,3.0,2.0
353,12.0,13.0,26.0,14.0,8.0,5.0,2.0
354,13.0,15.0,33.0,19.0,10.0,6.0,4.0
355,17.0,17.0,39.0,18.0,10.0,5.0,5.0
356,23.0,21.0,40.0,20.0,14.0,10.0,7.0
357,28.0,34.0,45.0,21.0,19.0,17.0,8.0
358,35.0,48.0,48.0,23.0,25.0,26.0,11.0
359,34.0,41.0,48.0,23.0,22.0,25.0,8.0
360,38.0,48.0,54.0,26.0,25.0,27.0,11.0
361,50.0,59.0,57.0,28.0,29.0,34.0,16.0
362,52.0,63.0,58.0,30.0,34.0,39.0,22.0
363,66.0,63.0,66.0,32.0,33.0,34.0,27.0
364,69.0,68.0,68.0,33.0,39.0,37.0,30.0
365,67.0,75.0,64.0,34.0,38.0,35.0,24.0
366,49.0,62.0,63.0,37.0,39.0,34.0,26.0
367,49.0,55.0,59.0,31.0,38.0,32.0,24.0
368,41.0,49.0,65.0,36.0,39.0,30.0,28.0
369,40.0,50.0,64.0,33.0,42.0,28.0,25.5
370,40.0,52.0,66.0,33.0,43.0,27.5,26.0
371,37.0,47.5,68.0,36.0,41.0,26.5,26.0
372,35.5,47.5,70.0,36.0,41.5,25.5,28.0
373,35.5,51.0,71.0,35.5,42.0,27.0,26.0
374,35.0,49.0,74.0,40.0,45.5,27.0,31.0
375,35.0,45.0,75.0,40.0,43.0,26.0,30.0
376,33.0,46.0,76.0,42.5,43.0,28.0,32.0
377,36.0,51.0,79.0,41.0,43.0,26.0,30.0
378,36.0,49.0,80.0,43.0,44.0,28.0,32.0
379,36.0,48.5,80.0,46.0,44.5,29.5,34.0
380,37.0,50.0,83.0,47.0,48.0,30.0,34.0
381,37.0,49.0,84.0,46.0,50.0,30.0,37.0
382,39.0,50.0,84.0,47.0,50.0,31.0,38.0
383,38.0,48.0,84.0,48.5,46.5,28.0,35.0
384,36.0,51.0,85.0,48.0,48.0,30.0,36.0
385,39.0,49.5,85.5,49.0,49.0,31.0,36.0
386,38.0,47.0,85.0,47.0,49.0,30.0,38.0
387,37.0,50.0,89.0,51.5,45.0,31.0,43.0
388,38.0,50.0,92.0,53.0,48.0,30.0,41.0
389,43.0,53.0,93.0,55.0,48.0,30.0,40.0
390,41.0,51.0,94.0,57.0,49.0,32.0,43.0
391,36.0,50.0,93.0,59.0,47.0,32.0,45.0
392,40.0,50.0,94.0,58.0,49.0,34.0,45.0
393,37.0,52.5,93.0,58.0,51.0,36.5,49.0
394,33.0,51.0,96.0,59.5,52.0,37.0,51.0
395,35.0,53.0,101.0,60.5,48.0,34.5,51.0
396,34.0,50.0,98.0,59.0,50.0,37.0,53.5
397,32.5,49.0,99.5,61.0,46.5,32.0,51.0
398,32.0,46.0,103.5,61.0,44.0,31.0,52.0
399,33.0,47.0,107.0,61.0,44.0,30.0,51.0
400,32.0,44.0,100.0,56.0,45.0,29.0,55.0
401,33.0,43.5,92.0,52.0,44.0,30.5,57.5
402,30.0,41.0,84.0,46.0,41.5,28.5,58.0
403,30.0,40.0,77.0,44.5,41.0,27.5,51.0
404,31.0,39.0,71.0,41.0,40.0,27.5,51.0
405,30.0,38.0,64.0,34.0,39.0,23.0,40.0
406,28.0,36.0,57.0,31.0,37.0,23.0,35.0
407,29.0,34.0,58.0,30.0,37.0,23.0,33.0
408,28.0,34.0,56.0,29.0,36.0,20.0,30.0
409,25.0,31.0,50.0,27.0,34.0,17.0,27.0
410,24.0,27.0,49.0,26.0,32.0,15.0,25.0
411,24.0,30.0,48.0,27.0,32.0,15.0,22.0
412,22.0,27.0,48.0,24.0,30.0,13.0,22.0
413,19.0,25.0,44.0,25.0,28.0,13.0,23.0
414,19.0,25.0,44.0,23.0,28.0,13.0,20.0
415,17.0,22.5,43.0,24.0,27.0,12.0,18.0
416,16.0,22.0,44.0,24.0,28.0,12.0,19.0
417,16.0,22.0,43.0,23.0,28.0,11.0,17.0
418,16.0,21.5,40.0,22.0,26.5,12.0,17.0
419,17.0,22.0,45.0,24.0,26.0,11.5,17.0
420,16.0,22.0,45.0,25.0,26.0,11.0,15.0
421,15.0,21.0,40.5,23.0,25.0,11.0,17.0
422,16.0,19.0,43.0,23.0,23.5,10.0,15.0
423,13.5,18.0,43.0,23.0,23.5,11.0,14.0
424,14.0,17.0,41.0,23.0,23.5,10.0,14.0
425,12.0,15.0,38.0,21.0,21.5,10.0,13.0
426,11.0,14.0,33.0,20.0,20.0,10.0,13.0
427,10.0,11.0,33.0,19.0,21.0,8.0,11.0
428,8.0,11.0,29.0,17.5,17.0,7.5,9.0
429,9.0,10.0,28.0,17.0,18.0,7.0,7.0
430,8.0,9.0,24.0,15.0,16.0,7.0,7.0
431,7.0,8.0,21.0,16.0,15.0,5.0,5.0
432,6.0,7.0,20.0,14.0,14.0,5.0,5.0
433,5.0,7.0,19.0,12.5,12.0,4.0,4.0
434,4.0,5.0,15.5,12.0,11.0,4.0,3.0
435,4.0,5.0,15.0,11.0,10.5,4.0,3.0
436,5.0,6.0,14.0,12.0,9.0,3.5,3.0
437,4.0,4.0,13.0,10.5,9.0,4.0,2.0
438,3.0,4.0,13.0,10.0,8.0,3.0,2.0
439,4.0,4.0,10.0,7.0,6.0,3.0,2.0
440,3.0,3.0,9.0,8.0,6.0,2.0,2.0
441,3.0,3.0,9.0,6.0,6.0,3.0,1.0
442,3.0,3.0,7.0,6.0,6.0,3.0,1.0
443,3.0,3.0,6.0,5.0,6.0,3.0,1.0
444,3.0,4.0,8.0,5.0,6.0,2.0,1.0
445,3.0,4.0,7.0,5.0,6.0,3.0,1.0
446,3.0,4.0,9.0,6.0,6.0,3.0,1.0
447,4.0,4.0,9.0,6.0,5.0,3.0,2.0
448,4.0,5.0,10.0,7.0,6.0,3.0,2.0
449,6.0,7.0,12.0,8.0,6.0,3.0,2.0
450,5.0,5.0,13.0,8.0,6.0,4.0,2.0
451,5.0,6.0,16.0,9.0,7.0,3.0,2.0
452,7.0,8.0,15.0,9.0,8.0,3.0,2.0
453,7.0,10.0,17.0,10.0,10.0,5.0,3.0
454,9.0,11.0,16.0,10.0,10.0,6.0,4.0
455,9.0,11.0,18.0,9.0,8.0,4.0,4.0
456,10.0,13.0,17.0,10.0,10.0,5.0,3.0
457,16.0,22.0,22.0,11.0,11.0,6.0,5.0
458,20.0,29.0,28.0,15.0,13.0,7.0,8.0
459,21.0,28.0,32.0,17.0,13.0,6.0,6.0
460,23.0,29.0,35.0,18.0,17.0,7.0,9.0
461,25.0,34.0,39.0,20.0,19.0,10.0,10.0
462,27.0,36.0,43.0,22.0,25.0,12.0,14.0
463,27.0,30.0,41.0,18.0,20.0,10.0,16.0
464,31.0,32.0,45.0,20.0,23.0,12.0,20.0
