,11,21,31,51,52,53,61,81,82,91,111,112,113,121
187,44.0,48.0,60.0,72.0,77.5,52.0,26.0,13.0,15.0,17.5,37.0,67.0,57.5,39.0
188,44.0,53.0,59.0,77.0,77.0,56.0,29.0,13.0,15.0,17.0,38.0,67.0,57.0,38.0
189,49.0,53.0,59.0,79.0,84.0,57.0,32.0,14.0,15.0,18.5,39.5,70.0,58.0,36.5
190,46.0,53.0,60.0,78.0,83.0,57.5,32.0,13.0,15.0,17.0,40.0,72.0,63.5,39.0
191,47.0,52.0,61.0,78.0,83.0,58.0,33.0,13.0,15.0,18.0,37.0,70.0,60.0,38.0
192,48.0,52.0,64.0,78.0,82.0,56.0,31.0,13.0,14.0,18.0,38.0,69.0,60.0,41.0
193,49.0,53.0,63.0,77.0,82.0,57.0,33.0,13.0,15.0,18.0,41.0,72.0,64.0,40.0
194,45.5,52.0,64.0,77.0,82.0,59.0,31.0,13.0,16.0,19.0,40.0,70.0,62.0,39.0
195,46.0,52.0,61.5,78.0,83.5,59.0,31.0,13.5,16.0,19.0,38.0,69.0,60.5,40.5
196,45.0,52.0,64.5,80.0,84.0,60.0,32.0,13.5,15.0,19.0,40.0,75.0,67.5,42.0
197,50.5,54.0,66.0,81.0,85.5,63.0,34.0,12.0,15.5,18.0,40.0,75.0,68.5,42.0
198,48.5,54.0,63.0,80.0,85.0,66.0,33.0,13.0,16.0,20.0,43.0,75.0,68.5,45.0
199,48.0,51.0,66.0,80.0,86.0,63.0,35.0,12.0,16.0,19.0,46.0,81.5,78.5,47.0
200,48.0,53.0,66.0,82.0,89.0,70.0,35.0,12.0,16.0,19.0,45.0,82.5,82.0,52.0
201,47.0,53.0,64.0,84.0,93.0,74.0,34.0,10.0,17.0,21.0,50.0,92.0,91.0,54.0
202,45.0,53.0,65.5,84.0,93.5,72.0,33.0,11.5,17.0,20.5,54.0,99.5,105.0,59.0
203,47.0,53.0,63.0,85.0,96.0,70.0,35.0,10.0,19.0,19.5,59.0,119.0,121.0,67.0
204,43.0,52.5,61.0,84.0,91.0,68.0,35.0,6.0,18.0,19.0,60.5,118.0,126.0,69.5
205,45.0,55.0,62.0,86.0,94.0,67.0,37.0,6.0,19.0,19.0,60.0,125.0,131.0,71.0
206,43.0,55.0,63.0,79.0,88.0,62.0,37.0,7.0,20.0,18.0,56.0,123.0,128.0,65.0
207,45.0,57.5,64.0,81.0,86.0,60.0,36.0,7.0,20.0,19.0,60.0,130.0,138.0,72.0
208,46.0,59.0,63.0,78.0,87.0,60.0,35.0,5.0,20.0,19.0,59.0,129.0,139.0,74.0
209,46.0,59.0,65.0,77.0,78.0,56.0,33.0,5.0,19.0,19.0,60.0,122.0,130.0,68.0
210,45.0,63.0,64.0,73.0,75.5,52.0,32.0,7.0,18.5,17.0,55.0,106.0,112.5,62.0
211,48.5,62.0,70.0,74.0,72.0,49.0,31.0,9.0,18.0,17.0,51.0,98.0,96.0,56.5
