,11,12,21,31,51,52,81,82,91,92,111,121,122
0,37.5,10.5,37.0,25.0,27.0,4.5,15.0,15.0,10.0,2.0,21.5,28.5,19.5
1,41.0,10.0,37.0,24.0,29.0,5.0,17.0,15.0,11.0,2.0,22.0,30.0,19.0
2,39.0,11.0,36.0,27.0,29.0,6.0,17.0,17.0,12.0,2.0,22.0,29.0,21.0
3,40.0,12.0,35.0,28.0,32.0,7.0,18.0,17.0,11.0,2.0,21.0,26.0,20.0
4,37.0,12.0,33.0,32.0,32.5,6.0,18.0,19.0,10.0,2.0,20.0,31.5,22.0
5,40.5,12.5,30.5,27.0,35.0,6.0,19.0,20.5,11.0,2.0,21.0,31.5,28.5
6,41.0,14.0,31.0,27.0,34.0,6.0,18.0,18.0,11.0,2.0,22.0,37.0,30.0
7,35.0,12.0,31.0,32.0,38.0,8.0,17.0,20.0,10.0,2.0,29.0,34.0,31.0
8,47.5,15.0,29.0,26.0,37.0,7.0,18.5,19.0,10.0,2.0,25.5,37.0,28.0
9,39.0,11.5,29.0,26.0,36.0,7.0,17.0,18.5,10.0,2.0,21.0,32.0,26.0
10,42.0,12.0,25.0,25.0,34.0,6.0,17.0,17.0,10.0,2.0,21.0,39.0,31.0
11,39.0,11.0,26.0,24.0,33.0,8.0,17.0,18.0,10.0,2.0,21.0,37.0,32.0
12,39.0,12.0,25.0,24.0,34.0,7.0,16.0,15.0,10.0,2.0,20.0,38.0,29.0
13,45.0,14.0,27.0,23.0,31.0,7.0,16.0,17.0,9.0,2.0,24.0,34.0,28.0
14,44.5,14.5,24.0,27.0,29.5,7.0,14.0,15.0,9.0,2.0,23.0,35.0,26.0
15,41.0,11.0,23.0,22.0,28.0,5.0,15.0,15.0,9.0,2.0,20.0,33.0,27.0
16,45.0,14.0,22.0,25.0,23.0,5.0,14.0,14.0,10.0,2.0,23.0,36.0,31.0
17,40.0,14.0,23.5,23.0,21.0,3.5,12.0,13.0,9.0,1.0,21.0,35.0,23.0
18,44.0,15.0,22.0,24.0,23.5,5.0,10.5,11.0,10.0,1.0,22.5,32.5,26.0
19,38.0,12.0,23.0,19.0,19.5,4.0,11.0,12.5,10.0,2.0,21.5,28.5,19.0
20,40.5,13.5,22.0,20.0,21.0,5.0,9.5,10.0,9.0,1.0,21.0,26.5,19.0
21,37.5,11.0,22.5,18.0,19.0,3.0,9.0,9.0,8.0,1.0,18.0,22.0,13.0
22,33.0,8.0,23.0,19.0,22.0,4.0,9.0,10.0,8.0,1.0,16.0,21.0,12.0
23,28.0,7.0,20.0,17.0,20.0,3.0,9.0,9.0,7.0,1.0,13.0,19.0,9.0
24,27.0,7.0,20.0,17.0,17.0,2.0,10.0,9.0,6.0,0.0,12.0,19.0,9.0
25,22.5,6.0,18.5,14.0,14.5,2.0,9.5,10.0,7.0,1.0,11.0,18.0,7.5
