,21,31,32,41,42,51,52,53,54,55,56,61,71,81,82,111,112,121
136,17.0,26.0,15.0,60.0,27.0,51.0,31.0,40.0,20.0,60.0,24.0,7.0,16.0,15.0,2.0,22.0,21.0,7.0
137,14.0,21.0,12.0,49.0,22.0,43.0,26.0,39.0,18.0,51.0,21.0,7.0,14.0,15.0,2.0,21.0,18.0,7.0
138,13.0,18.0,10.0,43.0,18.0,38.0,23.0,32.0,15.0,45.0,18.0,6.0,12.0,13.0,1.0,16.0,14.0,6.0
139,10.0,15.0,8.0,37.0,15.0,32.0,19.0,27.0,12.0,38.0,14.0,4.0,12.0,12.0,2.0,15.0,12.0,5.0
140,9.0,13.0,7.0,31.0,13.0,28.0,17.0,25.0,12.0,34.0,13.0,4.0,10.0,11.0,1.0,13.0,10.0,5.0
141,8.0,13.0,7.0,26.0,10.0,23.0,14.5,20.0,9.0,29.0,10.0,3.0,8.0,9.0,1.0,11.0,9.0,4.0
142,7.0,11.0,6.0,23.5,8.0,21.0,13.0,17.5,8.0,25.0,9.0,2.0,6.0,7.0,1.0,10.0,8.0,3.0
143,6.0,10.0,6.0,21.0,7.0,19.0,10.0,16.5,7.0,22.0,7.5,2.0,6.0,7.0,1.0,8.0,7.5,3.0
144,5.0,8.0,5.0,20.0,6.0,16.0,10.0,14.0,7.0,20.0,7.0,2.0,5.0,7.0,0.0,8.0,7.0,2.0
145,5.0,8.0,4.0,17.0,5.0,15.0,10.0,12.0,6.0,19.0,6.0,2.0,5.0,6.0,0.0,7.0,6.0,3.0
146,5.0,7.0,4.0,17.0,5.0,14.0,9.0,14.0,5.0,18.0,5.0,1.0,5.0,5.0,1.0,6.0,6.0,2.0
147,4.0,7.0,3.0,15.0,5.0,14.0,8.0,13.0,5.0,17.0,5.0,1.0,4.0,5.0,0.0,6.0,6.0,2.0
148,3.0,6.0,2.0,12.0,4.0,10.0,6.0,10.0,4.0,13.0,4.0,1.0,3.0,4.0,0.0,5.0,5.0,1.0
149,3.0,5.0,2.0,10.0,2.0,9.0,6.0,8.0,4.0,12.0,4.0,1.0,2.0,3.0,0.0,5.0,4.0,1.0
150,3.0,5.0,2.0,10.0,3.0,8.0,5.0,8.0,3.0,10.0,3.0,1.0,2.0,3.0,0.0,4.0,3.0,1.0
151,2.0,4.0,1.0,8.0,3.0,8.0,5.0,7.5,3.0,10.0,3.0,1.0,2.0,3.0,0.0,3.0,3.0,1.0
152,2.0,3.0,2.0,8.0,3.0,7.0,5.0,6.0,4.0,9.0,4.0,1.0,2.0,3.0,0.0,3.0,3.0,1.0
153,2.0,3.0,1.0,8.0,3.0,6.0,5.0,7.0,3.0,9.0,3.0,1.0,2.0,2.0,0.0,3.0,3.0,1.0
154,2.0,4.0,2.0,11.0,3.0,9.0,6.0,8.0,4.0,11.0,4.0,1.0,2.0,3.0,0.0,3.0,2.0,1.0
155,3.0,4.0,2.0,13.0,3.0,10.0,7.0,10.0,4.0,14.0,4.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0
156,3.0,6.0,4.0,17.0,6.0,15.0,9.0,14.0,5.0,19.0,6.0,2.0,2.0,2.0,0.0,3.0,3.0,1.0
157,5.0,8.0,5.0,23.0,8.0,20.0,12.0,19.0,7.0,26.0,8.0,2.0,2.0,3.0,0.0,4.0,3.0,1.0
158,6.0,15.0,8.0,33.0,12.0,32.0,16.0,22.0,8.0,36.0,10.0,2.0,2.0,4.0,0.0,6.0,5.0,1.0
159,8.0,24.0,17.0,58.0,22.0,53.0,27.0,33.0,14.0,59.0,17.0,4.0,4.0,6.0,0.0,9.0,8.0,3.0
160,9.0,27.0,28.0,81.0,31.0,71.0,41.0,44.5,22.0,74.5,24.5,5.0,6.0,8.0,1.0,10.0,14.0,2.0
161,13.0,29.0,25.0,95.0,40.0,79.0,47.0,52.0,30.0,82.0,33.0,6.0,6.0,9.0,1.0,13.0,12.0,2.0
162,17.0,30.0,22.0,109.0,51.0,93.0,60.0,55.0,40.0,96.0,44.0,8.0,5.0,13.0,1.0,15.0,14.0,4.0
163,20.0,39.0,34.0,124.5,66.5,104.5,66.0,62.5,55.0,101.5,55.5,14.0,6.0,14.0,1.0,16.0,17.0,3.0
164,20.0,39.0,52.0,124.5,71.5,109.5,73.0,69.0,67.0,102.0,69.0,21.0,9.0,11.0,1.0,22.0,24.0,4.0
