,22,51,52,82,111,112
536,10.0,2.0,0.0,18.0,5.0,2.0
537,9.0,2.0,0.0,12.0,5.0,2.0
538,9.0,2.0,0.0,11.0,5.0,2.0
539,8.5,2.0,0.0,11.0,4.0,2.0
540,7.0,1.5,0.0,11.0,3.0,1.0
541,8.0,1.0,0.0,8.0,3.0,1.0
542,8.0,2.0,0.0,8.0,3.0,1.0
543,7.0,2.0,0.0,7.0,3.0,1.0
544,6.0,2.0,0.0,7.0,3.0,1.0
545,7.0,2.0,0.0,6.0,3.0,1.0
546,8.0,3.0,0.0,5.0,2.0,1.0
547,6.5,3.0,0.0,5.0,3.0,1.0
548,7.0,3.0,0.0,5.0,4.0,1.0
549,11.0,4.0,0.0,6.0,5.5,1.0
550,15.0,5.0,0.0,8.0,7.0,2.0
551,11.0,6.0,0.0,9.0,5.5,1.0
552,11.0,5.0,0.0,8.0,6.0,2.0
553,11.0,6.0,0.0,8.5,5.0,1.0
554,14.0,6.5,0.0,10.0,6.0,2.0
555,13.0,8.0,1.0,13.0,6.0,2.0
556,16.0,9.0,1.0,14.5,7.5,3.0
557,21.0,10.0,1.0,15.0,9.0,4.0
558,25.0,12.5,1.5,20.0,11.0,4.0
559,23.5,13.0,2.0,22.0,12.0,5.0
560,31.0,16.0,2.0,28.0,16.0,7.0
561,40.0,20.0,4.0,41.0,18.0,8.0
562,45.5,23.0,5.0,44.5,23.5,13.0
563,41.0,21.0,4.0,45.0,24.0,11.0
564,51.0,22.0,5.0,46.0,26.0,13.0
565,53.0,22.0,5.5,51.5,26.5,15.0
566,61.5,24.0,6.0,58.0,31.0,18.0
567,61.0,23.0,6.0,62.0,32.0,18.0
568,59.0,23.0,6.0,60.0,34.0,19.0
569,70.0,25.0,7.0,66.0,37.0,24.0
570,76.0,26.0,7.0,72.0,41.5,28.0
571,71.5,27.0,8.0,77.5,42.0,28.0
572,77.0,27.0,7.5,79.5,42.5,27.0
573,80.0,29.0,8.0,83.0,43.0,28.0
574,84.0,29.0,9.0,89.0,45.0,28.5
575,85.5,28.0,8.0,87.0,46.5,30.0
576,89.5,29.5,9.0,85.0,47.0,32.0
577,90.5,31.0,10.5,88.0,46.0,30.0
578,94.0,31.0,10.0,88.0,47.0,32.0
579,92.0,29.0,9.0,94.0,47.0,32.0
580,98.0,28.0,9.0,93.0,47.0,32.0
581,92.0,28.5,9.0,91.0,48.0,32.0
582,95.5,27.5,8.0,96.0,48.0,35.5
583,93.0,26.0,8.5,99.5,46.0,34.5
584,94.0,27.0,8.0,102.0,47.0,36.0
585,89.0,27.0,8.0,101.0,49.0,36.0
586,91.5,26.5,8.0,103.5,49.0,36.0
587,87.0,26.0,7.5,106.0,48.0,36.5
588,90.0,26.0,8.0,100.5,48.0,34.0
589,90.0,26.0,7.5,102.0,47.0,34.0
590,87.0,25.0,7.0,102.0,48.0,35.0
591,85.0,24.0,8.0,105.0,47.0,34.0
592,86.0,24.0,7.0,103.0,47.0,33.5
593,79.0,23.0,7.0,91.5,46.0,34.0
594,79.0,22.0,6.0,86.0,45.0,32.5
595,76.0,22.0,5.0,86.0,42.0,29.0
596,74.0,19.0,5.0,81.0,40.0,29.0
597,69.0,19.0,5.0,76.0,37.0,26.0
598,62.0,19.0,4.0,72.5,35.0,22.0
599,57.5,18.0,4.0,69.0,32.0,20.5
600,58.5,18.0,3.5,68.0,32.0,20.0
601,56.5,18.0,4.0,61.0,31.5,19.5
602,54.0,17.0,4.0,64.5,32.0,19.0
603,52.0,17.0,3.0,63.0,32.0,20.0
604,50.0,16.0,3.5,58.5,32.0,18.0
605,49.0,16.0,3.0,58.0,30.0,19.0
606,46.0,15.0,3.0,55.0,30.0,16.5
607,42.0,13.5,2.5,56.0,28.5,15.0
608,40.0,12.5,2.0,52.5,28.0,15.0
609,39.0,12.0,2.5,47.0,27.0,14.0
610,35.0,11.0,2.0,43.5,25.0,12.0
611,35.0,10.0,2.0,44.0,23.0,12.0
612,36.0,12.0,2.0,49.0,23.0,10.0
613,28.5,9.0,1.0,38.0,21.0,9.5
614,29.0,8.0,1.0,38.0,19.0,8.0
615,25.0,6.0,1.0,34.0,17.0,7.0
616,22.0,5.0,0.5,26.0,13.0,5.5
617,18.0,4.0,0.0,24.0,12.0,5.0
618,16.5,4.0,0.0,22.0,10.0,4.0
619,16.0,4.0,0.0,21.0,10.0,4.0
620,13.0,3.0,0.0,19.0,7.0,3.0
621,12.0,2.0,0.0,16.0,6.0,2.0
622,11.0,2.0,0.0,14.0,5.0,2.0
623,9.5,2.0,0.0,11.0,4.0,2.0
624,8.0,2.0,0.0,10.0,3.0,2.0
625,7.0,1.5,0.0,9.0,3.0,1.0
626,7.0,1.0,0.0,9.0,2.0,1.0
627,6.0,1.0,0.0,7.0,2.0,1.0
628,5.0,1.0,0.0,6.0,1.0,0.0
629,4.0,1.0,0.0,6.0,2.0,0.0
630,3.0,1.0,0.0,5.0,1.0,0.0
631,3.0,1.0,0.0,6.0,1.0,0.0
632,3.0,1.0,0.0,6.0,1.0,0.0
633,2.0,0.0,0.0,3.5,1.0,0.0
634,3.0,1.0,0.0,4.0,1.0,0.0
635,2.0,1.0,0.0,3.0,1.0,0.0
636,3.0,1.0,0.0,2.0,1.0,0.0
637,4.0,1.0,0.0,4.0,1.0,0.0
638,6.0,2.0,0.0,4.0,2.0,0.0
639,7.0,2.0,0.0,4.0,2.0,1.0
640,7.5,4.0,1.0,6.0,2.0,1.0
641,9.0,7.5,1.0,8.0,3.0,1.0
642,13.0,12.0,1.0,12.0,4.0,1.0
643,12.0,12.0,1.0,13.0,6.5,3.0
644,23.0,21.0,3.0,15.0,10.0,3.0
645,37.0,32.0,7.0,26.0,15.0,6.0
646,44.0,40.0,11.0,36.0,20.0,9.0
647,44.0,44.0,14.0,42.0,19.0,8.5
648,56.0,49.5,20.5,53.0,25.0,14.5
649,67.0,58.0,31.0,70.0,31.0,18.0
650,93.0,64.0,42.0,87.0,33.0,24.0
651,102.5,62.0,48.0,92.0,33.0,25.0
652,120.0,60.0,49.0,105.0,40.0,33.0
653,103.0,63.0,56.0,124.0,36.0,32.0
654,108.0,67.0,61.0,115.0,38.0,30.0
655,87.0,58.0,37.0,103.0,37.0,28.0
656,84.0,46.0,22.0,92.0,38.0,27.0
657,78.0,38.0,17.0,89.0,38.0,27.0
658,81.0,35.0,14.0,91.0,41.0,29.0
659,74.0,31.0,11.0,85.0,39.0,28.0
660,74.0,28.0,9.0,85.0,37.0,27.0
661,77.0,31.0,10.0,90.0,39.0,29.0
662,78.0,30.0,10.0,92.0,42.0,30.0
663,80.0,30.0,9.0,83.0,41.0,29.0
664,75.0,27.0,9.0,83.0,40.0,29.0
665,84.5,29.0,9.0,87.5,41.0,29.0
666,85.0,30.0,9.0,91.0,44.0,33.0
667,84.0,30.0,10.0,89.5,45.0,33.0
668,83.5,32.0,10.0,92.0,47.5,35.5
669,86.0,30.0,10.0,95.5,47.0,35.0
670,86.0,29.0,10.0,99.0,47.0,36.0
671,85.0,32.0,10.0,101.0,48.0,36.0
