,21,22,41,51,52,61,81,111,112,121
0,54.0,62.0,4.0,67.0,43.0,35.0,47.0,68.0,33.0,47.0
1,56.0,61.0,5.0,67.0,43.0,35.0,45.0,67.0,35.0,47.0
2,58.5,58.5,6.0,66.5,42.0,35.0,50.5,69.5,36.0,49.0
3,52.0,61.0,5.0,67.0,38.0,32.0,51.0,75.0,38.0,48.0
4,56.0,67.0,6.0,67.5,41.5,33.0,52.5,79.0,43.0,49.0
5,58.0,75.0,7.0,68.0,45.0,37.0,57.0,88.0,52.0,51.0
6,59.0,84.5,8.0,73.5,47.0,45.0,67.5,84.5,53.5,61.0
7,60.0,73.0,10.0,75.0,48.0,40.0,76.0,80.0,48.0,61.0
8,56.0,64.0,7.0,79.0,53.0,42.0,76.0,81.0,52.0,65.0
9,58.0,65.0,7.0,73.0,48.0,37.0,65.0,84.0,51.0,65.0
10,60.0,64.0,7.0,73.0,46.0,36.0,60.0,91.0,54.0,72.0
11,59.0,63.0,6.0,66.0,46.0,37.0,55.0,94.0,59.0,76.0
12,59.0,63.0,7.0,70.0,47.0,40.0,61.0,99.0,62.0,84.0
13,58.0,62.0,5.0,69.0,45.0,36.0,63.0,103.0,62.0,83.0
14,58.0,66.0,6.0,74.0,50.0,38.0,59.0,102.0,63.0,85.0
15,60.0,66.0,7.0,74.0,51.0,35.0,60.0,110.0,70.0,87.0
16,61.0,65.0,7.0,70.0,47.0,43.0,61.0,124.0,80.0,96.0
17,52.5,60.5,5.0,68.0,44.0,42.0,56.0,118.5,79.5,93.0
18,48.0,58.0,5.0,67.0,43.0,38.0,51.0,114.0,77.0,96.0
19,47.0,58.0,6.0,64.0,40.0,31.0,46.0,99.5,69.0,85.0
20,44.0,51.0,5.0,60.0,36.0,30.5,41.0,91.0,58.0,75.0
21,40.0,51.0,5.0,51.0,28.0,25.0,38.0,76.0,44.0,62.0
22,39.0,49.0,4.0,51.0,25.0,25.0,38.0,69.5,39.0,56.0
23,40.0,50.0,4.0,44.0,23.0,21.0,37.0,60.0,31.0,51.0
24,43.0,52.0,4.0,47.0,26.0,22.0,38.0,56.0,26.0,42.0
25,38.5,44.0,3.0,49.0,24.0,21.0,34.0,50.5,22.5,40.0
26,33.0,42.0,3.0,40.5,21.0,20.0,33.0,49.5,21.0,41.0
27,27.0,35.0,4.0,38.0,17.0,17.0,30.0,45.0,17.0,34.0
28,25.0,32.0,3.0,35.0,14.0,14.0,28.0,42.0,15.0,32.0
29,22.0,31.5,3.0,34.0,13.0,14.0,26.5,35.5,11.0,31.0
30,21.0,27.0,3.0,32.5,12.0,14.0,26.0,34.0,10.0,33.0
31,21.0,25.0,3.0,28.0,10.0,12.0,25.0,32.0,9.0,30.0
32,21.0,23.0,3.0,28.0,10.0,11.0,28.0,31.0,8.0,27.0
33,19.0,21.0,1.0,25.0,8.0,9.0,22.0,32.0,10.0,27.0
34,15.5,20.0,2.0,23.0,6.0,8.0,22.0,32.0,9.0,26.0
35,16.0,19.0,1.0,22.0,6.0,8.0,24.0,32.5,8.0,27.0
36,15.0,18.0,1.0,25.0,8.0,9.0,22.0,36.0,9.0,27.0
37,14.0,17.0,1.0,19.0,5.0,7.0,17.0,31.0,7.0,23.0
38,11.0,15.0,1.0,17.0,3.0,6.0,16.0,24.0,6.0,21.0
39,10.0,13.0,1.0,16.0,3.0,6.0,16.0,20.0,4.0,21.0
40,9.0,11.0,0.0,11.0,2.0,4.0,13.0,18.0,3.0,17.0
41,7.0,9.0,0.0,8.0,1.0,2.0,10.0,13.5,2.0,15.0
42,5.0,7.0,0.0,6.0,1.0,1.0,9.0,12.0,2.0,11.0
43,4.0,7.0,0.0,5.0,0.0,1.0,9.0,8.0,1.0,10.0
44,3.0,6.0,0.0,3.0,0.0,1.0,6.0,6.5,1.0,8.0
45,3.0,4.0,0.0,3.0,0.0,1.0,5.0,4.5,1.0,5.5
46,2.0,4.0,0.0,2.0,0.0,0.0,3.0,4.0,1.0,4.0
47,2.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,4.0
48,1.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0
49,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0
50,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0
51,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0
52,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0
53,1.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
54,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
55,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
56,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
57,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0
58,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.5,0.0,1.0
59,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
60,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
61,3.0,2.5,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0
62,5.0,4.0,0.0,4.0,0.0,1.0,2.0,1.5,0.0,1.0
63,6.0,4.0,0.0,5.0,0.0,1.0,4.0,2.0,0.0,1.0
64,7.0,5.0,0.0,8.0,0.5,1.0,3.0,2.0,0.0,2.0
65,12.0,7.0,0.0,12.0,2.0,1.0,5.0,5.0,1.0,2.0
66,18.0,11.0,0.0,18.0,3.0,3.0,7.0,6.0,1.0,4.0
67,27.0,13.0,0.0,26.0,11.0,5.0,9.5,8.0,1.0,5.0
68,43.0,15.0,0.0,47.0,25.0,5.0,10.0,16.0,2.0,7.0
69,64.0,22.0,1.0,65.0,56.0,9.0,13.0,26.0,5.0,16.0
70,77.0,25.0,1.0,73.0,61.0,18.0,20.0,29.0,8.0,16.0
71,79.0,32.0,1.0,78.0,68.0,18.0,25.0,35.0,10.0,20.0
72,84.0,45.5,2.0,91.0,84.0,35.5,28.0,47.0,17.0,23.5
73,94.0,63.0,3.0,104.0,99.0,34.0,32.0,57.0,25.0,35.0
74,98.0,78.0,4.0,108.0,97.0,47.0,43.0,80.0,47.0,42.0
75,92.0,84.0,4.0,99.0,94.0,50.0,43.0,83.0,61.0,43.0
76,85.5,89.5,5.0,102.0,90.5,45.0,57.0,68.0,44.5,41.0
77,82.0,85.0,8.0,107.0,106.0,50.0,75.0,57.0,31.0,41.0
78,87.0,93.5,5.5,96.0,93.5,48.5,57.0,56.0,27.0,45.0
79,76.5,74.0,5.0,82.0,75.5,36.0,48.0,49.5,24.0,40.0
80,66.0,60.0,5.0,76.0,62.0,32.0,43.0,51.0,24.0,39.0
81,67.0,59.5,5.0,74.5,61.0,34.0,43.0,50.5,25.0,35.0
82,62.0,62.0,6.0,73.0,60.0,34.0,48.0,55.0,28.0,40.0
83,58.0,59.0,5.0,64.0,46.0,33.0,46.0,55.0,26.0,37.0
84,54.0,56.0,6.0,65.0,47.5,35.0,45.5,55.5,29.0,41.5
85,55.0,59.0,6.0,65.5,42.0,31.0,48.0,57.0,27.0,39.5
86,53.0,59.0,6.0,67.5,45.0,33.0,46.0,60.0,30.0,40.0
87,52.0,55.5,5.5,59.0,37.5,32.0,49.0,56.5,28.0,36.5
