out,in
1214.4099099099099,1490.3603603603603
1129.7837837837837,1372.9684684684685
1075.0675675675675,1287.1126126126126
1038.4054054054054,1244.2297297297298
1056.382882882883,1272.7927927927929
950.5315315315315,1162.1981981981983
884.1801801801802,1084.6891891891892
851.2432432432432,1050.6846846846847
811.7702702702703,1008.9954954954954
684.1486486486486,874.7117117117117
582.4774774774775,771.563063063063
504.8783783783784,684.4594594594595
442.3378378378378,605.7162162162163
367.76576576576576,513.0225225225225
310.27027027027026,434.81531531531533
257.05855855855856,381.4144144144144
220.27927927927928,321.5810810810811
186.82432432432432,272.10360360360363
167.22522522522522,231.86036036036037
149.55405405405406,203.75225225225225
137.43243243243242,181.25675675675674
124.37837837837837,166.13513513513513
113.12612612612612,155.53153153153153
114.01801801801801,145.61261261261262
112.77027027027027,150.72522522522522
118.7072072072072,155.92342342342343
113.05855855855856,183.35135135135135
143.981981981982,180.43693693693695
173.77927927927928,227.0900900900901
204.98648648648648,272.48198198198196
235.99099099099098,324.14414414414415
365.7027027027027,360.44594594594594
502.14414414414415,481.7972972972973
682.2477477477478,617.918918918919
832.2162162162163,656.5405405405405
1176.1981981981983,732.1891891891892
1493.6756756756756,1152.1981981981983
1730.1216216216217,1625.8423423423424
1849.7342342342342,1601.6351351351352
2139.4684684684685,1629.7207207207207
2481.454954954955,2042.5855855855855
2620.8153153153153,2579.801801801802
2618.5675675675675,2492.810810810811
2669.3513513513512,2286.2162162162163
2791.981981981982,2388.9414414414414
2822.5135135135133,2547.9594594594596
2730.3423423423424,2450.963963963964
2527.8333333333335,2189.045045045045
2480.225225225225,2150.036036036036
2477.3063063063064,2253.1486486486488
2389.8198198198197,2232.7837837837837
2237.9054054054054,2053.472972972973
2220.3693693693695,2064.563063063063
2208.4324324324325,2129.6936936936936
2153.9954954954956,2188.027027027027
2121.364864864865,2088.8153153153153
2184.1171171171172,2159.7792792792793
2209.0045045045044,2230.7162162162163
2176.9189189189187,2313.5045045045044
2195.112612612613,2286.563063063063
2309.0810810810813,2408.1666666666665
2358.045045045045,2452.5225225225226
2314.5,2507.837837837838
2314.373873873874,2436.662162162162
2425.1846846846847,2546.6936936936936
2416.545045045045,2568.3828828828828
2392.563063063063,2609.671171171171
2408.4594594594596,2629.725225225225
2505.2207207207207,2708.3063063063064
2511.225225225225,2743.436936936937
2511.1801801801803,2844.6666666666665
2531.887387387387,2816.963963963964
2600.9864864864867,2923.675675675676
2626.1666666666665,2923.8603603603606
2668.0045045045044,2985.752252252252
2632.9054054054054,2941.653153153153
2695.8513513513512,3057.373873873874
2669.891891891892,3049.2162162162163
2646.8828828828828,3114.8558558558557
2596.189189189189,3101.265765765766
2659.463963963964,3205.608108108108
2484.675675675676,3152.238738738739
2358.310810810811,3153.099099099099
2266.927927927928,3070.1441441441443
2273.1441441441443,3052.761261261261
2147.572072072072,2875.198198198198
2005.2837837837837,2748.653153153153
1902.3018018018017,2554.3513513513512
1861.855855855856,2476.112612612613
1785.162162162162,2284.391891891892
1667.0,2138.2432432432433
1566.3963963963963,1961.2927927927929
1513.7882882882882,1881.063063063063
1383.7882882882882,1743.027027027027
1293.4774774774776,1655.6891891891892
1289.536036036036,1513.3783783783783
1255.8648648648648,1472.9684684684685
1116.5675675675675,1330.3063063063064
1051.8063063063064,1233.2072072072071
1019.7027027027027,1180.355855855856
1045.1666666666667,1212.436936936937
959.6036036036036,1127.6936936936936
928.9549549549549,1062.099099099099
930.8828828828829,1045.9504504504505
910.9459459459459,1069.6666666666667
808.5945945945946,982.2657657657658
760.8288288288288,915.2432432432432
741.2657657657658,855.7702702702703
694.2117117117117,805.8243243243244
583.481981981982,717.1756756756756
509.5450450450451,650.4144144144144
436.0045045045045,587.436936936937
379.47747747747746,522.2072072072073
336.5045045045045,453.52702702702703
286.1801801801802,391.14414414414415
247.48648648648648,331.22072072072075
216.30180180180182,297.2432432432432
188.59459459459458,260.5900900900901
164.4099099099099,223.27927927927928
153.33783783783784,199.1081081081081
140.85135135135135,189.4099099099099
132.63513513513513,170.94594594594594
123.55855855855856,161.36936936936937
134.5855855855856,144.68018018018017
140.52252252252254,136.56756756756758
148.32882882882882,132.2072072072072
156.30180180180182,141.1036036036036
206.84234234234233,146.43243243243242
249.45045045045046,176.74324324324326
272.2072072072072,198.6891891891892
275.94144144144144,214.32432432432432
347.6981981981982,228.9144144144144
410.85135135135135,316.3378378378378
464.8288288288288,446.9189189189189
443.7882882882883,432.490990990991
511.05405405405406,425.27027027027026
597.9459459459459,505.07207207207205
713.1936936936937,660.518018018018
742.8918918918919,690.3288288288288
821.6756756756756,690.3108108108108
973.8558558558559,782.9009009009009
1119.9414414414414,949.5540540540541
1205.855855855856,1122.4684684684685
1283.1756756756756,1122.4594594594594
1481.063063063063,1239.1801801801803
1610.445945945946,1413.3513513513512
1687.481981981982,1566.7612612612613
1735.2162162162163,1539.0225225225224
1878.918918918919,1699.9054054054054
1946.036036036036,1858.1531531531532
1961.3873873873874,1948.5855855855855
1979.2522522522522,1887.4504504504505
2104.765765765766,2024.6936936936936
2129.2792792792793,2083.162162162162
2118.0315315315315,2208.0405405405404
2135.5405405405404,2157.4189189189187
2281.6306306306305,2284.0135135135133
2299.6396396396394,2325.6171171171172
2309.527027027027,2422.887387387387
2301.135135135135,2359.0405405405404
2433.9774774774774,2481.036036036036
2425.4234234234236,2519.990990990991
2404.509009009009,2576.5810810810813
2331.9324324324325,2546.2162162162163
2418.1486486486488,2595.662162162162
2382.0225225225226,2618.3198198198197
2373.9324324324325,2672.2297297297296
2306.1306306306305,2612.837837837838
2330.9774774774774,2646.828828828829
2297.747747747748,2635.725225225225
2273.8153153153153,2670.3828828828828
2204.9144144144143,2582.328828828829
2226.7837837837837,2584.3423423423424
2213.887387387387,2550.5
2178.6171171171172,2568.4774774774774
2148.8153153153153,2491.238738738739
2204.463963963964,2528.8558558558557
2086.846846846847,2459.891891891892
1972.2297297297298,2380.3963963963965
1901.0405405405406,2227.40990990991
1862.518018018018,2152.891891891892
1734.5900900900901,2024.3333333333333
1610.2657657657658,1979.6576576576576
1505.9054054054054,1861.463963963964
1489.7792792792793,1727.7297297297298
1479.7837837837837,1637.8918918918919
1453.4144144144145,1628.081081081081
1355.8693693693695,1549.6801801801803
1343.8693693693695,1530.3603603603603
1287.126126126126,1474.1756756756756
1333.2477477477478,1448.3288288288288
1216.6216216216217,1383.027027027027
1148.7117117117118,1338.445945945946
1097.4144144144145,1264.9504504504505
1062.882882882883,1230.4099099099099
1023.2612612612612,1184.5675675675675
1018.7522522522522,1161.9414414414414
982.2072072072073,1132.1216216216217
969.2792792792793,1106.6351351351352
984.9639639639639,1106.2522522522522
968.9639639639639,1136.581081081081
917.5135135135135,1077.4504504504505
858.4864864864865,1032.990990990991
823.3468468468468,986.2882882882883
774.5675675675676,937.3423423423424
688.2162162162163,866.7297297297297
623.8198198198198,802.7297297297297
569.436936936937,734.3153153153153
522.7927927927927,666.7477477477478
463.1126126126126,587.0540540540541
395.8198198198198,519.2882882882883
342.9864253393665,455.07239819004525
300.6877828054299,403.82805429864254
264.13574660633486,359.131221719457
226.39366515837105,315.4117647058824
201.34234234234233,286.2882882882883
177.2072072072072,259.7522522522523
158.02252252252254,226.7882882882883
139.88288288288288,204.54954954954954
128.52702702702703,185.75225225225225
122.51801801801801,176.22072072072072
120.49549549549549,165.98648648648648
119.86936936936937,156.47747747747746
131.83783783783784,151.83783783783784
146.75675675675674,150.78378378378378
149.13963963963963,155.37387387387386
141.99099099099098,154.94144144144144
169.86936936936937,153.47747747747746
198.77027027027026,190.7117117117117
228.13063063063063,235.22072072072072
223.7927927927928,256.2432432432432
252.74324324324326,271.5765765765766
270.36486486486484,290.05405405405406
301.2522522522523,319.7522522522523
327.94594594594594,321.93243243243245
374.1171171171171,325.93693693693695
418.0135135135135,340.9684684684685
499.5,411.4684684684685
554.0225225225225,475.94594594594594
630.6171171171171,511.3918918918919
747.0135135135135,620.4774774774775
885.3423423423424,757.9639639639639
941.4324324324324,876.8063063063063
1024.4864864864865,923.0315315315315
1170.3423423423424,1064.0315315315315
1255.7027027027027,1256.6396396396397
1324.2252252252251,1388.8468468468468
1343.3963963963963,1343.4144144144145
1505.7567567567567,1444.7297297297298
1567.0900900900901,1603.7837837837837
1631.0585585585586,1782.2477477477478
1659.8648648648648,1772.4279279279278
1862.5,1838.554054054054
1934.7117117117118,1960.2162162162163
1985.0405405405406,2137.7702702702704
1998.0,2098.9684684684685
2179.612612612613,2190.8828828828828
2183.0135135135133,2282.747747747748
2220.234234234234,2422.8693693693695
2154.990990990991,2368.7072072072074
2252.0315315315315,2437.112612612613
2241.4504504504503,2503.9504504504503
2215.0765765765764,2561.252252252252
2141.162162162162,2480.3963963963965
2171.545045045045,2439.2567567567567
2168.734234234234,2422.0855855855857
2144.945945945946,2460.018018018018
2085.774774774775,2360.463963963964
2114.1396396396394,2323.2027027027025
2078.099099099099,2290.5
2053.887387387387,2312.3153153153153
1990.0405405405406,2224.8693693693695
1972.8963963963963,2234.9324324324325
1887.0315315315315,2159.2567567567567
1771.7522522522522,2077.635135135135
1674.9414414414414,1930.8423423423424
1590.9099099099099,1907.2072072072071
1469.1711711711712,1773.599099099099
1371.3873873873874,1685.3153153153153
1319.8333333333333,1593.644144144144
1332.7162162162163,1554.4774774774776
1289.4234234234234,1504.400900900901
1301.936936936937,1529.7207207207207
1308.8603603603603,1493.6846846846847
1308.1891891891892,1468.1711711711712
1265.2792792792793,1436.7162162162163
1202.6711711711712,1425.7477477477478
1144.2432432432433,1361.0405405405406
1087.5900900900901,1310.5
1008.936936936937,1228.972972972973
928.1081081081081,1150.3423423423424
858.8873873873874,1074.3063063063064
