out,in
74.68181818181819,44.28787878787879
56.90909090909091,30.96969696969697
45.18181818181818,25.242424242424242
32.34848484848485,18.37878787878788
25.78030303030303,13.878787878787879
19.166666666666668,11.545454545454545
15.575757575757576,8.833333333333334
11.522727272727273,5.924242424242424
8.386363636363637,4.863636363636363
7.5,3.893939393939394
6.409090909090909,3.772727272727273
5.666666666666667,4.757575757575758
5.53030303030303,3.1666666666666665
4.833333333333333,2.4393939393939394
3.287878787878788,2.712121212121212
4.143939393939394,4.0227272727272725
5.803030303030303,2.590909090909091
4.712121212121212,3.106060606060606
3.621212121212121,4.386363636363637
5.166666666666667,4.78030303030303
5.507575757575758,4.8106060606060606
4.893939393939394,8.045454545454545
7.931818181818182,13.234848484848484
13.297709923664122,19.52671755725191
17.587786259541986,27.00763358778626
26.143939393939394,39.00757575757576
44.93129770992366,58.06106870229008
63.02272727272727,83.6969696969697
80.09848484848484,116.01515151515152
106.16666666666667,145.65151515151516
146.6060606060606,204.42424242424244
182.95454545454547,253.25757575757575
211.5909090909091,321.3787878787879
258.6212121212121,395.92424242424244
318.1666666666667,401.8939393939394
335.2878787878788,428.1969696969697
331.2348484848485,439.56060606060606
352.77272727272725,469.6212121212121
372.74242424242425,437.1363636363636
362.1060606060606,393.6515151515151
305.3560606060606,336.8560606060606
289.3787878787879,300.7121212121212
271.6818181818182,306.25757575757575
275.43939393939394,300.40909090909093
266.3484848484849,279.8030303030303
265.8030303030303,291.75757575757575
276.53435114503816,285.57251908396944
286.9465648854962,295.09923664122135
296.87786259541986,281.90076335877865
292.4580152671756,284.51908396946567
305.1287878787879,293.97727272727275
323.0833333333333,305.06060606060606
330.07575757575756,300.7121212121212
320.8636363636364,299.1969696969697
316.56060606060606,294.3181818181818
322.6212121212121,309.1287878787879
327.2519083969466,304.32824427480915
329.2977099236641,310.31297709923666
330.9236641221374,313.39694656488547
339.90909090909093,348.42424242424244
355.45454545454544,329.3787878787879
390.1287878787879,325.1439393939394
387.0151515151515,346.59090909090907
383.5,397.59090909090907
412.9469696969697,371.7348484848485
474.74242424242425,354.530303030303
461.7121212121212,371.95454545454544
466.9848484848485,370.8333333333333
482.7121212121212,383.1666666666667
532.0151515151515,385.1060606060606
557.3484848484849,410.6212121212121
568.969696969697,398.70454545454544
555.4772727272727,396.25757575757575
548.2272727272727,379.22727272727275
528.939393939394,369.0984848484849
493.530303030303,349.7121212121212
435.3484848484849,309.22727272727275
371.72727272727275,297.7121212121212
313.8030303030303,261.43939393939394
283.8939393939394,247.6818181818182
263.9621212121212,227.62878787878788
256.59090909090907,219.83333333333334
232.9848484848485,207.37878787878788
225.13636363636363,181.53030303030303
191.71212121212122,163.71212121212122
193.46969696969697,150.92424242424244
185.3181818181818,127.65151515151516
167.5267175572519,114.0
155.6793893129771,122.58015267175573
159.3740458015267,108.22900763358778
149.6818181818182,91.62121212121212
133.34848484848484,85.77272727272727
130.53030303030303,86.71969696969697
118.76515151515152,76.56060606060606
112.86363636363636,69.46969696969697
93.98484848484848,61.28030303030303
79.74242424242425,55.803030303030305
59.43939393939394,42.28030303030303
49.39393939393939,32.11363636363637
42.803030303030305,24.62121212121212
35.40909090909091,20.075757575757574
24.28787878787879,14.469696969696969
16.37878787878788,10.651515151515152
13.871212121212121,7.121212121212121
9.916666666666666,5.901515151515151
8.621212121212121,4.045454545454546
7.46969696969697,3.6818181818181817
6.46969696969697,3.5303030303030303
6.166666666666667,3.378787878787879
