out,in
1829.7612612612613,2160.599099099099
1871.662162162162,2195.5675675675675
1831.7252252252251,2305.1846846846847
1912.7207207207207,2384.0765765765764
1933.2702702702702,2404.463963963964
1950.7612612612613,2407.8828828828828
1979.6036036036037,2495.536036036036
2048.7207207207207,2524.873873873874
2028.7792792792793,2460.981981981982
2047.4864864864865,2361.5045045045044
2037.8018018018017,2228.509009009009
2049.6576576576576,2183.436936936937
1976.4099099099099,2013.9504504504505
1926.7252252252251,1844.337837837838
1796.2027027027027,1660.9774774774776
1726.1081081081081,1588.2432432432433
1569.4414414414414,1441.045045045045
1457.4324324324325,1311.009009009009
1260.1396396396397,1212.2747747747749
1196.445945945946,1146.1711711711712
1083.9234234234234,1071.8288288288288
976.2117117117117,1009.5405405405405
850.2927927927927,998.3018018018018
814.6396396396397,964.0585585585585
762.1891891891892,849.5540540540541
709.9144144144144,794.9324324324324
636.5675675675676,808.5
648.0990990990991,781.5360360360361
597.9774774774775,707.3198198198198
542.4864864864865,635.8963963963964
512.3063063063063,636.5675675675676
499.5,587.9504504504505
428.9144144144144,506.47747747747746
362.8693693693694,460.7837837837838
311.5405405405405,425.5765765765766
272.7117117117117,332.27477477477476
221.65765765765767,246.54504504504504
185.6891891891892,228.36036036036037
157.1036036036036,187.74324324324326
127.75225225225225,128.9144144144144
102.48648648648648,105.33333333333333
88.48198198198199,90.93693693693693
76.66216216216216,78.67117117117117
66.67117117117117,76.35585585585585
58.24324324324324,71.92342342342343
55.17567567567568,72.48198198198199
48.612612612612615,67.35135135135135
45.472972972972975,71.51351351351352
45.4009009009009,78.44144144144144
49.054054054054056,88.05405405405405
44.509009009009006,111.21621621621621
53.88288288288288,144.22972972972974
60.48198198198198,156.13063063063063
75.45495495495496,171.01351351351352
91.02252252252252,203.03153153153153
128.83783783783784,271.2882882882883
174.81981981981983,317.26576576576576
224.6216216216216,360.9234234234234
348.7927927927928,464.05405405405406
633.8063063063063,654.6351351351351
853.6171171171171,790.3468468468468
950.8468468468468,844.9684684684685
1061.9144144144145,1055.3648648648648
1353.581081081081,1318.8873873873874
1575.0495495495495,1544.4324324324325
1653.5315315315315,1672.436936936937
1681.1216216216217,1763.9774774774776
1806.355855855856,1917.1891891891892
1895.4684684684685,2011.0135135135135
1923.1891891891892,2038.2612612612613
1809.2747747747749,1902.7432432432433
1788.2747747747749,1822.7882882882882
1797.117117117117,1849.8108108108108
1799.6981981981983,1828.7432432432433
1667.4774774774776,1686.617117117117
1648.1711711711712,1669.3153153153153
1634.117117117117,1633.972972972973
1647.081081081081,1629.054054054054
1530.8513513513512,1602.0945945945946
1552.5765765765766,1660.7252252252251
1602.400900900901,1672.9279279279278
1637.855855855856,1677.2477477477478
1594.6351351351352,1704.7477477477478
1659.3963963963963,1785.9414414414414
1703.7612612612613,1810.8603603603603
1761.3783783783783,1812.6081081081081
1732.1846846846847,1818.8333333333333
1757.6306306306305,1869.3783783783783
1795.036036036036,1877.5225225225224
1793.7612612612613,1841.4504504504505
1784.027027027027,1872.2882882882882
1816.6846846846847,1944.5945945945946
1851.8918918918919,1977.4594594594594
1885.518018018018,2037.644144144144
1830.6846846846847,2092.0945945945946
1871.509009009009,2146.5855855855857
1875.2297297297298,2176.009009009009
1917.2477477477478,2202.3063063063064
1886.5,2269.554054054054
1962.1801801801803,2315.063063063063
1962.6666666666667,2293.675675675676
1976.855855855856,2287.990990990991
1993.3333333333333,2307.4594594594596
2057.8828828828828,2340.765765765766
2019.9954954954956,2259.9324324324325
2018.0315315315315,2188.0810810810813
1978.1756756756756,2006.5315315315315
1964.5720720720722,1956.9504504504505
1830.954954954955,1791.900900900901
1739.117117117117,1644.0720720720722
1593.8513513513512,1471.045045045045
1493.8513513513512,1378.0855855855855
1371.8108108108108,1266.972972972973
1280.972972972973,1166.7792792792793
1134.2747747747749,1061.7792792792793
1061.009009009009,999.0675675675676
991.4009009009009,924.563063063063
929.3198198198198,870.981981981982
851.3063063063063,810.7072072072073
816.2747747747748,791.5990990990991
758.0855855855856,743.0990990990991
693.6396396396397,715.0900900900901
641.0450450450451,706.1936936936937
643.8018018018018,696.1756756756756
622.1801801801802,690.1306306306307
574.1081081081081,672.7837837837837
568.472972972973,700.5900900900901
573.490990990991,690.4234234234234
530.5855855855856,629.418918918919
484.23423423423424,628.0
446.60360360360363,613.6981981981982
413.3018018018018,526.4594594594595
363.34234234234236,433.4594594594595
330.0,396.6081081081081
285.47297297297297,337.1261261261261
254.981981981982,273.43693693693695
213.42342342342343,232.21621621621622
176.72972972972974,195.3783783783784
151.84234234234233,173.54954954954954
129.92342342342343,154.53603603603602
114.86486486486487,129.83333333333334
98.18468468468468,118.67117117117117
85.23873873873873,108.24324324324324
77.85585585585585,110.1891891891892
75.27477477477477,96.24774774774775
71.36936936936937,92.1036036036036
63.78378378378378,97.25675675675676
66.48198198198199,99.44144144144144
71.78378378378379,93.7927927927928
