21,51,71,111,651,671,701
7.311320754716981,14.737089201877934,15.995305164319248,40.60377358490566,22.6,8.732057416267942,37.671361502347416
5.733644859813084,12.032558139534883,12.465116279069768,29.2196261682243,17.106976744186046,7.212264150943396,27.49767441860465
5.10377358490566,9.892018779342724,10.60093896713615,22.86320754716981,14.88262910798122,6.298578199052133,21.31924882629108
4.713615023474178,8.244131455399062,8.708920187793428,17.316037735849058,11.835680751173708,5.1,16.502347417840376
4.065727699530516,7.046948356807512,7.450704225352113,14.485849056603774,10.309859154929578,4.660287081339713,13.417840375586854
3.2582159624413145,5.633802816901408,6.873239436619718,12.495283018867925,8.584905660377359,4.399038461538462,11.868544600938968
2.9716981132075473,5.1745283018867925,6.070754716981132,10.293838862559241,7.754716981132075,4.019323671497585,10.226415094339623
2.784037558685446,4.413145539906103,5.145539906103286,9.325471698113208,6.342723004694836,3.6985645933014353,9.258215962441314
2.697674418604651,3.572093023255814,4.767441860465116,7.434579439252336,5.392523364485982,3.1333333333333333,7.488372093023256
2.2757009345794392,3.8271028037383177,4.070093457943925,6.268867924528302,5.219626168224299,2.7014218009478674,6.224299065420561
1.9069767441860466,3.627906976744186,3.613953488372093,5.394366197183099,4.758139534883721,2.2169811320754715,5.330232558139535
1.4675925925925926,2.662037037037037,3.4166666666666665,5.219626168224299,4.078703703703703,2.042452830188679,4.814814814814815
1.1504854368932038,2.436893203883495,3.5194174757281553,4.946078431372549,3.9320388349514563,2.4527363184079602,4.747572815533981
1.2976744186046512,2.511627906976744,3.562790697674419,4.741784037558685,3.9674418604651165,2.6315789473684212,4.753488372093023
1.3130841121495327,2.6728971962616823,3.383177570093458,4.0754716981132075,4.205607476635514,1.7681159420289856,4.107476635514018
1.2242990654205608,3.0373831775700935,2.967289719626168,4.235849056603773,4.705607476635514,1.2222222222222223,4.158878504672897
1.3738317757009346,4.411214953271028,3.0046728971962615,4.0424528301886795,6.130841121495327,1.3495145631067962,4.271028037383178
1.808411214953271,4.5607476635514015,3.163551401869159,4.104265402843602,6.704225352112676,1.266990291262136,4.037383177570093
3.2009345794392523,6.663551401869159,4.168224299065421,4.4739336492890995,10.088785046728972,1.2048780487804878,4.537383177570093
2.7710280373831777,9.845794392523365,4.705607476635514,5.238095238095238,13.873239436619718,2.034313725490196,5.485981308411215
3.9395348837209303,12.055813953488371,6.78139534883721,6.2274881516587675,17.8,2.717821782178218,6.344186046511628
4.275700934579439,16.94392523364486,9.065420560747663,7.095238095238095,24.261682242990656,2.8208955223880596,6.700934579439252
5.730232558139535,24.832558139534882,11.8,11.966824644549764,33.57209302325582,3.4257425742574257,10.906976744186046
7.055555555555555,37.63425925925926,17.63425925925926,16.16509433962264,50.50925925925926,3.891089108910891,14.791666666666666
9.01388888888889,60.300925925925924,27.671296296296298,26.443396226415093,82.26388888888889,6.1393034825870645,23.185185185185187
12.601851851851851,94.62962962962963,34.24074074074074,44.65094339622642,120.18981481481481,8.910891089108912,40.72222222222222
18.76279069767442,141.07441860465116,43.51627906976744,76.12322274881517,171.77570093457945,12.885572139303482,70.50697674418605
24.13425925925926,183.62962962962962,48.574074074074076,91.12735849056604,217.03240740740742,14.74129353233831,84.55092592592592
28.665116279069768,212.30697674418604,62.609302325581396,102.28436018957346,258.83720930232556,18.65,97.26511627906977
30.912037037037038,237.3935185185185,71.37962962962963,134.16587677725119,290.25925925925924,23.86,130.76388888888889
38.773148148148145,272.56944444444446,85.78703703703704,165.98104265402844,331.35185185185185,35.09950248756219,166.40277777777777
48.620370370370374,291.44444444444446,88.3425925925926,218.3127962085308,348.537037037037,51.786407766990294,229.59259259259258
55.34418604651163,285.2604651162791,94.0,212.3761904761905,337.8317757009346,54.05365853658537,232.29767441860466
62.76279069767442,279.5324074074074,102.96296296296296,211.35545023696682,338.6244131455399,66.0439024390244,238.23611111111111
55.30555555555556,283.287037037037,110.79629629629629,201.30331753554503,349.3813953488372,60.285714285714285,217.03703703703704
58.77777777777778,288.2638888888889,103.18981481481481,191.1933962264151,350.8139534883721,46.73300970873787,200.25462962962962
51.89302325581395,262.92093023255813,93.74418604651163,169.96208530805688,320.0420560747664,41.53398058252427,173.9581395348837
47.37735849056604,223.96698113207546,86.41037735849056,170.0956937799043,269.65876777251185,41.539603960396036,170.3254716981132
44.78504672897196,210.71495327102804,84.17289719626169,173.6824644549763,255.10747663551402,40.306930693069305,174.99532710280374
