out,in
296.60360360360363,345.6981981981982
253.33783783783784,271.48198198198196
205.95495495495496,200.69819819819818
162.94144144144144,170.78378378378378
128.84234234234233,142.13963963963963
111.8108108108108,103.01801801801801
90.85585585585585,84.6891891891892
74.92342342342343,75.56306306306307
61.63513513513514,62.57657657657658
54.729729729729726,60.666666666666664
43.851351351351354,54.48198198198198
38.810810810810814,51.333333333333336
35.554054054054056,49.07657657657658
34.445945945945944,50.18468468468468
34.23873873873874,54.36486486486486
36.72072072072072,60.927927927927925
35.211711711711715,77.27927927927928
43.153153153153156,100.29729729729729
48.689189189189186,128.30180180180182
58.891891891891895,145.97747747747746
76.6891891891892,171.28378378378378
109.95945945945945,238.2027027027027
151.5990990990991,301.1306306306306
220.6891891891892,359.65765765765764
360.3198198198198,476.98198198198196
646.9324324324324,680.9144144144144
908.509009009009,859.6396396396397
1037.662162162162,952.8243243243244
1208.3648648648648,1190.2432432432433
1560.1981981981983,1476.7792792792793
1745.7567567567567,1678.3018018018017
1805.373873873874,1844.8603603603603
1848.617117117117,1914.7612612612613
1941.3243243243244,2046.8423423423424
1964.6846846846847,2110.198198198198
1966.045045045045,2168.788288288288
1868.3513513513512,1978.0720720720722
1830.7567567567567,1872.4504504504505
1848.7387387387387,1847.6891891891892
1809.1576576576576,1816.7567567567567
1660.882882882883,1677.3153153153153
1648.918918918919,1579.0765765765766
1640.355855855856,1515.2837837837837
1611.9324324324325,1465.5225225225224
1476.337837837838,1403.2657657657658
1484.7297297297298,1455.6711711711712
1516.6891891891892,1453.7342342342342
1534.5,1475.918918918919
1459.1306306306305,1476.900900900901
1506.936936936937,1540.054054054054
1577.4279279279278,1562.027027027027
1607.0135135135135,1568.5405405405406
1538.5855855855855,1561.900900900901
1591.945945945946,1620.5765765765766
1590.1891891891892,1625.7432432432433
1642.126126126126,1652.2432432432433
1596.009009009009,1644.626126126126
1643.5045045045044,1728.4504504504505
1685.509009009009,1786.1801801801803
1688.4324324324325,1820.009009009009
1627.3918918918919,1855.626126126126
1745.1351351351352,1997.6486486486488
1819.009009009009,2076.9234234234236
1841.7747747747749,2142.7027027027025
1812.0225225225224,2210.3783783783783
1896.4234234234234,2313.9144144144143
1927.945945945946,2353.472972972973
1926.355855855856,2365.846846846847
1968.855855855856,2410.472972972973
2059.6306306306305,2458.9054054054054
2028.7657657657658,2414.599099099099
2021.0900900900901,2327.310810810811
2021.9324324324325,2198.774774774775
2031.9504504504505,2145.09009009009
1935.036036036036,1994.5045045045044
1893.0765765765766,1829.2792792792793
1776.7657657657658,1649.0135135135135
1684.3198198198197,1577.918918918919
1536.7747747747749,1418.900900900901
1427.5585585585586,1295.6936936936936
1241.7612612612613,1198.7072072072071
1167.1936936936936,1125.1351351351352
1062.4864864864865,1051.3198198198197
957.9414414414415,993.2387387387388
833.918918918919,978.2837837837837
804.3288288288288,954.3513513513514
